entry,at,order
"The player ""Gob @ -HnKEXRxVA"" passed the room ownership to ""edwin2 @ 9M0NBGM9an"".",2025-01-31T09:51:57.247Z,173831711724700
"The player ""joshy @ fmjgGR4d_8"" quits the game with a stack of 93.81.",2025-01-31T09:44:42.314Z,173831668231402
"The player ""glenny2 @ Fp4ysonQPU"" quits the game with a stack of 42.40.",2025-01-31T09:44:42.314Z,173831668231401
"The player ""Gob @ -HnKEXRxVA"" quits the game with a stack of 74.20.",2025-01-31T09:44:42.314Z,173831668231400
"""joshy @ fmjgGR4d_8"" shows a 3♣, 6♠, 4♥, A♦.",2025-01-31T09:44:39.985Z,173831667998500
"""Gob @ -HnKEXRxVA"" shows a Q♥, 6♦, J♣, 7♠.",2025-01-31T09:44:38.319Z,173831667831900
"Undealt cards:  [10♥, 5♥, K♠, 9♣, 7♥]",2025-01-31T09:44:35.864Z,173831667586400
"-- ending hand #320 --",2025-01-31T09:44:34.975Z,173831667497502
"""edwin2 @ 9M0NBGM9an"" collected 0.50 from pot",2025-01-31T09:44:34.975Z,173831667497501
"Uncalled bet of 0.50 returned to ""edwin2 @ 9M0NBGM9an""",2025-01-31T09:44:34.975Z,173831667497500
"""joshy @ fmjgGR4d_8"" folds",2025-01-31T09:44:34.159Z,173831667415900
"""edwin2 @ 9M0NBGM9an"" raises to 0.70",2025-01-31T09:44:33.122Z,173831667312200
"""Gob @ -HnKEXRxVA"" folds",2025-01-31T09:44:30.968Z,173831667096800
"""glenny2 @ Fp4ysonQPU"" folds",2025-01-31T09:44:30.155Z,173831667015500
"""joshy @ fmjgGR4d_8"" calls 0.20",2025-01-31T09:44:29.219Z,173831666921900
"""edwin2 @ 9M0NBGM9an"" posts a big blind of 0.20",2025-01-31T09:44:13.862Z,173831665386207
"""Gob @ -HnKEXRxVA"" posts a small blind of 0.10",2025-01-31T09:44:13.862Z,173831665386206
"Your hand is 5♠, 9♠, 2♠, K♥",2025-01-31T09:44:13.862Z,173831665386203
"Player stacks: #1 ""Gob @ -HnKEXRxVA"" (74.30) | #2 ""edwin2 @ 9M0NBGM9an"" (55.30) | #5 ""joshy @ fmjgGR4d_8"" (94.01) | #8 ""glenny2 @ Fp4ysonQPU"" (42.40)",2025-01-31T09:44:13.862Z,173831665386201
"-- starting hand #320 (id: z7dxfh9ixetp)  (Pot Limit Omaha Hi) (dealer: ""glenny2 @ Fp4ysonQPU"") --",2025-01-31T09:44:13.862Z,173831665386200
"-- ending hand #319 --",2025-01-31T09:44:07.854Z,173831664785404
"""Gob @ -HnKEXRxVA"" shows a 6♣, 9♥, 2♣, J♣.",2025-01-31T09:44:07.854Z,173831664785403
"""glenny2 @ Fp4ysonQPU"" shows a Q♦, A♥, 8♥, 7♠.",2025-01-31T09:44:07.854Z,173831664785402
"""joshy @ fmjgGR4d_8"" collected 3.60 from pot with Flush (combination: A♣, 10♣, 9♣, 7♣, 3♣)",2025-01-31T09:44:07.854Z,173831664785401
"""joshy @ fmjgGR4d_8"" shows a 5♦, A♣, 4♦, 3♣.",2025-01-31T09:44:07.854Z,173831664785400
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:44:07.015Z,173831664701500
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:44:03.958Z,173831664395800
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:44:03.007Z,173831664300700
"""glenny2 @ Fp4ysonQPU"" checks",2025-01-31T09:44:01.893Z,173831664189300
"River: 5♠, 7♣, 9♣, Q♥ [10♣]",2025-01-31T09:43:59.359Z,173831663935900
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:43:58.521Z,173831663852100
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:43:57.561Z,173831663756100
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:43:56.628Z,173831663662800
"""glenny2 @ Fp4ysonQPU"" checks",2025-01-31T09:43:55.675Z,173831663567500
"Turn: 5♠, 7♣, 9♣ [Q♥]",2025-01-31T09:43:54.044Z,173831663404400
"""Gob @ -HnKEXRxVA"" calls 0.20",2025-01-31T09:43:53.224Z,173831663322400
"""glenny2 @ Fp4ysonQPU"" calls 0.20",2025-01-31T09:43:52.239Z,173831663223900
"""joshy @ fmjgGR4d_8"" calls 0.20",2025-01-31T09:43:51.024Z,173831663102400
"""edwin2 @ 9M0NBGM9an"" bets 0.20",2025-01-31T09:43:50.069Z,173831663006900
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:43:46.366Z,173831662636600
"""glenny2 @ Fp4ysonQPU"" checks",2025-01-31T09:43:44.975Z,173831662497500
"Flop:  [5♠, 7♣, 9♣]",2025-01-31T09:43:43.359Z,173831662335900
"""Gob @ -HnKEXRxVA"" calls 0.70",2025-01-31T09:43:42.548Z,173831662254800
"""glenny2 @ Fp4ysonQPU"" calls 0.70",2025-01-31T09:43:38.858Z,173831661885800
"""joshy @ fmjgGR4d_8"" calls 0.70",2025-01-31T09:43:37.946Z,173831661794600
"""edwin2 @ 9M0NBGM9an"" raises to 0.70",2025-01-31T09:43:26.774Z,173831660677400
"""Gob @ -HnKEXRxVA"" posts a big blind of 0.20",2025-01-31T09:43:24.735Z,173831660473507
"""glenny2 @ Fp4ysonQPU"" posts a small blind of 0.10",2025-01-31T09:43:24.735Z,173831660473506
"Your hand is 3♦, K♥, K♦, 6♠",2025-01-31T09:43:24.735Z,173831660473503
"Player stacks: #1 ""Gob @ -HnKEXRxVA"" (75.20) | #2 ""edwin2 @ 9M0NBGM9an"" (56.20) | #5 ""joshy @ fmjgGR4d_8"" (91.31) | #8 ""glenny2 @ Fp4ysonQPU"" (43.30)",2025-01-31T09:43:24.735Z,173831660473501
"-- starting hand #319 (id: r7qhhlnxh8y0)  (Pot Limit Omaha Hi) (dealer: ""joshy @ fmjgGR4d_8"") --",2025-01-31T09:43:24.735Z,173831660473500
"""glenny2 @ Fp4ysonQPU"" shows a 2♠, 7♦, 7♣, 2♦.",2025-01-31T09:43:19.170Z,173831659917000
"""Gob @ -HnKEXRxVA"" shows a 4♠, 6♠, 6♦, 3♣.",2025-01-31T09:43:18.984Z,173831659898400
"-- ending hand #318 --",2025-01-31T09:43:17.726Z,173831659772602
"""joshy @ fmjgGR4d_8"" collected 3.40 from pot with Straight (combination: 9♣, 8♥, 7♥, 6♣, 5♦)",2025-01-31T09:43:17.726Z,173831659772601
"""joshy @ fmjgGR4d_8"" shows a 9♣, 6♣, Q♦, 5♥.",2025-01-31T09:43:17.726Z,173831659772600
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:43:16.906Z,173831659690600
"""glenny2 @ Fp4ysonQPU"" checks",2025-01-31T09:43:14.838Z,173831659483800
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:43:13.905Z,173831659390500
"River: 5♦, 7♥, A♦, 8♥ [Q♥]",2025-01-31T09:43:11.273Z,173831659127300
"""Gob @ -HnKEXRxVA"" folds",2025-01-31T09:43:10.466Z,173831659046600
"""glenny2 @ Fp4ysonQPU"" calls 0.20",2025-01-31T09:43:03.408Z,173831658340800
"""joshy @ fmjgGR4d_8"" calls 0.20",2025-01-31T09:43:02.472Z,173831658247200
"""edwin2 @ 9M0NBGM9an"" bets 0.20",2025-01-31T09:43:01.078Z,173831658107800
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:42:59.469Z,173831657946900
"""glenny2 @ Fp4ysonQPU"" checks",2025-01-31T09:42:53.172Z,173831657317200
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:42:52.225Z,173831657222500
"Turn: 5♦, 7♥, A♦ [8♥]",2025-01-31T09:42:44.912Z,173831656491200
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:42:44.063Z,173831656406300
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:42:43.112Z,173831656311200
"""glenny2 @ Fp4ysonQPU"" checks",2025-01-31T09:42:41.572Z,173831656157200
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:42:39.735Z,173831655973500
"Flop:  [5♦, 7♥, A♦]",2025-01-31T09:42:38.986Z,173831655898600
"""glenny2 @ Fp4ysonQPU"" calls 0.70",2025-01-31T09:42:38.153Z,173831655815300
"""joshy @ fmjgGR4d_8"" calls 0.70",2025-01-31T09:42:37.214Z,173831655721400
"""edwin2 @ 9M0NBGM9an"" calls 0.70",2025-01-31T09:42:36.265Z,173831655626500
"""Gob @ -HnKEXRxVA"" raises to 0.70",2025-01-31T09:42:35.301Z,173831655530100
"""glenny2 @ Fp4ysonQPU"" posts a big blind of 0.20",2025-01-31T09:42:27.136Z,173831654713607
"""joshy @ fmjgGR4d_8"" posts a small blind of 0.10",2025-01-31T09:42:27.136Z,173831654713606
"Your hand is 10♣, 9♦, J♣, 3♥",2025-01-31T09:42:27.136Z,173831654713603
"Player stacks: #1 ""Gob @ -HnKEXRxVA"" (75.90) | #2 ""edwin2 @ 9M0NBGM9an"" (57.10) | #5 ""joshy @ fmjgGR4d_8"" (88.81) | #8 ""glenny2 @ Fp4ysonQPU"" (44.20)",2025-01-31T09:42:27.136Z,173831654713601
"-- starting hand #318 (id: 3r4bmztfjfri)  (Pot Limit Omaha Hi) (dealer: ""edwin2 @ 9M0NBGM9an"") --",2025-01-31T09:42:27.136Z,173831654713600
"""Gob @ -HnKEXRxVA"" shows a 4♠, 4♥, A♥, K♦.",2025-01-31T09:42:23.425Z,173831654342500
"""joshy @ fmjgGR4d_8"" shows a K♠, 6♣, 2♥, 5♣.",2025-01-31T09:42:20.826Z,173831654082600
"-- ending hand #317 --",2025-01-31T09:42:20.115Z,173831654011502
"""edwin2 @ 9M0NBGM9an"" collected 2.10 from pot with One Pair (combination: Q♠, Q♥, A♠, 10♣, 9♠)",2025-01-31T09:42:20.115Z,173831654011501
"""edwin2 @ 9M0NBGM9an"" shows a J♥, 6♠, Q♠, A♠.",2025-01-31T09:42:20.115Z,173831654011500
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:42:19.275Z,173831653927500
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:42:18.434Z,173831653843400
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:42:17.488Z,173831653748800
"River: 7♣, 10♣, 2♦, Q♥ [9♠]",2025-01-31T09:42:16.052Z,173831653605200
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:42:15.214Z,173831653521400
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:42:13.767Z,173831653376700
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:42:12.829Z,173831653282900
"Turn: 7♣, 10♣, 2♦ [Q♥]",2025-01-31T09:42:12.105Z,173831653210500
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:42:11.260Z,173831653126000
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:42:10.334Z,173831653033400
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:42:08.939Z,173831652893900
"Flop:  [7♣, 10♣, 2♦]",2025-01-31T09:42:07.239Z,173831652723900
"""joshy @ fmjgGR4d_8"" calls 0.70",2025-01-31T09:42:06.410Z,173831652641000
"""edwin2 @ 9M0NBGM9an"" calls 0.70",2025-01-31T09:42:05.465Z,173831652546500
"""Gob @ -HnKEXRxVA"" raises to 0.70",2025-01-31T09:42:04.371Z,173831652437100
"""glenny2 @ Fp4ysonQPU"" folds",2025-01-31T09:41:59.739Z,173831651973900
"""joshy @ fmjgGR4d_8"" posts a big blind of 0.20",2025-01-31T09:41:58.277Z,173831651827707
"""edwin2 @ 9M0NBGM9an"" posts a small blind of 0.10",2025-01-31T09:41:58.277Z,173831651827706
"Your hand is J♥, 6♠, Q♠, A♠",2025-01-31T09:41:58.277Z,173831651827703
"Player stacks: #1 ""Gob @ -HnKEXRxVA"" (76.60) | #2 ""edwin2 @ 9M0NBGM9an"" (55.70) | #5 ""joshy @ fmjgGR4d_8"" (89.51) | #8 ""glenny2 @ Fp4ysonQPU"" (44.20)",2025-01-31T09:41:58.277Z,173831651827701
"-- starting hand #317 (id: 9q1haitwtjpu)  (Pot Limit Omaha Hi) (dealer: ""Gob @ -HnKEXRxVA"") --",2025-01-31T09:41:58.277Z,173831651827700
"""joshy @ fmjgGR4d_8"" shows a A♠, 4♣, 8♦, 7♥.",2025-01-31T09:41:52.784Z,173831651278400
"-- ending hand #316 --",2025-01-31T09:41:51.766Z,173831651176602
"""Gob @ -HnKEXRxVA"" collected 6.00 from pot with Straight (combination: J♠, 10♥, 9♦, 8♥, 7♣)",2025-01-31T09:41:51.766Z,173831651176601
"""Gob @ -HnKEXRxVA"" shows a 9♦, 10♥, 2♠, Q♥.",2025-01-31T09:41:51.766Z,173831651176600
"""glenny2 @ Fp4ysonQPU"" folds",2025-01-31T09:41:50.925Z,173831651092500
"""joshy @ fmjgGR4d_8"" calls 1.20",2025-01-31T09:41:49.766Z,173831650976600
"""edwin2 @ 9M0NBGM9an"" calls 1.20",2025-01-31T09:41:48.838Z,173831650883800
"""Gob @ -HnKEXRxVA"" bets 1.20",2025-01-31T09:41:47.855Z,173831650785500
"River: K♠, 8♥, 3♣, 7♣ [J♠]",2025-01-31T09:41:43.053Z,173831650305300
"""glenny2 @ Fp4ysonQPU"" checks",2025-01-31T09:41:42.217Z,173831650221700
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:41:41.279Z,173831650127900
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:41:40.357Z,173831650035700
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:41:39.436Z,173831649943600
"Turn: K♠, 8♥, 3♣ [7♣]",2025-01-31T09:41:37.649Z,173831649764900
"""glenny2 @ Fp4ysonQPU"" checks",2025-01-31T09:41:36.824Z,173831649682400
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:41:35.867Z,173831649586700
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:41:34.940Z,173831649494000
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:41:33.984Z,173831649398400
"Flop:  [K♠, 8♥, 3♣]",2025-01-31T09:41:30.631Z,173831649063100
"""edwin2 @ 9M0NBGM9an"" calls 0.60",2025-01-31T09:41:29.801Z,173831648980100
"""Gob @ -HnKEXRxVA"" calls 0.60",2025-01-31T09:41:28.726Z,173831648872600
"""glenny2 @ Fp4ysonQPU"" calls 0.60",2025-01-31T09:41:27.847Z,173831648784700
"""joshy @ fmjgGR4d_8"" raises to 0.60",2025-01-31T09:41:24.039Z,173831648403900
"""edwin2 @ 9M0NBGM9an"" posts a big blind of 0.20",2025-01-31T09:41:15.271Z,173831647527107
"""Gob @ -HnKEXRxVA"" posts a small blind of 0.10",2025-01-31T09:41:15.271Z,173831647527106
"Your hand is 5♦, J♥, 5♣, 7♠",2025-01-31T09:41:15.271Z,173831647527103
"Player stacks: #1 ""Gob @ -HnKEXRxVA"" (72.40) | #2 ""edwin2 @ 9M0NBGM9an"" (57.50) | #5 ""joshy @ fmjgGR4d_8"" (91.31) | #8 ""glenny2 @ Fp4ysonQPU"" (44.80)",2025-01-31T09:41:15.271Z,173831647527101
"-- starting hand #316 (id: g9o7rtcxghf1)  (Pot Limit Omaha Hi) (dealer: ""glenny2 @ Fp4ysonQPU"") --",2025-01-31T09:41:15.271Z,173831647527100
"""Gob @ -HnKEXRxVA"" shows a J♠, 5♥, 2♥, 8♣.",2025-01-31T09:41:09.886Z,173831646988600
"""joshy @ fmjgGR4d_8"" shows a 9♠, 9♥, 9♦, A♣.",2025-01-31T09:41:08.588Z,173831646858800
"Undealt cards: 5♠, 4♠, 6♠ [7♦, Q♦]",2025-01-31T09:41:08.363Z,173831646836300
"-- ending hand #315 --",2025-01-31T09:41:07.901Z,173831646790102
"""edwin2 @ 9M0NBGM9an"" collected 2.80 from pot",2025-01-31T09:41:07.901Z,173831646790101
"Uncalled bet of 2.80 returned to ""edwin2 @ 9M0NBGM9an""",2025-01-31T09:41:07.901Z,173831646790100
"""Gob @ -HnKEXRxVA"" folds",2025-01-31T09:41:07.092Z,173831646709200
"""glenny2 @ Fp4ysonQPU"" folds",2025-01-31T09:41:06.216Z,173831646621600
"""joshy @ fmjgGR4d_8"" folds",2025-01-31T09:41:04.708Z,173831646470800
"""edwin2 @ 9M0NBGM9an"" bets 2.80",2025-01-31T09:41:03.344Z,173831646334400
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:41:00.965Z,173831646096500
"""glenny2 @ Fp4ysonQPU"" checks",2025-01-31T09:40:59.919Z,173831645991900
"Flop:  [5♠, 4♠, 6♠]",2025-01-31T09:40:56.838Z,173831645683800
"""Gob @ -HnKEXRxVA"" calls 0.70",2025-01-31T09:40:56.009Z,173831645600900
"""glenny2 @ Fp4ysonQPU"" calls 0.70",2025-01-31T09:40:50.994Z,173831645099400
"""joshy @ fmjgGR4d_8"" calls 0.70",2025-01-31T09:40:50.025Z,173831645002500
"""edwin2 @ 9M0NBGM9an"" raises to 0.70",2025-01-31T09:40:48.720Z,173831644872000
"""Gob @ -HnKEXRxVA"" posts a big blind of 0.20",2025-01-31T09:40:45.948Z,173831644594807
"""glenny2 @ Fp4ysonQPU"" posts a small blind of 0.10",2025-01-31T09:40:45.948Z,173831644594806
"Your hand is J♦, 3♠, A♠, 7♣",2025-01-31T09:40:45.948Z,173831644594803
"Player stacks: #1 ""Gob @ -HnKEXRxVA"" (73.10) | #2 ""edwin2 @ 9M0NBGM9an"" (55.40) | #5 ""joshy @ fmjgGR4d_8"" (92.01) | #8 ""glenny2 @ Fp4ysonQPU"" (45.50)",2025-01-31T09:40:45.948Z,173831644594801
"-- starting hand #315 (id: sjqns1t7cwij)  (Pot Limit Omaha Hi) (dealer: ""joshy @ fmjgGR4d_8"") --",2025-01-31T09:40:45.948Z,173831644594800
"-- ending hand #314 --",2025-01-31T09:40:39.932Z,173831643993202
"""joshy @ fmjgGR4d_8"" collected 2.80 from pot with Flush (combination: K♠, Q♠, 9♠, 8♠, 5♠)",2025-01-31T09:40:39.932Z,173831643993201
"""joshy @ fmjgGR4d_8"" shows a 4♠, 7♥, Q♠, 9♠.",2025-01-31T09:40:39.932Z,173831643993200
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:40:39.043Z,173831643904300
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:40:38.045Z,173831643804500
"""glenny2 @ Fp4ysonQPU"" checks",2025-01-31T09:40:37.210Z,173831643721000
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:40:33.635Z,173831643363500
"River: K♠, 8♠, Q♣, 9♥ [5♠]",2025-01-31T09:40:26.412Z,173831642641200
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:40:25.605Z,173831642560500
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:40:24.617Z,173831642461700
"""glenny2 @ Fp4ysonQPU"" checks",2025-01-31T09:40:23.777Z,173831642377700
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:40:22.319Z,173831642231900
"Turn: K♠, 8♠, Q♣ [9♥]",2025-01-31T09:40:21.296Z,173831642129600
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:40:20.423Z,173831642042300
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:40:19.505Z,173831641950500
"""glenny2 @ Fp4ysonQPU"" checks",2025-01-31T09:40:18.641Z,173831641864100
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:40:17.634Z,173831641763400
"Flop:  [K♠, 8♠, Q♣]",2025-01-31T09:40:13.278Z,173831641327800
"""glenny2 @ Fp4ysonQPU"" calls 0.70",2025-01-31T09:40:12.438Z,173831641243800
"""joshy @ fmjgGR4d_8"" calls 0.70",2025-01-31T09:40:09.459Z,173831640945900
"""edwin2 @ 9M0NBGM9an"" calls 0.70",2025-01-31T09:40:08.529Z,173831640852900
"""Gob @ -HnKEXRxVA"" raises to 0.70",2025-01-31T09:40:07.467Z,173831640746700
"""glenny2 @ Fp4ysonQPU"" posts a big blind of 0.20",2025-01-31T09:40:04.465Z,173831640446507
"""joshy @ fmjgGR4d_8"" posts a small blind of 0.10",2025-01-31T09:40:04.465Z,173831640446506
"Your hand is J♠, 4♣, Q♥, 6♥",2025-01-31T09:40:04.465Z,173831640446503
"Player stacks: #1 ""Gob @ -HnKEXRxVA"" (73.80) | #2 ""edwin2 @ 9M0NBGM9an"" (56.10) | #5 ""joshy @ fmjgGR4d_8"" (89.91) | #8 ""glenny2 @ Fp4ysonQPU"" (46.20)",2025-01-31T09:40:04.465Z,173831640446501
"-- starting hand #314 (id: n9p6dsuzwl5y)  (Pot Limit Omaha Hi) (dealer: ""edwin2 @ 9M0NBGM9an"") --",2025-01-31T09:40:04.465Z,173831640446500
"""Gob @ -HnKEXRxVA"" shows a J♣, 4♥, 2♠, 6♠.",2025-01-31T09:39:58.522Z,173831639852200
"-- ending hand #313 --",2025-01-31T09:39:57.953Z,173831639795303
"""edwin2 @ 9M0NBGM9an"" shows a 9♣, 3♠, Q♣, J♥.",2025-01-31T09:39:57.953Z,173831639795302
"""joshy @ fmjgGR4d_8"" collected 5.40 from pot with Two Pair (combination: A♠, A♦, 5♥, 5♦, 7♥)",2025-01-31T09:39:57.953Z,173831639795301
"""joshy @ fmjgGR4d_8"" shows a 5♥, 3♦, A♠, 8♣.",2025-01-31T09:39:57.953Z,173831639795300
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:39:57.124Z,173831639712400
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:39:54.927Z,173831639492700
"River: 3♣, 5♦, 2♣, A♦ [7♥]",2025-01-31T09:39:53.820Z,173831639382000
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:39:52.994Z,173831639299400
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:39:49.855Z,173831638985500
"Turn: 3♣, 5♦, 2♣ [A♦]",2025-01-31T09:39:48.279Z,173831638827900
"""glenny2 @ Fp4ysonQPU"" folds",2025-01-31T09:39:47.456Z,173831638745600
"""joshy @ fmjgGR4d_8"" calls 1.80",2025-01-31T09:39:46.449Z,173831638644900
"""edwin2 @ 9M0NBGM9an"" bets 1.80",2025-01-31T09:39:45.187Z,173831638518700
"Flop:  [3♣, 5♦, 2♣]",2025-01-31T09:39:42.267Z,173831638226700
"""joshy @ fmjgGR4d_8"" calls 0.60",2025-01-31T09:39:41.461Z,173831638146100
"""edwin2 @ 9M0NBGM9an"" calls 0.60",2025-01-31T09:39:38.727Z,173831637872700
"""Gob @ -HnKEXRxVA"" folds",2025-01-31T09:39:37.632Z,173831637763200
"""glenny2 @ Fp4ysonQPU"" raises to 0.60",2025-01-31T09:39:36.817Z,173831637681700
"""joshy @ fmjgGR4d_8"" posts a big blind of 0.20",2025-01-31T09:39:33.469Z,173831637346907
"""edwin2 @ 9M0NBGM9an"" posts a small blind of 0.10",2025-01-31T09:39:33.469Z,173831637346906
"Your hand is 9♣, 3♠, Q♣, J♥",2025-01-31T09:39:33.469Z,173831637346903
"Player stacks: #1 ""Gob @ -HnKEXRxVA"" (73.80) | #2 ""edwin2 @ 9M0NBGM9an"" (58.50) | #5 ""joshy @ fmjgGR4d_8"" (86.91) | #8 ""glenny2 @ Fp4ysonQPU"" (46.80)",2025-01-31T09:39:33.469Z,173831637346901
"-- starting hand #313 (id: mhfdvjnfb4cb)  (Pot Limit Omaha Hi) (dealer: ""Gob @ -HnKEXRxVA"") --",2025-01-31T09:39:33.469Z,173831637346900
"""Gob @ -HnKEXRxVA"" shows a Q♥, 2♣, 6♣, 9♦.",2025-01-31T09:39:31.747Z,173831637174700
"""glenny2 @ Fp4ysonQPU"" shows a A♠, 6♠, 6♦, 5♣.",2025-01-31T09:39:29.278Z,173831636927800
"-- ending hand #312 --",2025-01-31T09:39:26.459Z,173831636645903
"""edwin2 @ 9M0NBGM9an"" shows a 9♥, 7♥, 5♦, 4♣.",2025-01-31T09:39:26.459Z,173831636645902
"""joshy @ fmjgGR4d_8"" collected 24.00 from pot with Flush (combination: J♥, 10♥, 8♥, 4♥, 3♥)",2025-01-31T09:39:26.459Z,173831636645901
"""joshy @ fmjgGR4d_8"" shows a J♥, 10♥, 10♣, 10♠.",2025-01-31T09:39:26.459Z,173831636645900
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:39:25.627Z,173831636562700
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:39:23.748Z,173831636374800
"River: 3♥, 4♥, J♦, 2♥ [8♥]",2025-01-31T09:39:15.192Z,173831635519200
"""Gob @ -HnKEXRxVA"" folds",2025-01-31T09:39:14.382Z,173831635438200
"""glenny2 @ Fp4ysonQPU"" folds",2025-01-31T09:39:13.542Z,173831635354200
"""joshy @ fmjgGR4d_8"" calls 6.00",2025-01-31T09:39:11.929Z,173831635192900
"""edwin2 @ 9M0NBGM9an"" bets 6.00",2025-01-31T09:39:07.248Z,173831634724800
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:39:02.279Z,173831634227900
"Turn: 3♥, 4♥, J♦ [2♥]",2025-01-31T09:39:00.635Z,173831634063500
"""Gob @ -HnKEXRxVA"" calls 2.40",2025-01-31T09:38:59.823Z,173831633982300
"""glenny2 @ Fp4ysonQPU"" calls 2.40",2025-01-31T09:38:53.885Z,173831633388500
"""joshy @ fmjgGR4d_8"" calls 2.40",2025-01-31T09:38:52.361Z,173831633236100
"""edwin2 @ 9M0NBGM9an"" bets 2.40",2025-01-31T09:38:48.315Z,173831632831500
"""Gob @ -HnKEXRxVA"" checks",2025-01-31T09:38:44.267Z,173831632426700
"Flop:  [3♥, 4♥, J♦]",2025-01-31T09:38:42.749Z,173831632274900
"""edwin2 @ 9M0NBGM9an"" calls 0.60",2025-01-31T09:38:41.939Z,173831632193900
"""Gob @ -HnKEXRxVA"" calls 0.60",2025-01-31T09:38:40.949Z,173831632094900
"""glenny2 @ Fp4ysonQPU"" calls 0.60",2025-01-31T09:38:39.207Z,173831631920700
"""joshy @ fmjgGR4d_8"" raises to 0.60",2025-01-31T09:38:38.125Z,173831631812500
"""edwin2 @ 9M0NBGM9an"" posts a big blind of 0.20",2025-01-31T09:38:31.537Z,173831631153707
"""Gob @ -HnKEXRxVA"" posts a small blind of 0.10",2025-01-31T09:38:31.537Z,173831631153706
"Your hand is 9♥, 7♥, 5♦, 4♣",2025-01-31T09:38:31.537Z,173831631153703
"Player stacks: #1 ""Gob @ -HnKEXRxVA"" (76.80) | #2 ""edwin2 @ 9M0NBGM9an"" (67.50) | #5 ""joshy @ fmjgGR4d_8"" (71.91) | #8 ""glenny2 @ Fp4ysonQPU"" (49.80)",2025-01-31T09:38:31.537Z,173831631153701
"-- starting hand #312 (id: nolbh9i5rrwn)  (Pot Limit Omaha Hi) (dealer: ""glenny2 @ Fp4ysonQPU"") --",2025-01-31T09:38:31.537Z,173831631153700
"""edwin2 @ 9M0NBGM9an"" shows a 10♠, 2♥, 6♥, 4♦.",2025-01-31T09:38:25.698Z,173831630569800
"""joshy @ fmjgGR4d_8"" shows a 4♥, 3♦, 9♦, 5♥.",2025-01-31T09:38:25.289Z,173831630528900
"-- ending hand #311 --",2025-01-31T09:38:24.524Z,173831630452403
"""glenny2 @ Fp4ysonQPU"" shows a A♠, 6♦, 2♦, 9♥.",2025-01-31T09:38:24.524Z,173831630452402
"""Gob @ -HnKEXRxVA"" collected 2.40 from pot with Two Pair (combination: J♣, J♥, 7♥, 7♠, K♥)",2025-01-31T09:38:24.524Z,173831630452401
"""Gob @ -HnKEXRxVA"" shows a K♥, 8♠, 7♥, 5♣.",2025-01-31T09:38:24.524Z,173831630452400
"""joshy @ fmjgGR4d_8"" checks",2025-01-31T09:38:23.707Z,173831630370700
"""edwin2 @ 9M0NBGM9an"" checks",2025-01-31T09:38:22.553Z,173831630255300
