entry,at,order
"""Gob @ bMuZUaFSt2"" collected 9.60 from pot with Pair, 10's (combination: 10♣, 10♥, Q♠, 9♥, 8♣)",2025-02-09T05:59:12.004Z,173908075200401
"""Gob @ bMuZUaFSt2"" shows a 10♣, 8♣.",2025-02-09T05:59:12.004Z,173908075200400
"""Gob @ bMuZUaFSt2"" calls 2.00",2025-02-09T05:59:11.164Z,173908075116400
"""Mond @ VnzuRuUJp5"" bets 2.00",2025-02-09T05:59:04.379Z,173908074437900
"""Gob @ bMuZUaFSt2"" checks",2025-02-09T05:58:56.310Z,173908073631000
"River: 7♦, 10♥, 9♥, Q♠ [3♠]",2025-02-09T05:58:50.179Z,173908073017900
"""Mond @ VnzuRuUJp5"" checks",2025-02-09T05:58:49.342Z,173908072934200
"""Gob @ bMuZUaFSt2"" checks",2025-02-09T05:58:48.318Z,173908072831800
"Turn: 7♦, 10♥, 9♥ [Q♠]",2025-02-09T05:58:47.029Z,173908072702900
"""glenny @ O4o2WcWz3Z"" folds",2025-02-09T05:58:46.206Z,173908072620600
"""Gob @ bMuZUaFSt2"" calls 1.40",2025-02-09T05:58:45.125Z,173908072512500
"""Nick... @ 23ejw2m6D-"" folds",2025-02-09T05:58:43.434Z,173908072343400
"""Mond @ VnzuRuUJp5"" bets 1.40",2025-02-09T05:58:41.809Z,173908072180900
"""glenny @ O4o2WcWz3Z"" checks",2025-02-09T05:58:38.497Z,173908071849700
"""Gob @ bMuZUaFSt2"" checks",2025-02-09T05:58:36.988Z,173908071698800
"""Nick... @ 23ejw2m6D-"" checks",2025-02-09T05:58:36.110Z,173908071611000
"Flop:  [7♦, 10♥, 9♥]",2025-02-09T05:58:34.417Z,173908071441700
"""Gob @ bMuZUaFSt2"" calls 0.70",2025-02-09T05:58:33.595Z,173908071359500
"""Nick... @ 23ejw2m6D-"" calls 0.70",2025-02-09T05:58:32.434Z,173908071243400
"""Mond @ VnzuRuUJp5"" calls 0.70",2025-02-09T05:58:27.154Z,173908070715400
"""CF @ fGhIPOgWCx"" folds",2025-02-09T05:58:26.071Z,173908070607100
"""glenny @ O4o2WcWz3Z"" raises to 0.70",2025-02-09T05:58:24.961Z,173908070496100
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-09T05:58:23.055Z,173908070305508
"""Nick... @ 23ejw2m6D-"" posts a small blind of 0.10",2025-02-09T05:58:23.055Z,173908070305507
"Your hand is 10♣, 8♣",2025-02-09T05:58:23.055Z,173908070305502
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (36.90) | #2 ""glenny @ O4o2WcWz3Z"" (60.20) | #6 ""CF @ fGhIPOgWCx"" (50.35) | #7 ""Mond @ VnzuRuUJp5"" (45.60) | #10 ""Nick... @ 23ejw2m6D-"" (48.50)",2025-02-09T05:58:23.055Z,173908070305501
"-- starting hand #116 (id: pmkzd0tlzztl)  (No Limit Texas Hold'em) (dealer: ""Mond @ VnzuRuUJp5"") --",2025-02-09T05:58:23.055Z,173908070305500
"""Gob @ bMuZUaFSt2"" shows a 4♣, 7♠.",2025-02-09T05:58:21.316Z,173908070131600
"""glenny @ O4o2WcWz3Z"" shows a 3♥, 10♦.",2025-02-09T05:58:18.660Z,173908069866000
"-- ending hand #115 --",2025-02-09T05:58:16.032Z,173908069603204
"""Nick... @ 23ejw2m6D-"" collected 0.20 from pot with Two Pair, J's & 6's (combination: J♣, J♦, 6♦, 6♣, 9♥)",2025-02-09T05:58:16.032Z,173908069603203
"""Nick... @ 23ejw2m6D-"" shows a 6♦, 2♣.",2025-02-09T05:58:16.032Z,173908069603202
"""Mond @ VnzuRuUJp5"" collected 0.20 from pot with Two Pair, J's & 6's (combination: J♣, J♦, 6♥, 6♣, 9♥)",2025-02-09T05:58:16.032Z,173908069603201
"""Mond @ VnzuRuUJp5"" shows a 5♦, 6♥.",2025-02-09T05:58:16.032Z,173908069603200
"""Nick... @ 23ejw2m6D-"" checks",2025-02-09T05:58:15.194Z,173908069519400
"""Mond @ VnzuRuUJp5"" checks",2025-02-09T05:58:14.259Z,173908069425900
"River: 7♥, 9♥, 6♣, J♣ [J♦]",2025-02-09T05:58:13.578Z,173908069357800
"""Nick... @ 23ejw2m6D-"" checks",2025-02-09T05:58:12.762Z,173908069276200
"""Mond @ VnzuRuUJp5"" checks",2025-02-09T05:58:11.860Z,173908069186000
"Turn: 7♥, 9♥, 6♣ [J♣]",2025-02-09T05:58:10.518Z,173908069051800
"""Nick... @ 23ejw2m6D-"" checks",2025-02-09T05:58:09.671Z,173908068967100
"""Mond @ VnzuRuUJp5"" checks",2025-02-09T05:58:08.784Z,173908068878400
"Flop:  [7♥, 9♥, 6♣]",2025-02-09T05:58:07.118Z,173908068711800
"""Nick... @ 23ejw2m6D-"" checks",2025-02-09T05:58:06.266Z,173908068626600
"""Mond @ VnzuRuUJp5"" calls 0.20",2025-02-09T05:58:05.403Z,173908068540300
"""CF @ fGhIPOgWCx"" folds",2025-02-09T05:58:03.393Z,173908068339300
"""glenny @ O4o2WcWz3Z"" folds",2025-02-09T05:57:58.868Z,173908067886800
"""Gob @ bMuZUaFSt2"" folds",2025-02-09T05:57:57.731Z,173908067773100
"""Nick... @ 23ejw2m6D-"" posts a big blind of 0.20",2025-02-09T05:57:56.419Z,173908067641908
"""Mond @ VnzuRuUJp5"" posts a small blind of 0.10",2025-02-09T05:57:56.419Z,173908067641907
"Your hand is 4♣, 7♠",2025-02-09T05:57:56.419Z,173908067641902
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (36.90) | #2 ""glenny @ O4o2WcWz3Z"" (60.20) | #6 ""CF @ fGhIPOgWCx"" (50.35) | #7 ""Mond @ VnzuRuUJp5"" (45.60) | #10 ""Nick... @ 23ejw2m6D-"" (48.50)",2025-02-09T05:57:56.419Z,173908067641901
"-- starting hand #115 (id: e040crqyilad)  (No Limit Texas Hold'em) (dealer: ""CF @ fGhIPOgWCx"") --",2025-02-09T05:57:56.419Z,173908067641900
"""Gob @ bMuZUaFSt2"" shows a A♥.",2025-02-09T05:57:54.870Z,173908067487000
"Undealt cards: A♦, 3♥, 5♠ [2♦, 3♠]",2025-02-09T05:57:50.566Z,173908067056600
"""Nick... @ 23ejw2m6D-"" shows a 3♦, Q♦.",2025-02-09T05:57:50.493Z,173908067049300
"-- ending hand #114 --",2025-02-09T05:57:49.114Z,173908066911402
"""Gob @ bMuZUaFSt2"" collected 3.10 from pot",2025-02-09T05:57:49.114Z,173908066911401
"Uncalled bet of 1.40 returned to ""Gob @ bMuZUaFSt2""",2025-02-09T05:57:49.114Z,173908066911400
"""Nick... @ 23ejw2m6D-"" folds",2025-02-09T05:57:48.293Z,173908066829300
"""Mond @ VnzuRuUJp5"" folds",2025-02-09T05:57:47.070Z,173908066707000
"""Gob @ bMuZUaFSt2"" bets 1.40",2025-02-09T05:57:46.118Z,173908066611800
"""Nick... @ 23ejw2m6D-"" checks",2025-02-09T05:57:40.498Z,173908066049800
"""Mond @ VnzuRuUJp5"" checks",2025-02-09T05:57:39.534Z,173908065953400
"Flop:  [A♦, 3♥, 5♠]",2025-02-09T05:57:37.987Z,173908065798700
"""Nick... @ 23ejw2m6D-"" calls 1.00",2025-02-09T05:57:37.173Z,173908065717300
"""Mond @ VnzuRuUJp5"" calls 1.00",2025-02-09T05:57:36.288Z,173908065628800
"""CF @ fGhIPOgWCx"" folds",2025-02-09T05:57:34.236Z,173908065423600
"""glenny @ O4o2WcWz3Z"" folds",2025-02-09T05:57:32.974Z,173908065297400
"""Gob @ bMuZUaFSt2"" raises to 1.00",2025-02-09T05:57:31.995Z,173908065199500
"""Nick... @ 23ejw2m6D-"" calls 0.20",2025-02-09T05:57:27.037Z,173908064703700
"""Mond @ VnzuRuUJp5"" posts a big blind of 0.20",2025-02-09T05:57:25.754Z,173908064575408
"""CF @ fGhIPOgWCx"" posts a small blind of 0.10",2025-02-09T05:57:25.754Z,173908064575407
"Your hand is 7♦, A♥",2025-02-09T05:57:25.754Z,173908064575402
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (34.80) | #2 ""glenny @ O4o2WcWz3Z"" (60.20) | #6 ""CF @ fGhIPOgWCx"" (50.45) | #7 ""Mond @ VnzuRuUJp5"" (46.60) | #10 ""Nick... @ 23ejw2m6D-"" (49.50)",2025-02-09T05:57:25.754Z,173908064575401
"-- starting hand #114 (id: 04gdprqbgv8n)  (No Limit Texas Hold'em) (dealer: ""glenny @ O4o2WcWz3Z"") --",2025-02-09T05:57:25.754Z,173908064575400
"""Mond @ VnzuRuUJp5"" shows a K♥, J♥.",2025-02-09T05:57:23.068Z,173908064306800
"""Nick... @ 23ejw2m6D-"" shows a 9♥, 4♠.",2025-02-09T05:57:22.172Z,173908064217200
"Undealt cards: K♣, J♣, A♥ [2♥, 6♥]",2025-02-09T05:57:19.694Z,173908063969400
"-- ending hand #113 --",2025-02-09T05:57:18.436Z,173908063843602
"""Mond @ VnzuRuUJp5"" collected 2.40 from pot",2025-02-09T05:57:18.436Z,173908063843601
"Uncalled bet of 1.80 returned to ""Mond @ VnzuRuUJp5""",2025-02-09T05:57:18.436Z,173908063843600
"""CF @ fGhIPOgWCx"" folds",2025-02-09T05:57:17.613Z,173908063761300
"""glenny @ O4o2WcWz3Z"" folds",2025-02-09T05:57:16.750Z,173908063675000
"""Gob @ bMuZUaFSt2"" folds",2025-02-09T05:57:14.874Z,173908063487400
"""Mond @ VnzuRuUJp5"" bets 1.80",2025-02-09T05:57:07.775Z,173908062777500
"""CF @ fGhIPOgWCx"" checks",2025-02-09T05:57:02.162Z,173908062216200
"""glenny @ O4o2WcWz3Z"" checks",2025-02-09T05:57:01.285Z,173908062128500
"Flop:  [K♣, J♣, A♥]",2025-02-09T05:56:59.803Z,173908061980300
"""CF @ fGhIPOgWCx"" calls 0.60",2025-02-09T05:56:58.993Z,173908061899300
"""glenny @ O4o2WcWz3Z"" calls 0.60",2025-02-09T05:56:56.407Z,173908061640700
"""Gob @ bMuZUaFSt2"" calls 0.60",2025-02-09T05:56:54.142Z,173908061414200
"""Nick... @ 23ejw2m6D-"" folds",2025-02-09T05:56:52.712Z,173908061271200
"""Mond @ VnzuRuUJp5"" raises to 0.60",2025-02-09T05:56:51.856Z,173908061185600
"""CF @ fGhIPOgWCx"" posts a big blind of 0.20",2025-02-09T05:56:49.733Z,173908060973308
"""glenny @ O4o2WcWz3Z"" posts a small blind of 0.10",2025-02-09T05:56:49.733Z,173908060973307
"Your hand is 4♦, 3♦",2025-02-09T05:56:49.733Z,173908060973302
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (35.40) | #2 ""glenny @ O4o2WcWz3Z"" (60.80) | #6 ""CF @ fGhIPOgWCx"" (51.05) | #7 ""Mond @ VnzuRuUJp5"" (44.80) | #10 ""Nick... @ 23ejw2m6D-"" (49.50)",2025-02-09T05:56:49.733Z,173908060973301
"-- starting hand #113 (id: 86ispomho04x)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-09T05:56:49.733Z,173908060973300
"""Nick... @ 23ejw2m6D-"" shows a 10♠, K♦.",2025-02-09T05:56:44.370Z,173908060437000
"-- ending hand #112 --",2025-02-09T05:56:43.192Z,173908060319202
"""glenny @ O4o2WcWz3Z"" collected 10.60 from pot with Straight, J High (combination: J♥, 10♥, 9♣, 8♠, 7♦)",2025-02-09T05:56:43.192Z,173908060319201
"""glenny @ O4o2WcWz3Z"" shows a 9♣, 8♠.",2025-02-09T05:56:43.192Z,173908060319200
"""Nick... @ 23ejw2m6D-"" checks",2025-02-09T05:56:42.365Z,173908060236500
"""glenny @ O4o2WcWz3Z"" checks",2025-02-09T05:56:41.506Z,173908060150600
"River: 5♦, J♥, 7♦, 10♥ [3♦]",2025-02-09T05:56:37.396Z,173908059739600
"""Gob @ bMuZUaFSt2"" folds",2025-02-09T05:56:36.549Z,173908059654900
"""Nick... @ 23ejw2m6D-"" calls 2.80",2025-02-09T05:56:35.701Z,173908059570100
"""Mond @ VnzuRuUJp5"" folds",2025-02-09T05:56:34.574Z,173908059457400
"""CF @ fGhIPOgWCx"" folds",2025-02-09T05:56:33.680Z,173908059368000
"""glenny @ O4o2WcWz3Z"" bets 2.80",2025-02-09T05:56:32.433Z,173908059243300
"""Gob @ bMuZUaFSt2"" checks",2025-02-09T05:56:25.932Z,173908058593200
"Turn: 5♦, J♥, 7♦ [10♥]",2025-02-09T05:56:24.572Z,173908058457200
"""Nick... @ 23ejw2m6D-"" checks",2025-02-09T05:56:23.749Z,173908058374900
"""Mond @ VnzuRuUJp5"" checks",2025-02-09T05:56:22.888Z,173908058288800
"""CF @ fGhIPOgWCx"" checks",2025-02-09T05:56:21.398Z,173908058139800
"""glenny @ O4o2WcWz3Z"" checks",2025-02-09T05:56:20.459Z,173908058045900
"""Gob @ bMuZUaFSt2"" checks",2025-02-09T05:56:18.552Z,173908057855200
"Flop:  [5♦, J♥, 7♦]",2025-02-09T05:56:17.092Z,173908057709200
"""glenny @ O4o2WcWz3Z"" calls 1.00",2025-02-09T05:56:16.288Z,173908057628800
"""Gob @ bMuZUaFSt2"" calls 1.00",2025-02-09T05:56:14.940Z,173908057494000
"""Nick... @ 23ejw2m6D-"" calls 1.00",2025-02-09T05:56:11.410Z,173908057141000
"""Mond @ VnzuRuUJp5"" calls 1.00",2025-02-09T05:56:08.261Z,173908056826100
"""CF @ fGhIPOgWCx"" raises to 1.00",2025-02-09T05:56:06.430Z,173908056643000
"""glenny @ O4o2WcWz3Z"" posts a big blind of 0.20",2025-02-09T05:56:03.677Z,173908056367708
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-09T05:56:03.677Z,173908056367707
"Your hand is 2♣, 6♠",2025-02-09T05:56:03.677Z,173908056367702
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (36.40) | #2 ""glenny @ O4o2WcWz3Z"" (54.00) | #6 ""CF @ fGhIPOgWCx"" (52.05) | #7 ""Mond @ VnzuRuUJp5"" (45.80) | #10 ""Nick... @ 23ejw2m6D-"" (53.30)",2025-02-09T05:56:03.677Z,173908056367701
"-- starting hand #112 (id: lqqdvh8b4rio)  (No Limit Texas Hold'em) (dealer: ""Nick... @ 23ejw2m6D-"") --",2025-02-09T05:56:03.677Z,173908056367700
"""Gob @ bMuZUaFSt2"" shows a A♦, 9♥.",2025-02-09T05:55:58.993Z,173908055899300
"""Nick... @ 23ejw2m6D-"" shows a 10♥, 5♠.",2025-02-09T05:55:57.399Z,173908055739900
"Undealt cards:  [5♦, 9♦, 4♦, 3♠, 2♠]",2025-02-09T05:55:56.957Z,173908055695700
"-- ending hand #111 --",2025-02-09T05:55:56.359Z,173908055635902
"""Gob @ bMuZUaFSt2"" collected 0.60 from pot",2025-02-09T05:55:56.359Z,173908055635901
"Uncalled bet of 1.20 returned to ""Gob @ bMuZUaFSt2""",2025-02-09T05:55:56.359Z,173908055635900
"""Nick... @ 23ejw2m6D-"" folds",2025-02-09T05:55:55.537Z,173908055553700
"""glenny @ O4o2WcWz3Z"" folds",2025-02-09T05:55:54.589Z,173908055458900
"""Gob @ bMuZUaFSt2"" raises to 1.40",2025-02-09T05:55:48.081Z,173908054808100
"""Nick... @ 23ejw2m6D-"" calls 0.20",2025-02-09T05:55:41.889Z,173908054188900
"""Mond @ VnzuRuUJp5"" folds",2025-02-09T05:55:40.915Z,173908054091500
"""CF @ fGhIPOgWCx"" folds",2025-02-09T05:55:28.321Z,173908052832100
"""glenny @ O4o2WcWz3Z"" calls 0.20",2025-02-09T05:55:25.753Z,173908052575300
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-09T05:55:11.794Z,173908051179408
"""Nick... @ 23ejw2m6D-"" posts a small blind of 0.10",2025-02-09T05:55:11.794Z,173908051179407
"Your hand is A♦, 9♥",2025-02-09T05:55:11.794Z,173908051179402
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (36.00) | #2 ""glenny @ O4o2WcWz3Z"" (54.20) | #6 ""CF @ fGhIPOgWCx"" (52.05) | #7 ""Mond @ VnzuRuUJp5"" (45.80) | #10 ""Nick... @ 23ejw2m6D-"" (53.50)",2025-02-09T05:55:11.794Z,173908051179401
"-- starting hand #111 (id: 9gsippjbfegc)  (No Limit Texas Hold'em) (dealer: ""Mond @ VnzuRuUJp5"") --",2025-02-09T05:55:11.794Z,173908051179400
"""Gob @ bMuZUaFSt2"" shows a Q♠, 10♦.",2025-02-09T05:55:07.159Z,173908050715900
"""Nick... @ 23ejw2m6D-"" shows a 4♦, 9♦.",2025-02-09T05:55:06.045Z,173908050604500
"Undealt cards: 10♠, 5♣, 5♥ [6♥, K♦]",2025-02-09T05:55:05.718Z,173908050571800
"-- ending hand #110 --",2025-02-09T05:55:04.492Z,173908050449202
"""Gob @ bMuZUaFSt2"" collected 2.10 from pot",2025-02-09T05:55:04.492Z,173908050449201
"Uncalled bet of 1.00 returned to ""Gob @ bMuZUaFSt2""",2025-02-09T05:55:04.492Z,173908050449200
"""Nick... @ 23ejw2m6D-"" folds",2025-02-09T05:55:03.635Z,173908050363500
"""Gob @ bMuZUaFSt2"" bets 1.00",2025-02-09T05:55:02.753Z,173908050275300
"""Nick... @ 23ejw2m6D-"" checks",2025-02-09T05:54:58.659Z,173908049865900
"Flop:  [10♠, 5♣, 5♥]",2025-02-09T05:54:57.534Z,173908049753400
"""Nick... @ 23ejw2m6D-"" calls 1.00",2025-02-09T05:54:56.725Z,173908049672500
"""Mond @ VnzuRuUJp5"" folds",2025-02-09T05:54:55.832Z,173908049583200
"""CF @ fGhIPOgWCx"" folds",2025-02-09T05:54:54.970Z,173908049497000
"""glenny @ O4o2WcWz3Z"" folds",2025-02-09T05:54:53.989Z,173908049398900
"""Gob @ bMuZUaFSt2"" raises to 1.00",2025-02-09T05:54:53.064Z,173908049306400
"""Nick... @ 23ejw2m6D-"" posts a big blind of 0.20",2025-02-09T05:54:50.068Z,173908049006808
"""Mond @ VnzuRuUJp5"" posts a small blind of 0.10",2025-02-09T05:54:50.068Z,173908049006807
"Your hand is Q♠, 10♦",2025-02-09T05:54:50.068Z,173908049006802
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (34.90) | #2 ""glenny @ O4o2WcWz3Z"" (54.20) | #6 ""CF @ fGhIPOgWCx"" (52.05) | #7 ""Mond @ VnzuRuUJp5"" (45.90) | #10 ""Nick... @ 23ejw2m6D-"" (54.50)",2025-02-09T05:54:50.068Z,173908049006801
"-- starting hand #110 (id: jhrugdu2p8fj)  (No Limit Texas Hold'em) (dealer: ""CF @ fGhIPOgWCx"") --",2025-02-09T05:54:50.068Z,173908049006800
"""glenny @ O4o2WcWz3Z"" shows a 8♦.",2025-02-09T05:54:47.516Z,173908048751600
"""Nick... @ 23ejw2m6D-"" shows a 7♠, 2♥.",2025-02-09T05:54:46.307Z,173908048630700
"-- ending hand #109 --",2025-02-09T05:54:45.726Z,173908048572602
"""glenny @ O4o2WcWz3Z"" collected 6.70 from pot",2025-02-09T05:54:45.726Z,173908048572601
"Uncalled bet of 5.00 returned to ""glenny @ O4o2WcWz3Z""",2025-02-09T05:54:45.726Z,173908048572600
"""Mond @ VnzuRuUJp5"" folds",2025-02-09T05:54:44.910Z,173908048491000
"""glenny @ O4o2WcWz3Z"" bets 5.00",2025-02-09T05:54:24.207Z,173908046420700
"""Mond @ VnzuRuUJp5"" checks",2025-02-09T05:54:21.277Z,173908046127700
"River: 6♠, 5♠, A♥, 4♣ [8♥]",2025-02-09T05:54:20.273Z,173908046027300
"""Mond @ VnzuRuUJp5"" calls 1.80",2025-02-09T05:54:19.459Z,173908045945900
"""glenny @ O4o2WcWz3Z"" bets 1.80",2025-02-09T05:54:17.310Z,173908045731000
"""Mond @ VnzuRuUJp5"" checks",2025-02-09T05:54:10.955Z,173908045095500
"Turn: 6♠, 5♠, A♥ [4♣]",2025-02-09T05:54:09.463Z,173908044946300
"""Mond @ VnzuRuUJp5"" calls 0.80",2025-02-09T05:54:08.636Z,173908044863600
"""glenny @ O4o2WcWz3Z"" bets 0.80",2025-02-09T05:54:06.532Z,173908044653200
"""Mond @ VnzuRuUJp5"" checks",2025-02-09T05:54:03.671Z,173908044367100
