entry,at,order
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (60.00) | #2 ""Nick @ 23ejw2m6D-"" (94.11) | #7 ""ieff @ FMYFFNvVDL"" (49.65) | #9 ""The Senate @ ArJnWs8BqK"" (35.51)",2025-02-11T06:29:31.161Z,173925537116101
"-- starting hand #199 (id: sz9jbeob6jud)  (No Limit Texas Hold'em) (dealer: ""Nick @ 23ejw2m6D-"") --",2025-02-11T06:29:31.161Z,173925537116100
"""Nick @ 23ejw2m6D-"" shows a 4♠, 4♦.",2025-02-11T06:29:25.832Z,173925536583200
"Undealt cards: Q♦, 3♥, 6♦ [4♣, Q♣]",2025-02-11T06:29:25.718Z,173925536571800
"-- ending hand #198 --",2025-02-11T06:29:24.549Z,173925536454902
"""Gob @ bMuZUaFSt2"" collected 3.20 from pot",2025-02-11T06:29:24.549Z,173925536454901
"Uncalled bet of 2.00 returned to ""Gob @ bMuZUaFSt2""",2025-02-11T06:29:24.549Z,173925536454900
"""The Senate @ ArJnWs8BqK"" folds",2025-02-11T06:29:23.740Z,173925536374000
"""Nick @ 23ejw2m6D-"" folds",2025-02-11T06:29:21.549Z,173925536154900
"""Gob @ bMuZUaFSt2"" bets 2.00",2025-02-11T06:29:20.676Z,173925536067600
"""The Senate @ ArJnWs8BqK"" checks",2025-02-11T06:29:15.492Z,173925535549200
"""Nick @ 23ejw2m6D-"" checks",2025-02-11T06:29:12.380Z,173925535238000
"Flop:  [Q♦, 3♥, 6♦]",2025-02-11T06:29:08.941Z,173925534894100
"""The Senate @ ArJnWs8BqK"" calls 1.00",2025-02-11T06:29:08.114Z,173925534811400
"""ieff @ FMYFFNvVDL"" folds",2025-02-11T06:29:06.443Z,173925534644300
"""Nick @ 23ejw2m6D-"" calls 1.00",2025-02-11T06:28:52.462Z,173925533246200
"""Gob @ bMuZUaFSt2"" raises to 1.00",2025-02-11T06:28:51.569Z,173925533156900
"""The Senate @ ArJnWs8BqK"" calls 0.20",2025-02-11T06:28:48.576Z,173925532857600
"""ieff @ FMYFFNvVDL"" posts a big blind of 0.20",2025-02-11T06:28:44.542Z,173925532454207
"""Nick @ 23ejw2m6D-"" posts a small blind of 0.10",2025-02-11T06:28:44.542Z,173925532454206
"Your hand is 3♠, A♦",2025-02-11T06:28:44.542Z,173925532454202
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (57.80) | #2 ""Nick @ 23ejw2m6D-"" (95.11) | #7 ""ieff @ FMYFFNvVDL"" (49.85) | #9 ""The Senate @ ArJnWs8BqK"" (36.51)",2025-02-11T06:28:44.542Z,173925532454201
"-- starting hand #198 (id: 4pnsizke3hqf)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-11T06:28:44.542Z,173925532454200
"""The Senate @ ArJnWs8BqK"" shows a 6♠.",2025-02-11T06:28:41.987Z,173925532198700
"""Nick @ 23ejw2m6D-"" shows a 8♠, 10♦.",2025-02-11T06:28:40.626Z,173925532062600
"-- ending hand #197 --",2025-02-11T06:28:40.235Z,173925532023502
"""The Senate @ ArJnWs8BqK"" collected 1.60 from pot",2025-02-11T06:28:40.235Z,173925532023501
"Uncalled bet of 3.20 returned to ""The Senate @ ArJnWs8BqK""",2025-02-11T06:28:40.235Z,173925532023500
"""Nick @ 23ejw2m6D-"" folds",2025-02-11T06:28:39.425Z,173925531942500
"""The Senate @ ArJnWs8BqK"" bets 3.20",2025-02-11T06:28:38.366Z,173925531836600
"""Nick @ 23ejw2m6D-"" checks",2025-02-11T06:28:33.655Z,173925531365500
"River: Q♠, 10♥, 6♦, 7♣ [6♣]",2025-02-11T06:28:31.288Z,173925531128800
"""ieff @ FMYFFNvVDL"" folds",2025-02-11T06:28:30.452Z,173925531045200
"""Nick @ 23ejw2m6D-"" calls 0.40",2025-02-11T06:28:28.516Z,173925530851600
"""Gob @ bMuZUaFSt2"" folds",2025-02-11T06:28:27.649Z,173925530764900
"""The Senate @ ArJnWs8BqK"" bets 0.40",2025-02-11T06:28:26.483Z,173925530648300
"""ieff @ FMYFFNvVDL"" checks",2025-02-11T06:28:17.386Z,173925529738600
"""Nick @ 23ejw2m6D-"" checks",2025-02-11T06:28:14.642Z,173925529464200
"""Gob @ bMuZUaFSt2"" checks",2025-02-11T06:28:13.762Z,173925529376200
"Turn: Q♠, 10♥, 6♦ [7♣]",2025-02-11T06:28:12.474Z,173925529247400
"""The Senate @ ArJnWs8BqK"" checks",2025-02-11T06:28:11.638Z,173925529163800
"""ieff @ FMYFFNvVDL"" checks",2025-02-11T06:28:10.740Z,173925529074000
"""Nick @ 23ejw2m6D-"" checks",2025-02-11T06:28:09.842Z,173925528984200
"""Gob @ bMuZUaFSt2"" checks",2025-02-11T06:28:08.944Z,173925528894400
"Flop:  [Q♠, 10♥, 6♦]",2025-02-11T06:28:07.402Z,173925528740200
"""Nick @ 23ejw2m6D-"" checks",2025-02-11T06:28:06.578Z,173925528657800
"""Gob @ bMuZUaFSt2"" calls 0.20",2025-02-11T06:28:04.912Z,173925528491200
"""The Senate @ ArJnWs8BqK"" calls 0.20",2025-02-11T06:28:03.497Z,173925528349700
"""ieff @ FMYFFNvVDL"" calls 0.20",2025-02-11T06:28:02.115Z,173925528211500
"""Nick @ 23ejw2m6D-"" posts a big blind of 0.20",2025-02-11T06:27:53.569Z,173925527356907
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-11T06:27:53.569Z,173925527356906
"Your hand is 2♠, 4♥",2025-02-11T06:27:53.569Z,173925527356902
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (58.00) | #2 ""Nick @ 23ejw2m6D-"" (95.71) | #7 ""ieff @ FMYFFNvVDL"" (50.05) | #9 ""The Senate @ ArJnWs8BqK"" (35.51)",2025-02-11T06:27:53.569Z,173925527356901
"-- starting hand #197 (id: pr4quogandk9)  (No Limit Texas Hold'em) (dealer: ""The Senate @ ArJnWs8BqK"") --",2025-02-11T06:27:53.569Z,173925527356900
"""ieff @ FMYFFNvVDL"" shows a 5♦, 5♠.",2025-02-11T06:27:51.191Z,173925527119100
"""Nick @ 23ejw2m6D-"" shows a 9♣, 7♦.",2025-02-11T06:27:49.810Z,173925526981000
"-- ending hand #196 --",2025-02-11T06:27:49.217Z,173925526921702
"""Gob @ bMuZUaFSt2"" collected 2.60 from pot",2025-02-11T06:27:49.217Z,173925526921701
"Uncalled bet of 1.30 returned to ""Gob @ bMuZUaFSt2""",2025-02-11T06:27:49.217Z,173925526921700
"""ieff @ FMYFFNvVDL"" folds",2025-02-11T06:27:48.402Z,173925526840200
"""Gob @ bMuZUaFSt2"" bets 1.30",2025-02-11T06:27:45.950Z,173925526595000
"River: 4♠, K♥, 8♦, 6♠ [6♥]",2025-02-11T06:27:32.526Z,173925525252600
"""ieff @ FMYFFNvVDL"" calls 0.65",2025-02-11T06:27:31.687Z,173925525168700
"""Gob @ bMuZUaFSt2"" bets 0.65",2025-02-11T06:27:20.323Z,173925524032300
"Turn: 4♠, K♥, 8♦ [6♠]",2025-02-11T06:27:15.105Z,173925523510500
"""ieff @ FMYFFNvVDL"" checks",2025-02-11T06:27:14.257Z,173925523425700
"""Gob @ bMuZUaFSt2"" checks",2025-02-11T06:27:07.786Z,173925522778600
"Flop:  [4♠, K♥, 8♦]",2025-02-11T06:27:06.255Z,173925522625500
"""Gob @ bMuZUaFSt2"" calls 0.60",2025-02-11T06:27:05.378Z,173925522537800
"""The Senate @ ArJnWs8BqK"" folds",2025-02-11T06:27:03.637Z,173925522363700
"""ieff @ FMYFFNvVDL"" raises to 0.60",2025-02-11T06:27:01.793Z,173925522179300
"""Nick @ 23ejw2m6D-"" folds",2025-02-11T06:26:49.522Z,173925520952200
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-11T06:26:48.439Z,173925520843907
"""The Senate @ ArJnWs8BqK"" posts a small blind of 0.10",2025-02-11T06:26:48.439Z,173925520843906
"Your hand is 3♦, A♣",2025-02-11T06:26:48.439Z,173925520843902
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (56.65) | #2 ""Nick @ 23ejw2m6D-"" (95.71) | #7 ""ieff @ FMYFFNvVDL"" (51.30) | #9 ""The Senate @ ArJnWs8BqK"" (35.61)",2025-02-11T06:26:48.439Z,173925520843901
"-- starting hand #196 (id: 7culvqnxicqm)  (No Limit Texas Hold'em) (dealer: ""ieff @ FMYFFNvVDL"") --",2025-02-11T06:26:48.439Z,173925520843900
"Undealt cards:  [5♦, 7♠, 10♠, 10♦, K♥]",2025-02-11T06:26:46.609Z,173925520660900
"""Nick @ 23ejw2m6D-"" shows a 3♥, 9♠.",2025-02-11T06:26:46.137Z,173925520613700
"""The Senate @ ArJnWs8BqK"" shows a 9♦, 3♦.",2025-02-11T06:26:41.711Z,173925520171100
"-- ending hand #195 --",2025-02-11T06:26:41.108Z,173925520110802
"""The Senate @ ArJnWs8BqK"" collected 0.20 from pot",2025-02-11T06:26:41.108Z,173925520110801
"Uncalled bet of 0.10 returned to ""The Senate @ ArJnWs8BqK""",2025-02-11T06:26:41.108Z,173925520110800
"""ieff @ FMYFFNvVDL"" folds",2025-02-11T06:26:40.260Z,173925520026000
"""Nick @ 23ejw2m6D-"" folds",2025-02-11T06:26:39.341Z,173925519934100
"""Gob @ bMuZUaFSt2"" folds",2025-02-11T06:26:38.469Z,173925519846900
"""The Senate @ ArJnWs8BqK"" posts a big blind of 0.20",2025-02-11T06:26:37.307Z,173925519730707
"""ieff @ FMYFFNvVDL"" posts a small blind of 0.10",2025-02-11T06:26:37.307Z,173925519730706
"Your hand is J♥, 8♣",2025-02-11T06:26:37.307Z,173925519730702
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (56.65) | #2 ""Nick @ 23ejw2m6D-"" (95.71) | #7 ""ieff @ FMYFFNvVDL"" (51.40) | #9 ""The Senate @ ArJnWs8BqK"" (35.51)",2025-02-11T06:26:37.307Z,173925519730701
"-- starting hand #195 (id: mokkabb0mth7)  (No Limit Texas Hold'em) (dealer: ""Nick @ 23ejw2m6D-"") --",2025-02-11T06:26:37.307Z,173925519730700
"Undealt cards: K♠, 7♦, Q♠, A♣ [8♣]",2025-02-11T06:26:31.803Z,173925519180300
"-- ending hand #194 --",2025-02-11T06:26:31.374Z,173925519137402
"""The Senate @ ArJnWs8BqK"" collected 3.80 from pot",2025-02-11T06:26:31.374Z,173925519137401
"Uncalled bet of 1.90 returned to ""The Senate @ ArJnWs8BqK""",2025-02-11T06:26:31.374Z,173925519137400
"""Gob @ bMuZUaFSt2"" folds",2025-02-11T06:26:30.541Z,173925519054100
"""The Senate @ ArJnWs8BqK"" bets 1.90",2025-02-11T06:26:20.342Z,173925518034200
"Turn: K♠, 7♦, Q♠ [A♣]",2025-02-11T06:26:17.543Z,173925517754300
"""The Senate @ ArJnWs8BqK"" calls 0.95",2025-02-11T06:26:16.732Z,173925517673200
"""Gob @ bMuZUaFSt2"" bets 0.95",2025-02-11T06:26:15.849Z,173925517584900
"""The Senate @ ArJnWs8BqK"" checks",2025-02-11T06:26:11.868Z,173925517186800
"Flop:  [K♠, 7♦, Q♠]",2025-02-11T06:26:07.563Z,173925516756300
"""ieff @ FMYFFNvVDL"" folds",2025-02-11T06:26:06.708Z,173925516670800
"""Nick @ 23ejw2m6D-"" folds",2025-02-11T06:26:05.791Z,173925516579100
"""Gob @ bMuZUaFSt2"" calls 0.80",2025-02-11T06:26:04.907Z,173925516490700
"""The Senate @ ArJnWs8BqK"" raises to 0.80",2025-02-11T06:26:03.615Z,173925516361500
"""ieff @ FMYFFNvVDL"" posts a big blind of 0.20",2025-02-11T06:25:59.747Z,173925515974707
"""Nick @ 23ejw2m6D-"" posts a small blind of 0.10",2025-02-11T06:25:59.747Z,173925515974706
"Your hand is 9♣, Q♣",2025-02-11T06:25:59.747Z,173925515974702
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (58.40) | #2 ""Nick @ 23ejw2m6D-"" (95.81) | #7 ""ieff @ FMYFFNvVDL"" (51.60) | #9 ""The Senate @ ArJnWs8BqK"" (33.46)",2025-02-11T06:25:59.747Z,173925515974701
"-- starting hand #194 (id: 86scdniyutzj)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-11T06:25:59.747Z,173925515974700
"""ieff @ FMYFFNvVDL"" shows a 10♠, J♦.",2025-02-11T06:25:55.147Z,173925515514700
"Undealt cards: Q♦, 4♣, 9♥, 5♥ [3♣]",2025-02-11T06:25:54.339Z,173925515433900
"""Nick @ 23ejw2m6D-"" shows a Q♠, 4♦.",2025-02-11T06:25:53.064Z,173925515306400
"-- ending hand #193 --",2025-02-11T06:25:52.386Z,173925515238602
"""Nick @ 23ejw2m6D-"" collected 3.60 from pot",2025-02-11T06:25:52.386Z,173925515238601
"Uncalled bet of 2.70 returned to ""Nick @ 23ejw2m6D-""",2025-02-11T06:25:52.386Z,173925515238600
"""ieff @ FMYFFNvVDL"" folds",2025-02-11T06:25:51.562Z,173925515156200
"""Nick @ 23ejw2m6D-"" bets 2.70",2025-02-11T06:25:27.249Z,173925512724900
"Turn: Q♦, 4♣, 9♥ [5♥]",2025-02-11T06:25:24.316Z,173925512431600
"""Gob @ bMuZUaFSt2"" folds",2025-02-11T06:25:23.481Z,173925512348100
"""ieff @ FMYFFNvVDL"" calls 0.90",2025-02-11T06:25:22.334Z,173925512233400
"""Nick @ 23ejw2m6D-"" bets 0.90",2025-02-11T06:25:18.791Z,173925511879100
"""Gob @ bMuZUaFSt2"" checks",2025-02-11T06:25:15.552Z,173925511555200
"Flop:  [Q♦, 4♣, 9♥]",2025-02-11T06:25:13.739Z,173925511373900
"""Nick @ 23ejw2m6D-"" calls 0.60",2025-02-11T06:25:12.913Z,173925511291300
"""Gob @ bMuZUaFSt2"" calls 0.60",2025-02-11T06:25:09.975Z,173925510997500
"""The Senate @ ArJnWs8BqK"" folds",2025-02-11T06:25:06.620Z,173925510662000
"""ieff @ FMYFFNvVDL"" raises to 0.60",2025-02-11T06:25:05.766Z,173925510576600
"""Nick @ 23ejw2m6D-"" posts a big blind of 0.20",2025-02-11T06:24:59.556Z,173925509955607
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-11T06:24:59.556Z,173925509955606
"Your hand is 5♠, A♥",2025-02-11T06:24:59.556Z,173925509955602
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (59.00) | #2 ""Nick @ 23ejw2m6D-"" (93.71) | #7 ""ieff @ FMYFFNvVDL"" (53.10) | #9 ""The Senate @ ArJnWs8BqK"" (33.46)",2025-02-11T06:24:59.556Z,173925509955601
"-- starting hand #193 (id: 1hkuk2qeburx)  (No Limit Texas Hold'em) (dealer: ""The Senate @ ArJnWs8BqK"") --",2025-02-11T06:24:59.556Z,173925509955600
"""Nick @ 23ejw2m6D-"" shows a Q♦, K♠.",2025-02-11T06:24:54.519Z,173925509451900
"""The Senate @ ArJnWs8BqK"" shows a J♥, 9♣.",2025-02-11T06:24:53.189Z,173925509318900
"-- ending hand #192 --",2025-02-11T06:24:52.530Z,173925509253002
"""ieff @ FMYFFNvVDL"" collected 2.40 from pot with Straight, J High (combination: J♠, 10♠, 9♥, 8♣, 7♦)",2025-02-11T06:24:52.530Z,173925509253001
"""ieff @ FMYFFNvVDL"" shows a J♠, 8♣.",2025-02-11T06:24:52.530Z,173925509253000
"""Gob @ bMuZUaFSt2"" folds",2025-02-11T06:24:51.692Z,173925509169200
"""The Senate @ ArJnWs8BqK"" calls 0.80",2025-02-11T06:24:50.505Z,173925509050500
"""ieff @ FMYFFNvVDL"" bets 0.80",2025-02-11T06:24:49.645Z,173925508964500
"""Nick @ 23ejw2m6D-"" folds",2025-02-11T06:24:44.361Z,173925508436100
"""Gob @ bMuZUaFSt2"" checks",2025-02-11T06:24:41.995Z,173925508199500
"""The Senate @ ArJnWs8BqK"" checks",2025-02-11T06:24:40.738Z,173925508073800
"River: 2♠, 6♦, 10♠, 7♦ [9♥]",2025-02-11T06:24:38.400Z,173925507840000
"""ieff @ FMYFFNvVDL"" checks",2025-02-11T06:24:37.572Z,173925507757200
"""Nick @ 23ejw2m6D-"" checks",2025-02-11T06:24:36.027Z,173925507602700
"""Gob @ bMuZUaFSt2"" checks",2025-02-11T06:24:35.165Z,173925507516500
"""The Senate @ ArJnWs8BqK"" checks",2025-02-11T06:24:33.538Z,173925507353800
"Turn: 2♠, 6♦, 10♠ [7♦]",2025-02-11T06:24:32.498Z,173925507249800
"""ieff @ FMYFFNvVDL"" checks",2025-02-11T06:24:31.680Z,173925507168000
"""Nick @ 23ejw2m6D-"" checks",2025-02-11T06:24:30.278Z,173925507027800
"""Gob @ bMuZUaFSt2"" checks",2025-02-11T06:24:29.417Z,173925506941700
"""The Senate @ ArJnWs8BqK"" checks",2025-02-11T06:24:27.958Z,173925506795800
"Flop:  [2♠, 6♦, 10♠]",2025-02-11T06:24:26.587Z,173925506658700
"""Gob @ bMuZUaFSt2"" checks",2025-02-11T06:24:25.774Z,173925506577400
"""The Senate @ ArJnWs8BqK"" calls 0.20",2025-02-11T06:24:24.152Z,173925506415200
"""ieff @ FMYFFNvVDL"" calls 0.20",2025-02-11T06:24:15.644Z,173925505564400
"""Nick @ 23ejw2m6D-"" calls 0.20",2025-02-11T06:24:11.278Z,173925505127800
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-11T06:24:07.614Z,173925504761407
"""The Senate @ ArJnWs8BqK"" posts a small blind of 0.10",2025-02-11T06:24:07.614Z,173925504761406
"Your hand is 5♠, 3♦",2025-02-11T06:24:07.614Z,173925504761402
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (59.20) | #2 ""Nick @ 23ejw2m6D-"" (93.91) | #7 ""ieff @ FMYFFNvVDL"" (51.70) | #9 ""The Senate @ ArJnWs8BqK"" (34.46)",2025-02-11T06:24:07.614Z,173925504761401
"-- starting hand #192 (id: zqjn7swqiuwt)  (No Limit Texas Hold'em) (dealer: ""ieff @ FMYFFNvVDL"") --",2025-02-11T06:24:07.614Z,173925504761400
"-- ending hand #191 --",2025-02-11T06:24:01.586Z,173925504158603
"""Gob @ bMuZUaFSt2"" shows a 7♥, 8♦.",2025-02-11T06:24:01.586Z,173925504158602
"""Nick @ 23ejw2m6D-"" collected 12.40 from pot with Two Pair, 10's & 5's (combination: 10♠, 10♥, 5♣, 5♥, 8♥)",2025-02-11T06:24:01.586Z,173925504158601
"""Nick @ 23ejw2m6D-"" shows a 10♠, 10♥.",2025-02-11T06:24:01.586Z,173925504158600
"""Nick @ 23ejw2m6D-"" checks",2025-02-11T06:24:00.760Z,173925504076000
"""Gob @ bMuZUaFSt2"" checks",2025-02-11T06:23:59.007Z,173925503900700
"River: 8♥, 5♣, 5♥, 2♣ [7♠]",2025-02-11T06:23:57.597Z,173925503759700
"""Gob @ bMuZUaFSt2"" calls 3.10",2025-02-11T06:23:56.767Z,173925503676700
"""Nick @ 23ejw2m6D-"" bets 3.10",2025-02-11T06:23:53.689Z,173925503368900
"""Gob @ bMuZUaFSt2"" checks",2025-02-11T06:23:51.087Z,173925503108700
"Turn: 8♥, 5♣, 5♥ [2♣]",2025-02-11T06:23:49.649Z,173925502964900
"""Gob @ bMuZUaFSt2"" calls 1.55",2025-02-11T06:23:48.816Z,173925502881600
"""The Senate @ ArJnWs8BqK"" folds",2025-02-11T06:23:47.549Z,173925502754900
"""Nick @ 23ejw2m6D-"" bets 1.55",2025-02-11T06:23:46.052Z,173925502605200
"""Gob @ bMuZUaFSt2"" checks",2025-02-11T06:23:43.245Z,173925502324500
"""The Senate @ ArJnWs8BqK"" checks",2025-02-11T06:23:41.576Z,173925502157600
"Flop:  [8♥, 5♣, 5♥]",2025-02-11T06:23:40.294Z,173925502029400
"""The Senate @ ArJnWs8BqK"" calls 1.00",2025-02-11T06:23:39.488Z,173925501948800
"""ieff @ FMYFFNvVDL"" folds",2025-02-11T06:23:36.946Z,173925501694600
"""Nick @ 23ejw2m6D-"" calls 1.00",2025-02-11T06:23:32.131Z,173925501213100
"""Gob @ bMuZUaFSt2"" raises to 1.00",2025-02-11T06:23:30.957Z,173925501095700
"""The Senate @ ArJnWs8BqK"" posts a big blind of 0.20",2025-02-11T06:23:27.083Z,173925500708308
"""ieff @ FMYFFNvVDL"" posts a small blind of 0.10",2025-02-11T06:23:27.083Z,173925500708307
"Your hand is 7♥, 8♦",2025-02-11T06:23:27.083Z,173925500708303
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (64.85) | #2 ""Nick @ 23ejw2m6D-"" (87.16) | #7 ""ieff @ FMYFFNvVDL"" (51.80) | #9 ""The Senate @ ArJnWs8BqK"" (35.46)",2025-02-11T06:23:27.083Z,173925500708302
"-- starting hand #191 (id: 6hj3paqtgx88)  (No Limit Texas Hold'em) (dead button) --",2025-02-11T06:23:27.083Z,173925500708301
"The player ""Tyler @ Gx5KZdldWM"" quits the game with a stack of 0.00.",2025-02-11T06:23:27.083Z,173925500708300
"""Nick @ 23ejw2m6D-"" shows a 7♣, 3♦.",2025-02-11T06:23:19.267Z,173925499926700
"-- ending hand #190 --",2025-02-11T06:23:18.575Z,173925499857502
"""The Senate @ ArJnWs8BqK"" collected 6.36 from pot with Pair, 4's on the second run  (combination: 4♥, 4♣, A♣, 9♠, 6♦)",2025-02-11T06:23:18.575Z,173925499857501
"""The Senate @ ArJnWs8BqK"" collected 6.36 from pot with Pair, A's (combination: A♣, A♠, Q♥, J♣, 9♠)",2025-02-11T06:23:18.575Z,173925499857500
"River (second run): 2♠, 4♥, 3♥, 4♣ [6♦]",2025-02-11T06:23:14.571Z,173925499457100
"Turn (second run): 2♠, 4♥, 3♥ [4♣]",2025-02-11T06:23:10.508Z,173925499050800
"Flop (second run):  [2♠, 4♥, 3♥]",2025-02-11T06:23:06.500Z,173925498650000
"River: 8♣, 7♠, Q♥, A♠ [J♣]",2025-02-11T06:23:02.498Z,173925498249800
"Turn: 8♣, 7♠, Q♥ [A♠]",2025-02-11T06:22:58.493Z,173925497849300
"Flop:  [8♣, 7♠, Q♥]",2025-02-11T06:22:54.446Z,173925497444600
"""Tyler @ Gx5KZdldWM"" shows a Q♠, K♠.",2025-02-11T06:22:50.437Z,173925497043700
"""The Senate @ ArJnWs8BqK"" shows a A♣, 9♠.",2025-02-11T06:22:50.231Z,173925497023100
"All players in hand choose to run it twice.",2025-02-11T06:22:49.632Z,173925496963201
