entry,at,order
"The player ""ieff @ FMYFFNvVDL"" quits the game with a stack of 40.50.",2025-02-10T06:06:34.590Z,173916759459001
"The player ""glenny @ O4o2WcWz3Z"" stand up with the stack of 15.65.",2025-02-10T06:06:34.590Z,173916759459000
"""ieff @ FMYFFNvVDL"" shows a J♠, 8♣.",2025-02-10T06:06:30.677Z,173916759067700
"-- ending hand #140 --",2025-02-10T06:06:28.048Z,173916758804802
"""Gob @ bMuZUaFSt2"" collected 0.40 from pot with A High (combination: A♥, K♦, Q♠, 10♥, 9♦)",2025-02-10T06:06:28.048Z,173916758804801
"""Gob @ bMuZUaFSt2"" shows a Q♠, 6♦.",2025-02-10T06:06:28.048Z,173916758804800
"""ieff @ FMYFFNvVDL"" checks",2025-02-10T06:06:27.240Z,173916758724000
"""Gob @ bMuZUaFSt2"" checks",2025-02-10T06:06:26.350Z,173916758635000
"River: 10♥, 5♥, A♥, K♦ [9♦]",2025-02-10T06:06:24.709Z,173916758470900
"""ieff @ FMYFFNvVDL"" checks",2025-02-10T06:06:23.835Z,173916758383500
"""Gob @ bMuZUaFSt2"" checks",2025-02-10T06:06:22.316Z,173916758231600
"Turn: 10♥, 5♥, A♥ [K♦]",2025-02-10T06:06:20.632Z,173916758063200
"""ieff @ FMYFFNvVDL"" checks",2025-02-10T06:06:19.807Z,173916757980700
"""Gob @ bMuZUaFSt2"" checks",2025-02-10T06:06:18.967Z,173916757896700
"Flop:  [10♥, 5♥, A♥]",2025-02-10T06:06:17.029Z,173916757702900
"""ieff @ FMYFFNvVDL"" checks",2025-02-10T06:06:16.205Z,173916757620500
"""Gob @ bMuZUaFSt2"" calls 0.20",2025-02-10T06:06:15.367Z,173916757536700
"""glenny @ O4o2WcWz3Z"" folds",2025-02-10T06:06:05.544Z,173916756554400
"""ieff @ FMYFFNvVDL"" posts a big blind of 0.20",2025-02-10T06:06:03.395Z,173916756339508
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-10T06:06:03.395Z,173916756339507
"Your hand is Q♠, 6♦",2025-02-10T06:06:03.395Z,173916756339504
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (80.00) | #6 ""ieff @ FMYFFNvVDL"" (40.70) | #9 ""glenny @ O4o2WcWz3Z"" (15.65)",2025-02-10T06:06:03.395Z,173916756339503
"-- starting hand #140 (id: oihgt9zu8otz)  (No Limit Texas Hold'em) (dealer: ""glenny @ O4o2WcWz3Z"") --",2025-02-10T06:06:03.395Z,173916756339502
"The player ""edwin @ M8D9HPGuve"" quits the game with a stack of 53.15.",2025-02-10T06:06:03.395Z,173916756339501
"The player ""Mond @ VnzuRuUJp5"" quits the game with a stack of 188.30.",2025-02-10T06:06:03.395Z,173916756339500
"Undealt cards:  [4♥, Q♣, 4♠, 6♦, K♣]",2025-02-10T06:06:01.530Z,173916756153000
"""ieff @ FMYFFNvVDL"" shows a J♠, J♦.",2025-02-10T06:05:58.478Z,173916755847800
"""glenny @ O4o2WcWz3Z"" shows a A♥, Q♠.",2025-02-10T06:05:56.417Z,173916755641700
"-- ending hand #139 --",2025-02-10T06:05:56.057Z,173916755605702
"""ieff @ FMYFFNvVDL"" collected 4.60 from pot",2025-02-10T06:05:56.057Z,173916755605701
"Uncalled bet of 4.40 returned to ""ieff @ FMYFFNvVDL""",2025-02-10T06:05:56.057Z,173916755605700
"""glenny @ O4o2WcWz3Z"" folds",2025-02-10T06:05:55.223Z,173916755522300
"""ieff @ FMYFFNvVDL"" raises to 6.60",2025-02-10T06:05:29.617Z,173916752961700
"""Gob @ bMuZUaFSt2"" folds",2025-02-10T06:05:21.674Z,173916752167400
"""glenny @ O4o2WcWz3Z"" raises to 2.20",2025-02-10T06:05:08.863Z,173916750886300
"""ieff @ FMYFFNvVDL"" raises to 0.80",2025-02-10T06:05:06.479Z,173916750647900
"""Mond @ VnzuRuUJp5"" folds",2025-02-10T06:05:03.417Z,173916750341700
"""edwin @ M8D9HPGuve"" folds",2025-02-10T06:05:02.543Z,173916750254300
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-10T06:05:00.447Z,173916750044708
"""glenny @ O4o2WcWz3Z"" posts a small blind of 0.10",2025-02-10T06:05:00.447Z,173916750044707
"Your hand is 10♦, 6♠",2025-02-10T06:05:00.447Z,173916750044702
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (80.20) | #2 ""edwin @ M8D9HPGuve"" (53.15) | #4 ""Mond @ VnzuRuUJp5"" (188.30) | #6 ""ieff @ FMYFFNvVDL"" (38.30) | #9 ""glenny @ O4o2WcWz3Z"" (17.85)",2025-02-10T06:05:00.447Z,173916750044701
"-- starting hand #139 (id: 4xi8hbq76a8e)  (No Limit Texas Hold'em) (dead button) --",2025-02-10T06:05:00.447Z,173916750044700
"""Gob @ bMuZUaFSt2"" shows a K♦, 3♥.",2025-02-10T06:04:56.604Z,173916749660400
"""Mond @ VnzuRuUJp5"" shows a A♣, Q♦.",2025-02-10T06:04:56.358Z,173916749635800
"-- ending hand #138 --",2025-02-10T06:04:53.438Z,173916749343802
"""edwin @ M8D9HPGuve"" collected 11.24 from pot with Two Pair, 8's & 3's (combination: 8♦, 8♥, 3♦, 3♠, K♥)",2025-02-10T06:04:53.438Z,173916749343801
"""edwin @ M8D9HPGuve"" shows a 3♦, 8♦.",2025-02-10T06:04:53.438Z,173916749343800
"""Mond @ VnzuRuUJp5"" calls 3.37",2025-02-10T06:04:52.628Z,173916749262800
"""edwin @ M8D9HPGuve"" bets 3.37",2025-02-10T06:04:51.030Z,173916749103000
"River: 5♠, 3♠, 4♣, 8♥ [K♥]",2025-02-10T06:04:47.681Z,173916748768100
"""Mond @ VnzuRuUJp5"" calls 1.35",2025-02-10T06:04:46.853Z,173916748685300
"""edwin @ M8D9HPGuve"" bets 1.35",2025-02-10T06:04:45.661Z,173916748566100
"Turn: 5♠, 3♠, 4♣ [8♥]",2025-02-10T06:04:35.023Z,173916747502300
"""Mond @ VnzuRuUJp5"" checks",2025-02-10T06:04:34.176Z,173916747417600
"""edwin @ M8D9HPGuve"" checks",2025-02-10T06:04:33.206Z,173916747320600
"Flop:  [5♠, 3♠, 4♣]",2025-02-10T06:04:30.619Z,173916747061900
"""edwin @ M8D9HPGuve"" calls 0.80",2025-02-10T06:04:29.717Z,173916746971700
"""glenny @ O4o2WcWz3Z"" folds",2025-02-10T06:04:25.122Z,173916746512200
"""ieff @ FMYFFNvVDL"" folds",2025-02-10T06:04:23.077Z,173916746307700
"""Mond @ VnzuRuUJp5"" raises to 0.80",2025-02-10T06:04:22.194Z,173916746219400
"""edwin @ M8D9HPGuve"" calls 0.20",2025-02-10T06:04:18.979Z,173916745897900
"""Gob @ bMuZUaFSt2"" folds",2025-02-10T06:04:16.912Z,173916745691200
"""glenny @ O4o2WcWz3Z"" posts a big blind of 0.20",2025-02-10T06:04:12.358Z,173916745235809
"Dead Small Blind",2025-02-10T06:04:12.358Z,173916745235808
"Your hand is K♦, 3♥",2025-02-10T06:04:12.358Z,173916745235803
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (80.20) | #2 ""edwin @ M8D9HPGuve"" (47.43) | #4 ""Mond @ VnzuRuUJp5"" (193.82) | #6 ""ieff @ FMYFFNvVDL"" (38.30) | #9 ""glenny @ O4o2WcWz3Z"" (18.05)",2025-02-10T06:04:12.358Z,173916745235802
"-- starting hand #138 (id: b1w5ukcrlr0o)  (No Limit Texas Hold'em) (dealer: ""ieff @ FMYFFNvVDL"") --",2025-02-10T06:04:12.358Z,173916745235801
"The player ""Eli @ zx3OiOhUJQ"" quits the game with a stack of 121.12.",2025-02-10T06:04:12.358Z,173916745235800
"Undealt cards: 3♣, 6♥, J♠ [5♦, 10♦]",2025-02-10T06:04:08.537Z,173916744853700
"-- ending hand #137 --",2025-02-10T06:04:06.367Z,173916744636702
"""Mond @ VnzuRuUJp5"" collected 21.20 from pot",2025-02-10T06:04:06.367Z,173916744636701
"Uncalled bet of 6.00 returned to ""Mond @ VnzuRuUJp5""",2025-02-10T06:04:06.367Z,173916744636700
"""Eli @ zx3OiOhUJQ"" folds",2025-02-10T06:04:05.544Z,173916744554400
"""ieff @ FMYFFNvVDL"" folds",2025-02-10T06:04:00.237Z,173916744023700
"""Mond @ VnzuRuUJp5"" raises to 8.00",2025-02-10T06:03:30.648Z,173916741064800
"""Gob @ bMuZUaFSt2"" folds",2025-02-10T06:03:23.449Z,173916740344900
"""Eli @ zx3OiOhUJQ"" bets 2.00",2025-02-10T06:03:20.374Z,173916740037400
"""ieff @ FMYFFNvVDL"" checks",2025-02-10T06:03:16.774Z,173916739677400
"Flop:  [3♣, 6♥, J♠]",2025-02-10T06:03:12.966Z,173916739296600
"""Mond @ VnzuRuUJp5"" calls 4.00",2025-02-10T06:03:12.135Z,173916739213500
"""edwin @ M8D9HPGuve"" folds",2025-02-10T06:03:10.991Z,173916739099100
"""Gob @ bMuZUaFSt2"" calls 4.00",2025-02-10T06:03:09.900Z,173916738990000
"""glenny @ O4o2WcWz3Z"" folds",2025-02-10T06:03:05.303Z,173916738530300
"""Eli @ zx3OiOhUJQ"" calls 4.00",2025-02-10T06:03:02.951Z,173916738295100
"""ieff @ FMYFFNvVDL"" raises to 4.00",2025-02-10T06:02:55.649Z,173916737564900
"""Mond @ VnzuRuUJp5"" calls 0.60",2025-02-10T06:02:44.363Z,173916736436300
"""edwin @ M8D9HPGuve"" calls 0.60",2025-02-10T06:02:40.820Z,173916736082000
"""Gob @ bMuZUaFSt2"" calls 0.60",2025-02-10T06:02:39.875Z,173916735987500
"""glenny @ O4o2WcWz3Z"" raises to 0.60",2025-02-10T06:02:36.900Z,173916735690000
"""Eli @ zx3OiOhUJQ"" posts a big blind of 0.20",2025-02-10T06:02:34.260Z,173916735426009
"""ieff @ FMYFFNvVDL"" posts a small blind of 0.10",2025-02-10T06:02:34.260Z,173916735426008
"Your hand is 2♣, 2♥",2025-02-10T06:02:34.260Z,173916735426002
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (84.20) | #2 ""edwin @ M8D9HPGuve"" (48.03) | #4 ""Mond @ VnzuRuUJp5"" (178.62) | #6 ""ieff @ FMYFFNvVDL"" (42.30) | #7 ""Eli @ zx3OiOhUJQ"" (127.12) | #9 ""glenny @ O4o2WcWz3Z"" (18.65)",2025-02-10T06:02:34.260Z,173916735426001
"-- starting hand #137 (id: ikbasqhl2t83)  (No Limit Texas Hold'em) (dead button) --",2025-02-10T06:02:34.260Z,173916735426000
"-- ending hand #136 --",2025-02-10T06:02:28.247Z,173916734824703
"""Eli @ zx3OiOhUJQ"" shows a 8♥, J♥.",2025-02-10T06:02:28.247Z,173916734824702
"""Mond @ VnzuRuUJp5"" collected 27.40 from pot with Two Pair, 9's & 7's (combination: 9♥, 9♣, 7♥, 7♣, K♠)",2025-02-10T06:02:28.247Z,173916734824701
"""Mond @ VnzuRuUJp5"" shows a 6♦, 9♥.",2025-02-10T06:02:28.247Z,173916734824700
"""Mond @ VnzuRuUJp5"" calls 6.00",2025-02-10T06:02:27.403Z,173916734740300
"""Eli @ zx3OiOhUJQ"" bets 6.00",2025-02-10T06:02:24.541Z,173916734454100
"River: 7♥, 9♣, 4♥, K♠ [7♣]",2025-02-10T06:02:15.635Z,173916733563500
"""Mond @ VnzuRuUJp5"" calls 4.00",2025-02-10T06:02:14.780Z,173916733478000
"""Eli @ zx3OiOhUJQ"" bets 4.00",2025-02-10T06:02:09.270Z,173916732927000
"Turn: 7♥, 9♣, 4♥ [K♠]",2025-02-10T06:02:01.424Z,173916732142400
"""Mond @ VnzuRuUJp5"" calls 2.00",2025-02-10T06:02:00.569Z,173916732056900
"""Gob @ bMuZUaFSt2"" folds",2025-02-10T06:01:58.933Z,173916731893300
"""glenny @ O4o2WcWz3Z"" folds",2025-02-10T06:01:53.865Z,173916731386500
"""Eli @ zx3OiOhUJQ"" bets 2.00",2025-02-10T06:01:51.487Z,173916731148700
"Flop:  [7♥, 9♣, 4♥]",2025-02-10T06:01:44.781Z,173916730478100
"""ieff @ FMYFFNvVDL"" folds",2025-02-10T06:01:43.946Z,173916730394600
"""Mond @ VnzuRuUJp5"" calls 0.80",2025-02-10T06:01:37.115Z,173916729711500
"""edwin @ M8D9HPGuve"" folds",2025-02-10T06:01:36.092Z,173916729609200
"""Gob @ bMuZUaFSt2"" calls 0.80",2025-02-10T06:01:35.087Z,173916729508700
"""glenny @ O4o2WcWz3Z"" calls 0.80",2025-02-10T06:01:34.181Z,173916729418100
"""Eli @ zx3OiOhUJQ"" raises to 0.80",2025-02-10T06:01:32.402Z,173916729240200
"""ieff @ FMYFFNvVDL"" posts a big blind of 0.20",2025-02-10T06:01:27.475Z,173916728747510
"Dead Small Blind",2025-02-10T06:01:27.475Z,173916728747509
"Your hand is 5♦, A♠",2025-02-10T06:01:27.475Z,173916728747503
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (85.00) | #2 ""edwin @ M8D9HPGuve"" (48.03) | #4 ""Mond @ VnzuRuUJp5"" (164.02) | #6 ""ieff @ FMYFFNvVDL"" (42.50) | #7 ""Eli @ zx3OiOhUJQ"" (139.92) | #9 ""glenny @ O4o2WcWz3Z"" (19.45)",2025-02-10T06:01:27.475Z,173916728747502
"-- starting hand #136 (id: wczvpfpjouiu)  (No Limit Texas Hold'em) (dealer: ""Mond @ VnzuRuUJp5"") --",2025-02-10T06:01:27.475Z,173916728747501
"The player ""Nick @ 23ejw2m6D-"" quits the game with a stack of 0.00.",2025-02-10T06:01:27.475Z,173916728747500
"""glenny @ O4o2WcWz3Z"" shows a 6♠.",2025-02-10T06:01:20.109Z,173916728010900
"-- ending hand #135 --",2025-02-10T06:01:18.938Z,173916727893802
"""edwin @ M8D9HPGuve"" collected 7.65 from pot with Two Pair, J's & 9's on the second run  (combination: J♠, J♥, 9♠, 9♣, A♥)",2025-02-10T06:01:18.938Z,173916727893801
"""edwin @ M8D9HPGuve"" collected 7.65 from pot with Full House, 2's over A's (combination: 2♣, 2♥, 2♦, A♥, A♣)",2025-02-10T06:01:18.938Z,173916727893800
"River (second run): J♠, 4♠, 9♣, J♥ [10♣]",2025-02-10T06:01:14.918Z,173916727491800
"Turn (second run): J♠, 4♠, 9♣ [J♥]",2025-02-10T06:01:10.906Z,173916727090600
"Flop (second run):  [J♠, 4♠, 9♣]",2025-02-10T06:01:06.897Z,173916726689700
"River: 2♣, 2♥, J♣, 2♦ [A♣]",2025-02-10T06:01:02.869Z,173916726286900
"Turn: 2♣, 2♥, J♣ [2♦]",2025-02-10T06:00:58.805Z,173916725880500
"Flop:  [2♣, 2♥, J♣]",2025-02-10T06:00:54.803Z,173916725480300
"""edwin @ M8D9HPGuve"" shows a 9♠, A♥.",2025-02-10T06:00:50.798Z,173916725079800
"""Nick @ 23ejw2m6D-"" shows a Q♦, 6♦.",2025-02-10T06:00:50.607Z,173916725060700
"All players in hand choose to run it twice.",2025-02-10T06:00:49.983Z,173916724998301
"""edwin @ M8D9HPGuve"" chooses to  run it twice.",2025-02-10T06:00:49.983Z,173916724998300
"""Nick @ 23ejw2m6D-"" chooses to  run it twice.",2025-02-10T06:00:49.909Z,173916724990900
"Remaining players decide whether to run it twice.",2025-02-10T06:00:48.601Z,173916724860101
"""Mond @ VnzuRuUJp5"" folds",2025-02-10T06:00:48.601Z,173916724860100
"""edwin @ M8D9HPGuve"" calls 6.65",2025-02-10T06:00:46.982Z,173916724698200
"""Gob @ bMuZUaFSt2"" folds",2025-02-10T06:00:45.440Z,173916724544000
"""Nick @ 23ejw2m6D-"" raises to 6.65 and go all in",2025-02-10T06:00:40.151Z,173916724015100
"""Mond @ VnzuRuUJp5"" calls 1.00",2025-02-10T06:00:38.416Z,173916723841600
"""edwin @ M8D9HPGuve"" calls 1.00",2025-02-10T06:00:36.263Z,173916723626300
"""Gob @ bMuZUaFSt2"" raises to 1.00",2025-02-10T06:00:34.989Z,173916723498900
"""glenny @ O4o2WcWz3Z"" folds",2025-02-10T06:00:28.687Z,173916722868700
"""Eli @ zx3OiOhUJQ"" folds",2025-02-10T06:00:27.636Z,173916722763600
"""ieff @ FMYFFNvVDL"" folds",2025-02-10T06:00:26.757Z,173916722675700
"""Nick @ 23ejw2m6D-"" posts a big blind of 0.20",2025-02-10T06:00:25.126Z,173916722512610
"""Mond @ VnzuRuUJp5"" posts a small blind of 0.10",2025-02-10T06:00:25.126Z,173916722512609
"Your hand is Q♣, K♥",2025-02-10T06:00:25.126Z,173916722512602
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (86.00) | #2 ""edwin @ M8D9HPGuve"" (39.38) | #4 ""Mond @ VnzuRuUJp5"" (165.02) | #5 ""Nick @ 23ejw2m6D-"" (6.65) | #6 ""ieff @ FMYFFNvVDL"" (42.50) | #7 ""Eli @ zx3OiOhUJQ"" (139.92) | #9 ""glenny @ O4o2WcWz3Z"" (19.45)",2025-02-10T06:00:25.126Z,173916722512601
"-- starting hand #135 (id: v5m0rvmu6y3r)  (No Limit Texas Hold'em) (dealer: ""edwin @ M8D9HPGuve"") --",2025-02-10T06:00:25.126Z,173916722512600
"""Gob @ bMuZUaFSt2"" shows a 3♠, 6♣.",2025-02-10T06:00:20.148Z,173916722014800
"""Nick @ 23ejw2m6D-"" shows a 3♣, 3♥.",2025-02-10T06:00:18.972Z,173916721897200
"-- ending hand #134 --",2025-02-10T06:00:18.102Z,173916721810202
"""glenny @ O4o2WcWz3Z"" collected 9.00 from pot with Straight, 5 High (combination: 5♥, 4♣, 3♦, 2♦, A♥)",2025-02-10T06:00:18.102Z,173916721810201
"""glenny @ O4o2WcWz3Z"" shows a 3♦, 2♦.",2025-02-10T06:00:18.102Z,173916721810200
"""Mond @ VnzuRuUJp5"" calls 2.20",2025-02-10T06:00:17.294Z,173916721729400
"""glenny @ O4o2WcWz3Z"" bets 2.20",2025-02-10T06:00:15.606Z,173916721560600
"""Mond @ VnzuRuUJp5"" checks",2025-02-10T06:00:12.312Z,173916721231200
"River: Q♠, 4♣, 5♥, A♥ [2♣]",2025-02-10T06:00:10.220Z,173916721022000
"""Nick @ 23ejw2m6D-"" folds",2025-02-10T06:00:09.391Z,173916720939100
"""Mond @ VnzuRuUJp5"" calls 0.90",2025-02-10T06:00:08.530Z,173916720853000
"""edwin @ M8D9HPGuve"" folds",2025-02-10T06:00:07.659Z,173916720765900
"""glenny @ O4o2WcWz3Z"" bets 0.90",2025-02-10T06:00:06.607Z,173916720660700
"""Nick @ 23ejw2m6D-"" checks",2025-02-10T06:00:01.203Z,173916720120300
"""Mond @ VnzuRuUJp5"" checks",2025-02-10T06:00:00.200Z,173916720020000
"""edwin @ M8D9HPGuve"" checks",2025-02-10T05:59:58.133Z,173916719813300
"Turn: Q♠, 4♣, 5♥ [A♥]",2025-02-10T05:59:52.169Z,173916719216900
"""glenny @ O4o2WcWz3Z"" checks",2025-02-10T05:59:51.360Z,173916719136000
"""Nick @ 23ejw2m6D-"" checks",2025-02-10T05:59:49.720Z,173916718972000
"""Mond @ VnzuRuUJp5"" checks",2025-02-10T05:59:48.880Z,173916718888000
"""edwin @ M8D9HPGuve"" checks",2025-02-10T05:59:47.703Z,173916718770300
"Flop:  [Q♠, 4♣, 5♥]",2025-02-10T05:59:46.704Z,173916718670400
"""Mond @ VnzuRuUJp5"" calls 0.70",2025-02-10T05:59:45.901Z,173916718590100
"""edwin @ M8D9HPGuve"" calls 0.70",2025-02-10T05:59:44.179Z,173916718417900
"""Gob @ bMuZUaFSt2"" folds",2025-02-10T05:59:43.094Z,173916718309400
"""glenny @ O4o2WcWz3Z"" calls 0.70",2025-02-10T05:59:41.608Z,173916718160800
"""Eli @ zx3OiOhUJQ"" folds",2025-02-10T05:59:39.564Z,173916717956400
"""ieff @ FMYFFNvVDL"" folds",2025-02-10T05:59:38.528Z,173916717852800
"""Nick @ 23ejw2m6D-"" raises to 0.70",2025-02-10T05:59:37.608Z,173916717760800
"""Mond @ VnzuRuUJp5"" posts a big blind of 0.20",2025-02-10T05:59:31.632Z,173916717163210
"""edwin @ M8D9HPGuve"" posts a small blind of 0.10",2025-02-10T05:59:31.632Z,173916717163209
"Your hand is 3♠, 6♣",2025-02-10T05:59:31.632Z,173916717163202
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (86.00) | #2 ""edwin @ M8D9HPGuve"" (40.08) | #4 ""Mond @ VnzuRuUJp5"" (168.82) | #5 ""Nick @ 23ejw2m6D-"" (7.35) | #6 ""ieff @ FMYFFNvVDL"" (42.50) | #7 ""Eli @ zx3OiOhUJQ"" (139.92) | #9 ""glenny @ O4o2WcWz3Z"" (14.25)",2025-02-10T05:59:31.632Z,173916717163201
"-- starting hand #134 (id: hhrdgdgaizmd)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-10T05:59:31.632Z,173916717163200
"""Eli @ zx3OiOhUJQ"" shows a 7♦, 3♦.",2025-02-10T05:59:28.246Z,173916716824600
"""Gob @ bMuZUaFSt2"" shows a Q♣, 4♣.",2025-02-10T05:59:27.861Z,173916716786100
"""Nick @ 23ejw2m6D-"" shows a 6♥.",2025-02-10T05:59:27.792Z,173916716779200
"""Nick @ 23ejw2m6D-"" shows a 7♠.",2025-02-10T05:59:27.440Z,173916716744000
"-- ending hand #133 --",2025-02-10T05:59:26.611Z,173916716661102
"""Eli @ zx3OiOhUJQ"" collected 0.80 from pot",2025-02-10T05:59:26.611Z,173916716661101
"Uncalled bet of 2.00 returned to ""Eli @ zx3OiOhUJQ""",2025-02-10T05:59:26.611Z,173916716661100
"""edwin @ M8D9HPGuve"" folds",2025-02-10T05:59:25.804Z,173916716580400
"""Gob @ bMuZUaFSt2"" folds",2025-02-10T05:59:24.698Z,173916716469800
"""glenny @ O4o2WcWz3Z"" folds",2025-02-10T05:59:23.859Z,173916716385900
"""Eli @ zx3OiOhUJQ"" bets 2.00",2025-02-10T05:59:22.878Z,173916716287800
"""edwin @ M8D9HPGuve"" checks",2025-02-10T05:59:16.529Z,173916715652900
"""Gob @ bMuZUaFSt2"" checks",2025-02-10T05:59:15.562Z,173916715556200
"River: 4♥, Q♥, J♥, 2♥ [5♥]",2025-02-10T05:59:12.897Z,173916715289700
"""glenny @ O4o2WcWz3Z"" checks",2025-02-10T05:59:12.081Z,173916715208100
"""Eli @ zx3OiOhUJQ"" checks",2025-02-10T05:59:11.132Z,173916715113200
"""edwin @ M8D9HPGuve"" checks",2025-02-10T05:59:09.413Z,173916714941300
"""Gob @ bMuZUaFSt2"" checks",2025-02-10T05:59:08.466Z,173916714846600
"Turn: 4♥, Q♥, J♥ [2♥]",2025-02-10T05:59:06.220Z,173916714622000
"""glenny @ O4o2WcWz3Z"" checks",2025-02-10T05:59:05.412Z,173916714541200
"""Eli @ zx3OiOhUJQ"" checks",2025-02-10T05:59:04.404Z,173916714440400
"""edwin @ M8D9HPGuve"" checks",2025-02-10T05:59:02.463Z,173916714246300
"""Gob @ bMuZUaFSt2"" checks",2025-02-10T05:59:01.493Z,173916714149300
"Flop:  [4♥, Q♥, J♥]",2025-02-10T05:58:56.656Z,173916713665600
"""edwin @ M8D9HPGuve"" checks",2025-02-10T05:58:55.845Z,173916713584500
"""Gob @ bMuZUaFSt2"" calls 0.20",2025-02-10T05:58:54.474Z,173916713447400
"""glenny @ O4o2WcWz3Z"" calls 0.20",2025-02-10T05:58:52.182Z,173916713218200
"""Eli @ zx3OiOhUJQ"" calls 0.20",2025-02-10T05:58:51.031Z,173916713103100
"""ieff @ FMYFFNvVDL"" folds",2025-02-10T05:58:46.188Z,173916712618800
"""Nick @ 23ejw2m6D-"" folds",2025-02-10T05:58:43.878Z,173916712387800
"""Mond @ VnzuRuUJp5"" folds",2025-02-10T05:58:42.964Z,173916712296400
"""edwin @ M8D9HPGuve"" posts a big blind of 0.20",2025-02-10T05:58:41.935Z,173916712193510
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-10T05:58:41.935Z,173916712193509
"Your hand is Q♣, 4♣",2025-02-10T05:58:41.935Z,173916712193502
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (86.20) | #2 ""edwin @ M8D9HPGuve"" (40.28) | #4 ""Mond @ VnzuRuUJp5"" (168.82) | #5 ""Nick @ 23ejw2m6D-"" (7.35) | #6 ""ieff @ FMYFFNvVDL"" (42.50) | #7 ""Eli @ zx3OiOhUJQ"" (139.32) | #9 ""glenny @ O4o2WcWz3Z"" (14.45)",2025-02-10T05:58:41.935Z,173916712193501
"-- starting hand #133 (id: up9a88iuiyil)  (No Limit Texas Hold'em) (dealer: ""glenny @ O4o2WcWz3Z"") --",2025-02-10T05:58:41.935Z,173916712193500
"""Eli @ zx3OiOhUJQ"" shows a K♥, 5♠.",2025-02-10T05:58:39.163Z,173916711916300
"""Nick @ 23ejw2m6D-"" shows a Q♦, 9♦.",2025-02-10T05:58:36.060Z,173916711606000
"-- ending hand #132 --",2025-02-10T05:58:34.927Z,173916711492703
"""Mond @ VnzuRuUJp5"" shows a Q♣, 10♣.",2025-02-10T05:58:34.927Z,173916711492702
"""Gob @ bMuZUaFSt2"" collected 37.00 from pot with Straight, 8 High (combination: 8♦, 7♥, 6♣, 5♣, 4♣)",2025-02-10T05:58:34.927Z,173916711492701
"""Gob @ bMuZUaFSt2"" shows a 4♣, 5♣.",2025-02-10T05:58:34.927Z,173916711492700
"""Gob @ bMuZUaFSt2"" calls 14.00",2025-02-10T05:58:34.119Z,173916711411900
"""Eli @ zx3OiOhUJQ"" folds",2025-02-10T05:58:33.160Z,173916711316000
"""Mond @ VnzuRuUJp5"" bets 14.00",2025-02-10T05:58:29.470Z,173916710947000
"""Gob @ bMuZUaFSt2"" checks",2025-02-10T05:58:18.903Z,173916709890300
"River: 2♥, 8♦, 6♣, 7♥ [5♥]",2025-02-10T05:58:15.498Z,173916709549800
"""glenny @ O4o2WcWz3Z"" folds",2025-02-10T05:58:14.690Z,173916709469000
"""Eli @ zx3OiOhUJQ"" calls 1.80",2025-02-10T05:58:13.436Z,173916709343600
"""Nick @ 23ejw2m6D-"" folds",2025-02-10T05:58:10.749Z,173916709074900
"""Mond @ VnzuRuUJp5"" calls 1.80",2025-02-10T05:58:09.889Z,173916708988900
"""edwin @ M8D9HPGuve"" folds",2025-02-10T05:58:08.738Z,173916708873800
"""Gob @ bMuZUaFSt2"" bets 1.80",2025-02-10T05:58:04.256Z,173916708425600
"""glenny @ O4o2WcWz3Z"" checks",2025-02-10T05:58:00.810Z,173916708081000
"Turn: 2♥, 8♦, 6♣ [7♥]",2025-02-10T05:57:59.140Z,173916707914000
"""Eli @ zx3OiOhUJQ"" checks",2025-02-10T05:57:58.299Z,173916707829900
"""Nick @ 23ejw2m6D-"" checks",2025-02-10T05:57:56.853Z,173916707685300
"""Mond @ VnzuRuUJp5"" checks",2025-02-10T05:57:55.992Z,173916707599200
"""edwin @ M8D9HPGuve"" checks",2025-02-10T05:57:55.104Z,173916707510400
"""Gob @ bMuZUaFSt2"" checks",2025-02-10T05:57:54.106Z,173916707410600
"""glenny @ O4o2WcWz3Z"" checks",2025-02-10T05:57:52.813Z,173916707281300
"Flop:  [2♥, 8♦, 6♣]",2025-02-10T05:57:50.925Z,173916707092500
"""edwin @ M8D9HPGuve"" calls 0.60",2025-02-10T05:57:50.101Z,173916707010100
"""Gob @ bMuZUaFSt2"" calls 0.60",2025-02-10T05:57:43.145Z,173916706314500
"""glenny @ O4o2WcWz3Z"" calls 0.60",2025-02-10T05:57:40.856Z,173916706085600
"""Eli @ zx3OiOhUJQ"" calls 0.60",2025-02-10T05:57:39.449Z,173916705944900
"""ieff @ FMYFFNvVDL"" folds",2025-02-10T05:57:37.438Z,173916705743800
