entry,at,order
"""Gob @ bMuZUaFSt2"" raises to 0.60",2025-02-07T05:00:52.001Z,173890445200100
"""glenny @ O4o2WcWz3Z"" folds",2025-02-07T05:00:46.714Z,173890444671400
"""edwin @ 9M0NBGM9an"" posts a big blind of 0.20",2025-02-07T05:00:44.942Z,173890444494207
"""ieff @ FMYFFNvVDL"" posts a small blind of 0.10",2025-02-07T05:00:44.942Z,173890444494206
"Your hand is 7♦, 4♣",2025-02-07T05:00:44.942Z,173890444494202
"Player stacks: #2 ""edwin @ 9M0NBGM9an"" (69.09) | #5 ""glenny @ O4o2WcWz3Z"" (20.90) | #6 ""Gob @ bMuZUaFSt2"" (53.36) | #7 ""ieff @ FMYFFNvVDL"" (22.15)",2025-02-07T05:00:44.942Z,173890444494201
"-- starting hand #108 (id: v7mfsbo01hcm)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-07T05:00:44.942Z,173890444494200
"""glenny @ O4o2WcWz3Z"" shows a 3♦, 10♠.",2025-02-07T05:00:42.404Z,173890444240400
"""ieff @ FMYFFNvVDL"" shows a 10♣, A♣.",2025-02-07T05:00:41.375Z,173890444137500
"-- ending hand #107 --",2025-02-07T05:00:37.936Z,173890443793602
"""Gob @ bMuZUaFSt2"" collected 2.40 from pot with Two Pair, K's & 7's (combination: K♥, K♣, 7♦, 7♥, 9♠)",2025-02-07T05:00:37.936Z,173890443793601
"""Gob @ bMuZUaFSt2"" shows a 7♦, 9♠.",2025-02-07T05:00:37.936Z,173890443793600
"""edwin @ 9M0NBGM9an"" checks",2025-02-07T05:00:37.132Z,173890443713200
"""ieff @ FMYFFNvVDL"" checks",2025-02-07T05:00:35.238Z,173890443523800
"""Gob @ bMuZUaFSt2"" checks",2025-02-07T05:00:30.894Z,173890443089400
"River: 7♥, K♥, K♣, 4♦ [4♣]",2025-02-07T05:00:28.898Z,173890442889800
"""edwin @ 9M0NBGM9an"" checks",2025-02-07T05:00:28.084Z,173890442808400
"""ieff @ FMYFFNvVDL"" checks",2025-02-07T05:00:26.861Z,173890442686100
"""Gob @ bMuZUaFSt2"" checks",2025-02-07T05:00:19.591Z,173890441959100
"Turn: 7♥, K♥, K♣ [4♦]",2025-02-07T05:00:16.408Z,173890441640800
"""glenny @ O4o2WcWz3Z"" folds",2025-02-07T05:00:15.567Z,173890441556700
"""edwin @ 9M0NBGM9an"" checks",2025-02-07T05:00:14.568Z,173890441456800
"""ieff @ FMYFFNvVDL"" checks",2025-02-07T05:00:13.624Z,173890441362400
"""Gob @ bMuZUaFSt2"" checks",2025-02-07T05:00:12.757Z,173890441275700
"Flop:  [7♥, K♥, K♣]",2025-02-07T05:00:11.212Z,173890441121200
"""ieff @ FMYFFNvVDL"" calls 0.60",2025-02-07T05:00:10.391Z,173890441039100
"""Gob @ bMuZUaFSt2"" calls 0.60",2025-02-07T05:00:09.433Z,173890440943300
"""glenny @ O4o2WcWz3Z"" calls 0.60",2025-02-07T05:00:08.603Z,173890440860300
"""edwin @ 9M0NBGM9an"" raises to 0.60",2025-02-07T05:00:07.584Z,173890440758400
"""ieff @ FMYFFNvVDL"" posts a big blind of 0.20",2025-02-07T05:00:04.330Z,173890440433007
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-07T05:00:04.330Z,173890440433006
"Your hand is Q♦, 6♣",2025-02-07T05:00:04.330Z,173890440433002
"Player stacks: #2 ""edwin @ 9M0NBGM9an"" (69.69) | #5 ""glenny @ O4o2WcWz3Z"" (21.50) | #6 ""Gob @ bMuZUaFSt2"" (51.56) | #7 ""ieff @ FMYFFNvVDL"" (22.75)",2025-02-07T05:00:04.330Z,173890440433001
"-- starting hand #107 (id: mdgosdaruipy)  (No Limit Texas Hold'em) (dealer: ""glenny @ O4o2WcWz3Z"") --",2025-02-07T05:00:04.330Z,173890440433000
"Undealt cards: 6♦, 2♠, 2♦, K♦ [5♠]",2025-02-07T04:59:59.533Z,173890439953300
"-- ending hand #106 --",2025-02-07T04:59:58.391Z,173890439839102
"""glenny @ O4o2WcWz3Z"" collected 2.40 from pot",2025-02-07T04:59:58.391Z,173890439839101
"Uncalled bet of 1.30 returned to ""glenny @ O4o2WcWz3Z""",2025-02-07T04:59:58.391Z,173890439839100
"""Gob @ bMuZUaFSt2"" folds",2025-02-07T04:59:57.576Z,173890439757600
"""glenny @ O4o2WcWz3Z"" bets 1.30",2025-02-07T04:59:55.672Z,173890439567200
"Turn: 6♦, 2♠, 2♦ [K♦]",2025-02-07T04:59:52.460Z,173890439246000
"""Gob @ bMuZUaFSt2"" calls 0.60",2025-02-07T04:59:51.591Z,173890439159100
"""glenny @ O4o2WcWz3Z"" bets 0.60",2025-02-07T04:59:42.268Z,173890438226800
"Flop:  [6♦, 2♠, 2♦]",2025-02-07T04:59:39.817Z,173890437981700
"""Gob @ bMuZUaFSt2"" calls 0.60",2025-02-07T04:59:38.975Z,173890437897500
"""glenny @ O4o2WcWz3Z"" raises to 0.60",2025-02-07T04:59:36.843Z,173890437684300
"""edwin @ 9M0NBGM9an"" folds",2025-02-07T04:59:32.640Z,173890437264000
"""ieff @ FMYFFNvVDL"" folds",2025-02-07T04:59:31.723Z,173890437172300
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-07T04:59:25.721Z,173890436572107
"""glenny @ O4o2WcWz3Z"" posts a small blind of 0.10",2025-02-07T04:59:25.721Z,173890436572106
"Your hand is J♦, 5♣",2025-02-07T04:59:25.721Z,173890436572102
"Player stacks: #2 ""edwin @ 9M0NBGM9an"" (69.69) | #5 ""glenny @ O4o2WcWz3Z"" (20.30) | #6 ""Gob @ bMuZUaFSt2"" (52.76) | #7 ""ieff @ FMYFFNvVDL"" (22.75)",2025-02-07T04:59:25.721Z,173890436572101
"-- starting hand #106 (id: 81zq0a0z0iwc)  (No Limit Texas Hold'em) (dealer: ""edwin @ 9M0NBGM9an"") --",2025-02-07T04:59:25.721Z,173890436572100
"""Gob @ bMuZUaFSt2"" shows a 3♦, 3♠.",2025-02-07T04:59:21.793Z,173890436179300
"-- ending hand #105 --",2025-02-07T04:59:19.169Z,173890435916902
"""edwin @ 9M0NBGM9an"" collected 1.80 from pot with Two Pair, K's & 4's (combination: K♥, K♠, 4♦, 4♥, 10♥)",2025-02-07T04:59:19.169Z,173890435916901
"""edwin @ 9M0NBGM9an"" shows a 4♦, 6♦.",2025-02-07T04:59:19.169Z,173890435916900
"""Gob @ bMuZUaFSt2"" checks",2025-02-07T04:59:18.326Z,173890435832600
"""edwin @ 9M0NBGM9an"" checks",2025-02-07T04:59:14.852Z,173890435485200
"River: K♥, K♠, 4♥, 10♥ [5♣]",2025-02-07T04:59:13.988Z,173890435398800
"""Gob @ bMuZUaFSt2"" checks",2025-02-07T04:59:13.172Z,173890435317200
"""edwin @ 9M0NBGM9an"" checks",2025-02-07T04:59:06.738Z,173890434673800
"Turn: K♥, K♠, 4♥ [10♥]",2025-02-07T04:59:05.614Z,173890434561400
"""Gob @ bMuZUaFSt2"" checks",2025-02-07T04:59:04.777Z,173890434477700
"""edwin @ 9M0NBGM9an"" checks",2025-02-07T04:59:01.169Z,173890434116900
"Flop:  [K♥, K♠, 4♥]",2025-02-07T04:59:00.603Z,173890434060300
"""glenny @ O4o2WcWz3Z"" folds",2025-02-07T04:58:59.758Z,173890433975800
"""edwin @ 9M0NBGM9an"" calls 0.80",2025-02-07T04:58:58.812Z,173890433881200
"""ieff @ FMYFFNvVDL"" folds",2025-02-07T04:58:57.234Z,173890433723400
"""Gob @ bMuZUaFSt2"" raises to 0.80",2025-02-07T04:58:56.352Z,173890433635200
"""glenny @ O4o2WcWz3Z"" posts a big blind of 0.20",2025-02-07T04:58:42.175Z,173890432217507
"""edwin @ 9M0NBGM9an"" posts a small blind of 0.10",2025-02-07T04:58:42.175Z,173890432217506
"Your hand is 4♦, 6♦",2025-02-07T04:58:42.175Z,173890432217502
"Player stacks: #2 ""edwin @ 9M0NBGM9an"" (68.69) | #5 ""glenny @ O4o2WcWz3Z"" (20.50) | #6 ""Gob @ bMuZUaFSt2"" (53.56) | #7 ""ieff @ FMYFFNvVDL"" (22.75)",2025-02-07T04:58:42.175Z,173890432217501
"-- starting hand #105 (id: t5iltnaakyy2)  (No Limit Texas Hold'em) (dealer: ""ieff @ FMYFFNvVDL"") --",2025-02-07T04:58:42.175Z,173890432217500
"-- ending hand #104 --",2025-02-07T04:58:36.163Z,173890431616306
"""ieff @ FMYFFNvVDL"" collected 0.60 from pot with Flush, 8c High (combination: 8♣, 7♣, 5♣, 3♣, 2♣)",2025-02-07T04:58:36.163Z,173890431616305
"""ieff @ FMYFFNvVDL"" shows a 4♦, 3♦.",2025-02-07T04:58:36.163Z,173890431616304
"""Gob @ bMuZUaFSt2"" collected 0.60 from pot with Flush, 8c High (combination: 8♣, 7♣, 5♣, 3♣, 2♣)",2025-02-07T04:58:36.163Z,173890431616303
"""Gob @ bMuZUaFSt2"" shows a Q♦, 10♥.",2025-02-07T04:58:36.163Z,173890431616302
"""edwin @ 9M0NBGM9an"" collected 0.60 from pot with Flush, 8c High (combination: 8♣, 7♣, 5♣, 3♣, 2♣)",2025-02-07T04:58:36.163Z,173890431616301
"""edwin @ 9M0NBGM9an"" shows a K♥, 4♥.",2025-02-07T04:58:36.163Z,173890431616300
"""Gob @ bMuZUaFSt2"" checks",2025-02-07T04:58:35.327Z,173890431532700
"""edwin @ 9M0NBGM9an"" checks",2025-02-07T04:58:33.357Z,173890431335700
"""ieff @ FMYFFNvVDL"" checks",2025-02-07T04:58:31.221Z,173890431122100
"River: 7♣, 2♣, 3♣, 5♣ [8♣]",2025-02-07T04:58:15.736Z,173890429573600
"""Gob @ bMuZUaFSt2"" checks",2025-02-07T04:58:14.906Z,173890429490600
"""edwin @ 9M0NBGM9an"" checks",2025-02-07T04:58:12.808Z,173890429280800
"""ieff @ FMYFFNvVDL"" checks",2025-02-07T04:58:11.874Z,173890429187400
"Turn: 7♣, 2♣, 3♣ [5♣]",2025-02-07T04:57:57.463Z,173890427746300
"""Gob @ bMuZUaFSt2"" checks",2025-02-07T04:57:56.636Z,173890427663600
"""edwin @ 9M0NBGM9an"" checks",2025-02-07T04:57:54.684Z,173890427468400
"""ieff @ FMYFFNvVDL"" checks",2025-02-07T04:57:52.011Z,173890427201100
"Flop:  [7♣, 2♣, 3♣]",2025-02-07T04:57:48.384Z,173890426838400
"""edwin @ 9M0NBGM9an"" calls 0.60",2025-02-07T04:57:47.535Z,173890426753500
"""ieff @ FMYFFNvVDL"" calls 0.60",2025-02-07T04:57:45.408Z,173890426540800
"""Gob @ bMuZUaFSt2"" raises to 0.60",2025-02-07T04:57:42.549Z,173890426254900
"""glenny @ O4o2WcWz3Z"" folds",2025-02-07T04:57:38.432Z,173890425843200
"""edwin @ 9M0NBGM9an"" posts a big blind of 0.20",2025-02-07T04:57:36.587Z,173890425658707
"""ieff @ FMYFFNvVDL"" posts a small blind of 0.10",2025-02-07T04:57:36.587Z,173890425658706
"Your hand is K♥, 4♥",2025-02-07T04:57:36.587Z,173890425658702
"Player stacks: #2 ""edwin @ 9M0NBGM9an"" (68.69) | #5 ""glenny @ O4o2WcWz3Z"" (20.50) | #6 ""Gob @ bMuZUaFSt2"" (53.56) | #7 ""ieff @ FMYFFNvVDL"" (22.75)",2025-02-07T04:57:36.587Z,173890425658701
"-- starting hand #104 (id: ycv7ebtalanj)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-07T04:57:36.587Z,173890425658700
"Undealt cards:  [A♦, A♠, 4♥, 8♦, 3♠]",2025-02-07T04:57:31.474Z,173890425147400
"-- ending hand #103 --",2025-02-07T04:57:30.551Z,173890425055102
"""Gob @ bMuZUaFSt2"" collected 0.40 from pot",2025-02-07T04:57:30.551Z,173890425055101
"Uncalled bet of 0.60 returned to ""Gob @ bMuZUaFSt2""",2025-02-07T04:57:30.551Z,173890425055100
"""ieff @ FMYFFNvVDL"" folds",2025-02-07T04:57:29.737Z,173890424973700
"""Gob @ bMuZUaFSt2"" raises to 0.80",2025-02-07T04:57:28.306Z,173890424830600
"""glenny @ O4o2WcWz3Z"" folds",2025-02-07T04:57:21.430Z,173890424143000
"""edwin @ 9M0NBGM9an"" folds",2025-02-07T04:57:20.488Z,173890424048800
"""ieff @ FMYFFNvVDL"" posts a big blind of 0.20",2025-02-07T04:57:19.198Z,173890423919807
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-07T04:57:19.198Z,173890423919806
"Your hand is 9♥, 2♥",2025-02-07T04:57:19.198Z,173890423919802
"Player stacks: #2 ""edwin @ 9M0NBGM9an"" (68.69) | #5 ""glenny @ O4o2WcWz3Z"" (20.50) | #6 ""Gob @ bMuZUaFSt2"" (53.36) | #7 ""ieff @ FMYFFNvVDL"" (22.95)",2025-02-07T04:57:19.198Z,173890423919801
"-- starting hand #103 (id: svoxm0mphikn)  (No Limit Texas Hold'em) (dealer: ""glenny @ O4o2WcWz3Z"") --",2025-02-07T04:57:19.198Z,173890423919800
"Undealt cards: K♦, 3♣, 7♥ [10♣, A♠]",2025-02-07T04:57:15.065Z,173890423506500
"-- ending hand #102 --",2025-02-07T04:57:13.266Z,173890423326602
"""Gob @ bMuZUaFSt2"" collected 1.60 from pot",2025-02-07T04:57:13.266Z,173890423326601
"Uncalled bet of 0.50 returned to ""Gob @ bMuZUaFSt2""",2025-02-07T04:57:13.266Z,173890423326600
"""glenny @ O4o2WcWz3Z"" folds",2025-02-07T04:57:12.441Z,173890423244100
"""Gob @ bMuZUaFSt2"" bets 0.50",2025-02-07T04:57:10.057Z,173890423005700
"""glenny @ O4o2WcWz3Z"" checks",2025-02-07T04:57:05.189Z,173890422518900
"Flop:  [K♦, 3♣, 7♥]",2025-02-07T04:57:03.785Z,173890422378500
"""glenny @ O4o2WcWz3Z"" calls 0.80",2025-02-07T04:57:02.924Z,173890422292400
"""Gob @ bMuZUaFSt2"" raises to 0.80",2025-02-07T04:57:00.107Z,173890422010700
"""glenny @ O4o2WcWz3Z"" calls 0.20",2025-02-07T04:56:51.373Z,173890421137300
"""edwin @ 9M0NBGM9an"" folds",2025-02-07T04:56:49.759Z,173890420975900
"""ieff @ FMYFFNvVDL"" folds",2025-02-07T04:56:47.408Z,173890420740800
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-07T04:56:41.413Z,173890420141307
"""glenny @ O4o2WcWz3Z"" posts a small blind of 0.10",2025-02-07T04:56:41.413Z,173890420141306
"Your hand is J♥, 4♠",2025-02-07T04:56:41.413Z,173890420141302
"Player stacks: #2 ""edwin @ 9M0NBGM9an"" (68.69) | #5 ""glenny @ O4o2WcWz3Z"" (21.30) | #6 ""Gob @ bMuZUaFSt2"" (52.56) | #7 ""ieff @ FMYFFNvVDL"" (22.95)",2025-02-07T04:56:41.413Z,173890420141301
"-- starting hand #102 (id: m2pbqxoexbth)  (No Limit Texas Hold'em) (dealer: ""edwin @ 9M0NBGM9an"") --",2025-02-07T04:56:41.413Z,173890420141300
"Undealt cards: K♥, 9♠, 4♦ [3♠, A♠]",2025-02-07T04:56:35.911Z,173890419591100
"-- ending hand #101 --",2025-02-07T04:56:35.500Z,173890419550002
"""glenny @ O4o2WcWz3Z"" collected 5.60 from pot",2025-02-07T04:56:35.500Z,173890419550001
"Uncalled bet of 2.80 returned to ""glenny @ O4o2WcWz3Z""",2025-02-07T04:56:35.500Z,173890419550000
"""edwin @ 9M0NBGM9an"" folds",2025-02-07T04:56:34.642Z,173890419464200
"""glenny @ O4o2WcWz3Z"" bets 2.80",2025-02-07T04:56:31.143Z,173890419114300
"""edwin @ 9M0NBGM9an"" checks",2025-02-07T04:56:27.707Z,173890418770700
"Flop:  [K♥, 9♠, 4♦]",2025-02-07T04:56:26.572Z,173890418657200
"""edwin @ 9M0NBGM9an"" calls 2.80",2025-02-07T04:56:25.745Z,173890418574500
"""glenny @ O4o2WcWz3Z"" raises to 2.80",2025-02-07T04:56:24.194Z,173890418419400
"""edwin @ 9M0NBGM9an"" raises to 1.00",2025-02-07T04:56:19.488Z,173890417948800
"""ieff @ FMYFFNvVDL"" folds",2025-02-07T04:56:15.088Z,173890417508800
"""Gob @ bMuZUaFSt2"" folds",2025-02-07T04:56:10.092Z,173890417009200
"""glenny @ O4o2WcWz3Z"" posts a big blind of 0.20",2025-02-07T04:56:08.480Z,173890416848007
"""edwin @ 9M0NBGM9an"" posts a small blind of 0.10",2025-02-07T04:56:08.480Z,173890416848006
"Your hand is 7♣, 7♠",2025-02-07T04:56:08.480Z,173890416848002
"Player stacks: #2 ""edwin @ 9M0NBGM9an"" (71.49) | #5 ""glenny @ O4o2WcWz3Z"" (18.50) | #6 ""Gob @ bMuZUaFSt2"" (52.56) | #7 ""ieff @ FMYFFNvVDL"" (22.95)",2025-02-07T04:56:08.480Z,173890416848001
"-- starting hand #101 (id: 3mdehgmr9eq2)  (No Limit Texas Hold'em) (dealer: ""ieff @ FMYFFNvVDL"") --",2025-02-07T04:56:08.480Z,173890416848000
"""Gob @ bMuZUaFSt2"" shows a J♣.",2025-02-07T04:56:04.475Z,173890416447500
"Undealt cards: 6♣, 9♣, Q♣, 6♥ [K♣]",2025-02-07T04:56:03.768Z,173890416376800
"-- ending hand #100 --",2025-02-07T04:56:01.834Z,173890416183402
"""glenny @ O4o2WcWz3Z"" collected 4.40 from pot",2025-02-07T04:56:01.834Z,173890416183401
"Uncalled bet of 2.20 returned to ""glenny @ O4o2WcWz3Z""",2025-02-07T04:56:01.834Z,173890416183400
"""Gob @ bMuZUaFSt2"" folds",2025-02-07T04:56:00.959Z,173890416095900
"""glenny @ O4o2WcWz3Z"" bets 2.20",2025-02-07T04:55:43.503Z,173890414350300
"Turn: 6♣, 9♣, Q♣ [6♥]",2025-02-07T04:55:36.348Z,173890413634800
"""edwin @ 9M0NBGM9an"" folds",2025-02-07T04:55:35.503Z,173890413550300
"""Gob @ bMuZUaFSt2"" calls 1.10",2025-02-07T04:55:34.165Z,173890413416500
"""glenny @ O4o2WcWz3Z"" bets 1.10",2025-02-07T04:55:19.049Z,173890411904900
"""edwin @ 9M0NBGM9an"" checks",2025-02-07T04:55:14.725Z,173890411472500
"Flop:  [6♣, 9♣, Q♣]",2025-02-07T04:55:11.497Z,173890411149700
"""edwin @ 9M0NBGM9an"" calls 0.70",2025-02-07T04:55:10.684Z,173890411068400
"""ieff @ FMYFFNvVDL"" folds",2025-02-07T04:55:07.704Z,173890410770400
"""Gob @ bMuZUaFSt2"" calls 0.70",2025-02-07T04:55:01.954Z,173890410195400
"""glenny @ O4o2WcWz3Z"" raises to 0.70",2025-02-07T04:54:59.122Z,173890409912200
"""edwin @ 9M0NBGM9an"" posts a big blind of 0.20",2025-02-07T04:54:57.250Z,173890409725007
"""ieff @ FMYFFNvVDL"" posts a small blind of 0.10",2025-02-07T04:54:57.250Z,173890409725006
"Your hand is 8♠, 9♦",2025-02-07T04:54:57.250Z,173890409725002
"Player stacks: #2 ""edwin @ 9M0NBGM9an"" (72.19) | #5 ""glenny @ O4o2WcWz3Z"" (15.90) | #6 ""Gob @ bMuZUaFSt2"" (54.36) | #7 ""ieff @ FMYFFNvVDL"" (23.05)",2025-02-07T04:54:57.250Z,173890409725001
"-- starting hand #100 (id: e8fzqv2mz0b9)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-07T04:54:57.250Z,173890409725000
"""Gob @ bMuZUaFSt2"" shows a 2♥, K♠.",2025-02-07T04:54:55.228Z,173890409522800
"-- ending hand #99 --",2025-02-07T04:54:53.637Z,173890409363702
"""Gob @ bMuZUaFSt2"" collected 0.40 from pot",2025-02-07T04:54:53.637Z,173890409363701
"Uncalled bet of 0.20 returned to ""Gob @ bMuZUaFSt2""",2025-02-07T04:54:53.637Z,173890409363700
"""ieff @ FMYFFNvVDL"" folds",2025-02-07T04:54:52.818Z,173890409281800
"""Gob @ bMuZUaFSt2"" bets 0.20",2025-02-07T04:54:49.283Z,173890408928300
"River: 7♠, 7♣, 2♣, 2♠ [5♣]",2025-02-07T04:54:43.752Z,173890408375200
"""ieff @ FMYFFNvVDL"" checks",2025-02-07T04:54:42.930Z,173890408293000
"""Gob @ bMuZUaFSt2"" checks",2025-02-07T04:54:42.078Z,173890408207800
"Turn: 7♠, 7♣, 2♣ [2♠]",2025-02-07T04:54:37.726Z,173890407772600
"""ieff @ FMYFFNvVDL"" checks",2025-02-07T04:54:36.907Z,173890407690700
"""Gob @ bMuZUaFSt2"" checks",2025-02-07T04:54:28.141Z,173890406814100
"Flop:  [7♠, 7♣, 2♣]",2025-02-07T04:54:25.696Z,173890406569600
"""ieff @ FMYFFNvVDL"" checks",2025-02-07T04:54:24.877Z,173890406487700
"""Gob @ bMuZUaFSt2"" calls 0.20",2025-02-07T04:54:22.183Z,173890406218300
"""glenny @ O4o2WcWz3Z"" folds",2025-02-07T04:54:18.598Z,173890405859800
"""edwin @ 9M0NBGM9an"" folds",2025-02-07T04:54:17.552Z,173890405755200
"""ieff @ FMYFFNvVDL"" posts a big blind of 0.20",2025-02-07T04:54:16.025Z,173890405602508
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-07T04:54:16.025Z,173890405602507
"Your hand is K♥, 4♦",2025-02-07T04:54:16.025Z,173890405602503
"Player stacks: #2 ""edwin @ 9M0NBGM9an"" (72.19) | #5 ""glenny @ O4o2WcWz3Z"" (15.90) | #6 ""Gob @ bMuZUaFSt2"" (54.16) | #7 ""ieff @ FMYFFNvVDL"" (23.25)",2025-02-07T04:54:16.025Z,173890405602502
"-- starting hand #99 (id: hbgvpcrcyq9q)  (No Limit Texas Hold'em) (dealer: ""glenny @ O4o2WcWz3Z"") --",2025-02-07T04:54:16.025Z,173890405602501
"The player ""Kyle @ GnKjEIhrHH"" quits the game with a stack of 0.00.",2025-02-07T04:54:16.025Z,173890405602500
"-- ending hand #98 --",2025-02-07T04:54:09.990Z,173890404999001
"""Gob @ bMuZUaFSt2"" collected 24.60 from pot with Straight, Q High (combination: Q♥, J♠, 10♦, 9♣, 8♦)",2025-02-07T04:54:09.990Z,173890404999000
"River: J♠, 10♦, Q♥, 10♣ [7♥]",2025-02-07T04:54:05.984Z,173890404598400
"""Gob @ bMuZUaFSt2"" shows a 9♣, 8♦.",2025-02-07T04:54:01.966Z,173890404196601
"""Kyle @ GnKjEIhrHH"" shows a 4♦, Q♦.",2025-02-07T04:54:01.966Z,173890404196600
"Some players choose to not run it twice.",2025-02-07T04:54:01.134Z,173890404113401
"""Kyle @ GnKjEIhrHH"" chooses to not run it twice.",2025-02-07T04:54:01.134Z,173890404113400
"""Gob @ bMuZUaFSt2"" chooses to  run it twice.",2025-02-07T04:54:00.362Z,173890404036200
"Remaining players decide whether to run it twice.",2025-02-07T04:53:57.289Z,173890403728901
"""Gob @ bMuZUaFSt2"" calls 7.20",2025-02-07T04:53:57.289Z,173890403728900
"""glenny @ O4o2WcWz3Z"" folds",2025-02-07T04:53:55.359Z,173890403535900
"""Kyle @ GnKjEIhrHH"" raises to 7.20 and go all in",2025-02-07T04:53:54.342Z,173890403434200
"""Gob @ bMuZUaFSt2"" raises to 5.50",2025-02-07T04:53:50.581Z,173890403058100
"""glenny @ O4o2WcWz3Z"" calls 0.20",2025-02-07T04:53:30.888Z,173890401088800
"""Kyle @ GnKjEIhrHH"" bets 0.20",2025-02-07T04:53:29.530Z,173890400953000
"""Gob @ bMuZUaFSt2"" checks",2025-02-07T04:53:27.626Z,173890400762600
"""glenny @ O4o2WcWz3Z"" checks",2025-02-07T04:53:23.596Z,173890400359600
"Turn: J♠, 10♦, Q♥ [10♣]",2025-02-07T04:53:22.239Z,173890400223900
"""glenny @ O4o2WcWz3Z"" calls 2.00",2025-02-07T04:53:21.403Z,173890400140300
"""edwin @ 9M0NBGM9an"" folds",2025-02-07T04:53:19.467Z,173890399946700
"""Kyle @ GnKjEIhrHH"" calls 2.00",2025-02-07T04:53:18.535Z,173890399853500
"""Gob @ bMuZUaFSt2"" bets 2.00",2025-02-07T04:53:15.523Z,173890399552300
"""glenny @ O4o2WcWz3Z"" checks",2025-02-07T04:53:03.231Z,173890398323100
"Flop:  [J♠, 10♦, Q♥]",2025-02-07T04:53:01.801Z,173890398180100
"""glenny @ O4o2WcWz3Z"" calls 1.00",2025-02-07T04:53:00.982Z,173890398098200
"""edwin @ 9M0NBGM9an"" calls 1.00",2025-02-07T04:52:59.576Z,173890397957600
"""Kyle @ GnKjEIhrHH"" calls 1.00",2025-02-07T04:52:57.779Z,173890397777900
"""Gob @ bMuZUaFSt2"" raises to 1.00",2025-02-07T04:52:56.390Z,173890397639000
"""glenny @ O4o2WcWz3Z"" calls 0.20",2025-02-07T04:52:51.957Z,173890397195700
"""edwin @ 9M0NBGM9an"" calls 0.20",2025-02-07T04:52:47.808Z,173890396780800
"""Kyle @ GnKjEIhrHH"" calls 0.20",2025-02-07T04:52:33.838Z,173890395383800
"""ieff @ FMYFFNvVDL"" folds",2025-02-07T04:52:32.744Z,173890395274400
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-07T04:52:26.614Z,173890394661408
"""glenny @ O4o2WcWz3Z"" posts a small blind of 0.10",2025-02-07T04:52:26.614Z,173890394661407
"Your hand is 2♠, 2♣",2025-02-07T04:52:26.614Z,173890394661403
"Player stacks: #1 ""Kyle @ GnKjEIhrHH"" (10.20) | #2 ""edwin @ 9M0NBGM9an"" (73.19) | #5 ""glenny @ O4o2WcWz3Z"" (19.10) | #6 ""Gob @ bMuZUaFSt2"" (39.76) | #7 ""ieff @ FMYFFNvVDL"" (23.25)",2025-02-07T04:52:26.614Z,173890394661401
"-- starting hand #98 (id: cchgqkz1zkut)  (No Limit Texas Hold'em) (dealer: ""edwin @ 9M0NBGM9an"") --",2025-02-07T04:52:26.614Z,173890394661400
"""glenny @ O4o2WcWz3Z"" shows a 4♦, 7♦.",2025-02-07T04:52:22.527Z,173890394252700
"-- ending hand #97 --",2025-02-07T04:52:20.099Z,173890394009903
"""edwin @ 9M0NBGM9an"" shows a 9♦, 6♦.",2025-02-07T04:52:20.099Z,173890394009902
"""ieff @ FMYFFNvVDL"" collected 10.00 from pot with Two Pair, K's & 10's (combination: K♠, K♥, 10♦, 10♥, 8♦)",2025-02-07T04:52:20.099Z,173890394009901
"""ieff @ FMYFFNvVDL"" shows a 10♦, K♠.",2025-02-07T04:52:20.099Z,173890394009900
"""ieff @ FMYFFNvVDL"" checks",2025-02-07T04:52:19.277Z,173890393927700
"""glenny @ O4o2WcWz3Z"" checks",2025-02-07T04:51:50.607Z,173890391060700
"""edwin @ 9M0NBGM9an"" checks",2025-02-07T04:51:49.671Z,173890390967100
"River: 8♦, K♥, 2♦, 8♠ [10♥]",2025-02-07T04:51:47.274Z,173890390727400
"""ieff @ FMYFFNvVDL"" checks",2025-02-07T04:51:46.444Z,173890390644400
"""glenny @ O4o2WcWz3Z"" checks",2025-02-07T04:51:40.343Z,173890390034300
"""edwin @ 9M0NBGM9an"" checks",2025-02-07T04:51:38.805Z,173890389880500
"Turn: 8♦, K♥, 2♦ [8♠]",2025-02-07T04:51:36.995Z,173890389699500
"""Gob @ bMuZUaFSt2"" folds",2025-02-07T04:51:36.172Z,173890389617200
"""glenny @ O4o2WcWz3Z"" calls 2.00",2025-02-07T04:51:35.323Z,173890389532300
"""edwin @ 9M0NBGM9an"" calls 2.00",2025-02-07T04:51:30.815Z,173890389081500
"""Kyle @ GnKjEIhrHH"" folds",2025-02-07T04:51:29.499Z,173890388949900
"""ieff @ FMYFFNvVDL"" bets 2.00",2025-02-07T04:51:28.529Z,173890388852900
