entry,at,order
"-- starting hand #166 (id: cz6rznumroht)  (No Limit Texas Hold'em) (dealer: ""Gob @ gEuJUHOUqE"") --",2025-02-19T06:50:25.675Z,173994782567500
"""Nick @ 23ejw2m6D-"" shows a 8♣, 10♦.",2025-02-19T06:50:20.920Z,173994782092000
"""Eli @ hSyvY7wv9b"" shows a Q♥, 8♦.",2025-02-19T06:50:19.933Z,173994781993300
"""joshy @ Z_WOxDxS2G"" shows a 7♦, 3♦.",2025-02-19T06:50:18.974Z,173994781897400
"-- ending hand #165 --",2025-02-19T06:50:18.149Z,173994781814902
"""edwin @ 9M0NBGM9an"" collected 5.60 from pot with Pair, 6's (combination: 6♥, 6♠, A♦, K♦, Q♣)",2025-02-19T06:50:18.149Z,173994781814901
"""edwin @ 9M0NBGM9an"" shows a 6♥, A♦.",2025-02-19T06:50:18.149Z,173994781814900
"""Kyle @ jclMM_b-US"" checks",2025-02-19T06:50:17.315Z,173994781731500
"""edwin @ 9M0NBGM9an"" checks",2025-02-19T06:50:16.299Z,173994781629900
"River: K♦, 4♠, 8♥, 6♠ [Q♣]",2025-02-19T06:50:12.854Z,173994781285400
"""Kyle @ jclMM_b-US"" calls 1.40",2025-02-19T06:50:12.028Z,173994781202800
"""edwin @ 9M0NBGM9an"" bets 1.40",2025-02-19T06:49:59.148Z,173994779914800
"Turn: K♦, 4♠, 8♥ [6♠]",2025-02-19T06:49:56.834Z,173994779683400
"""Kyle @ jclMM_b-US"" checks",2025-02-19T06:49:56.015Z,173994779601500
"""edwin @ 9M0NBGM9an"" checks",2025-02-19T06:49:54.781Z,173994779478100
"Flop:  [K♦, 4♠, 8♥]",2025-02-19T06:49:51.766Z,173994779176600
"""Gob @ gEuJUHOUqE"" folds",2025-02-19T06:49:50.901Z,173994779090100
"""joshy @ Z_WOxDxS2G"" folds",2025-02-19T06:49:49.844Z,173994778984400
"""Kyle @ jclMM_b-US"" calls 1.20",2025-02-19T06:49:44.525Z,173994778452500
"""edwin @ 9M0NBGM9an"" raises to 1.20",2025-02-19T06:49:42.749Z,173994778274900
"""Gob @ gEuJUHOUqE"" calls 0.20",2025-02-19T06:49:39.955Z,173994777995500
"""joshy @ Z_WOxDxS2G"" calls 0.20",2025-02-19T06:49:37.657Z,173994777765700
"""Nick @ 23ejw2m6D-"" folds",2025-02-19T06:49:34.596Z,173994777459600
"""Kyle @ jclMM_b-US"" calls 0.20",2025-02-19T06:49:33.728Z,173994777372800
"""Eli @ hSyvY7wv9b"" folds",2025-02-19T06:49:31.893Z,173994777189300
"""edwin @ 9M0NBGM9an"" posts a big blind of 0.20",2025-02-19T06:49:30.230Z,173994777023010
"""Gob @ gEuJUHOUqE"" posts a small blind of 0.10",2025-02-19T06:49:30.230Z,173994777023009
"Your hand is 6♥, A♦",2025-02-19T06:49:30.230Z,173994777023003
"Player stacks: #1 ""edwin @ 9M0NBGM9an"" (73.06) | #2 ""Eli @ hSyvY7wv9b"" (70.21) | #3 ""Kyle @ jclMM_b-US"" (46.90) | #4 ""Nick @ 23ejw2m6D-"" (29.75) | #6 ""joshy @ Z_WOxDxS2G"" (31.03) | #7 ""Gob @ gEuJUHOUqE"" (30.78)",2025-02-19T06:49:30.230Z,173994777023002
"-- starting hand #165 (id: xlnjzcgw8wsi)  (No Limit Texas Hold'em) (dealer: ""joshy @ Z_WOxDxS2G"") --",2025-02-19T06:49:30.230Z,173994777023001
"The admin updated the player ""Gob @ gEuJUHOUqE"" stack from 14.78 to 30.78.",2025-02-19T06:49:30.230Z,173994777023000
"""joshy @ Z_WOxDxS2G"" shows a 3♥, K♦.",2025-02-19T06:49:24.608Z,173994776460800
"""Nick @ 23ejw2m6D-"" shows a Q♥, 6♣.",2025-02-19T06:49:24.112Z,173994776411200
"Undealt cards: K♣, 5♣, J♠ [A♦, 4♦]",2025-02-19T06:49:23.074Z,173994776307400
"""Kyle @ jclMM_b-US"" shows a J♣, J♦.",2025-02-19T06:49:22.745Z,173994776274500
"-- ending hand #164 --",2025-02-19T06:49:22.201Z,173994776220102
"""Kyle @ jclMM_b-US"" collected 2.20 from pot",2025-02-19T06:49:22.201Z,173994776220101
"Uncalled bet of 4.60 returned to ""Kyle @ jclMM_b-US""",2025-02-19T06:49:22.201Z,173994776220100
"""Eli @ hSyvY7wv9b"" folds",2025-02-19T06:49:21.387Z,173994776138700
"""joshy @ Z_WOxDxS2G"" folds",2025-02-19T06:49:20.531Z,173994776053100
"""Kyle @ jclMM_b-US"" raises to 5.00",2025-02-19T06:49:15.872Z,173994775587200
"""Eli @ hSyvY7wv9b"" calls 0.40",2025-02-19T06:49:12.737Z,173994775273700
"""edwin @ 9M0NBGM9an"" folds",2025-02-19T06:49:11.634Z,173994775163400
"""Gob @ gEuJUHOUqE"" folds",2025-02-19T06:49:08.774Z,173994774877400
"WARNING: the admin queued the stack change for the player ""Gob @ gEuJUHOUqE"" adding 16.00 chips in the next hand.",2025-02-19T06:49:08.330Z,173994774833000
"""joshy @ Z_WOxDxS2G"" bets 0.40",2025-02-19T06:49:07.403Z,173994774740300
"Flop:  [K♣, 5♣, J♠]",2025-02-19T06:48:55.381Z,173994773538100
"""Gob @ gEuJUHOUqE"" checks",2025-02-19T06:48:54.577Z,173994773457700
"""joshy @ Z_WOxDxS2G"" calls 0.20",2025-02-19T06:48:50.913Z,173994773091300
"""Nick @ 23ejw2m6D-"" folds",2025-02-19T06:48:43.897Z,173994772389700
"""Kyle @ jclMM_b-US"" calls 0.20",2025-02-19T06:48:43.033Z,173994772303300
"""Eli @ hSyvY7wv9b"" calls 0.20",2025-02-19T06:48:41.653Z,173994772165300
"""edwin @ 9M0NBGM9an"" calls 0.20",2025-02-19T06:48:39.140Z,173994771914000
"""Gob @ gEuJUHOUqE"" posts a big blind of 0.20",2025-02-19T06:48:37.433Z,173994771743309
"""joshy @ Z_WOxDxS2G"" posts a small blind of 0.10",2025-02-19T06:48:37.433Z,173994771743308
"Your hand is 7♠, 2♠",2025-02-19T06:48:37.433Z,173994771743302
"Player stacks: #1 ""edwin @ 9M0NBGM9an"" (73.26) | #2 ""Eli @ hSyvY7wv9b"" (70.81) | #3 ""Kyle @ jclMM_b-US"" (45.30) | #4 ""Nick @ 23ejw2m6D-"" (29.75) | #6 ""joshy @ Z_WOxDxS2G"" (31.63) | #7 ""Gob @ gEuJUHOUqE"" (14.98)",2025-02-19T06:48:37.433Z,173994771743301
"-- starting hand #164 (id: 3to6ccyyfvda)  (No Limit Texas Hold'em) (dealer: ""Nick @ 23ejw2m6D-"") --",2025-02-19T06:48:37.433Z,173994771743300
"""Nick @ 23ejw2m6D-"" shows a 2♦, 5♥.",2025-02-19T06:48:34.072Z,173994771407200
"""joshy @ Z_WOxDxS2G"" shows a 9♠, A♥.",2025-02-19T06:48:32.265Z,173994771226500
"-- ending hand #163 --",2025-02-19T06:48:30.419Z,173994771041903
"""Gob @ gEuJUHOUqE"" shows a 3♠, 4♠.",2025-02-19T06:48:30.419Z,173994771041902
"""Kyle @ jclMM_b-US"" collected 33.00 from pot with Two Pair, 8's & 7's (combination: 8♠, 8♥, 7♦, 7♠, A♦)",2025-02-19T06:48:30.419Z,173994771041901
"""Kyle @ jclMM_b-US"" shows a 7♦, 8♠.",2025-02-19T06:48:30.419Z,173994771041900
"""Kyle @ jclMM_b-US"" calls 8.25",2025-02-19T06:48:29.613Z,173994770961300
"""Gob @ gEuJUHOUqE"" bets 8.25",2025-02-19T06:48:28.323Z,173994770832300
"River: 3♣, 8♥, 7♠, 4♥ [A♦]",2025-02-19T06:48:19.167Z,173994769916700
"""Kyle @ jclMM_b-US"" calls 6.00",2025-02-19T06:48:18.352Z,173994769835200
"""Gob @ gEuJUHOUqE"" raises to 6.00",2025-02-19T06:48:16.502Z,173994769650200
"""Kyle @ jclMM_b-US"" bets 2.00",2025-02-19T06:48:02.534Z,173994768253400
"""Gob @ gEuJUHOUqE"" checks",2025-02-19T06:47:59.059Z,173994767905900
"Turn: 3♣, 8♥, 7♠ [4♥]",2025-02-19T06:47:57.319Z,173994767731900
"""Gob @ gEuJUHOUqE"" calls 1.00",2025-02-19T06:47:56.500Z,173994767650000
"""joshy @ Z_WOxDxS2G"" folds",2025-02-19T06:47:53.721Z,173994767372100
"""Kyle @ jclMM_b-US"" bets 1.00",2025-02-19T06:47:52.785Z,173994767278500
"""Gob @ gEuJUHOUqE"" checks",2025-02-19T06:47:48.528Z,173994766852800
"""joshy @ Z_WOxDxS2G"" checks",2025-02-19T06:47:47.095Z,173994766709500
"Flop:  [3♣, 8♥, 7♠]",2025-02-19T06:47:46.116Z,173994766611600
"""joshy @ Z_WOxDxS2G"" calls 0.80",2025-02-19T06:47:45.308Z,173994766530800
"""Nick @ 23ejw2m6D-"" folds",2025-02-19T06:47:37.674Z,173994765767400
"""Kyle @ jclMM_b-US"" calls 0.80",2025-02-19T06:47:36.789Z,173994765678900
"""Eli @ hSyvY7wv9b"" folds",2025-02-19T06:47:34.870Z,173994765487000
"""edwin @ 9M0NBGM9an"" folds",2025-02-19T06:47:33.839Z,173994765383900
"""Gob @ gEuJUHOUqE"" raises to 0.80",2025-02-19T06:47:32.923Z,173994765292300
"""joshy @ Z_WOxDxS2G"" posts a big blind of 0.20",2025-02-19T06:47:28.665Z,173994764866509
"""Nick @ 23ejw2m6D-"" posts a small blind of 0.10",2025-02-19T06:47:28.665Z,173994764866508
"Your hand is 10♣, 2♠",2025-02-19T06:47:28.665Z,173994764866502
"Player stacks: #1 ""edwin @ 9M0NBGM9an"" (73.26) | #2 ""Eli @ hSyvY7wv9b"" (70.81) | #3 ""Kyle @ jclMM_b-US"" (28.35) | #4 ""Nick @ 23ejw2m6D-"" (29.85) | #6 ""joshy @ Z_WOxDxS2G"" (32.43) | #7 ""Gob @ gEuJUHOUqE"" (31.03)",2025-02-19T06:47:28.665Z,173994764866501
"-- starting hand #163 (id: tifgup3n2cox)  (No Limit Texas Hold'em) (dealer: ""Kyle @ jclMM_b-US"") --",2025-02-19T06:47:28.665Z,173994764866500
"""joshy @ Z_WOxDxS2G"" shows a 10♥, 10♦.",2025-02-19T06:47:22.979Z,173994764297900
"-- ending hand #162 --",2025-02-19T06:47:22.132Z,173994764213203
"""Nick @ 23ejw2m6D-"" shows a Q♥, A♥.",2025-02-19T06:47:22.132Z,173994764213202
"""Eli @ hSyvY7wv9b"" collected 5.00 from pot with Two Pair, K's & 3's (combination: K♣, K♠, 3♦, 3♣, J♠)",2025-02-19T06:47:22.132Z,173994764213201
"""Eli @ hSyvY7wv9b"" shows a K♣, 9♦.",2025-02-19T06:47:22.132Z,173994764213200
"""Eli @ hSyvY7wv9b"" checks",2025-02-19T06:47:21.324Z,173994764132400
"""Nick @ 23ejw2m6D-"" checks",2025-02-19T06:47:09.550Z,173994762955000
"River: J♠, 3♦, K♠, 4♠ [3♣]",2025-02-19T06:47:06.690Z,173994762669000
"""Eli @ hSyvY7wv9b"" checks",2025-02-19T06:47:05.847Z,173994762584700
