entry,at,order
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (38.92) | #2 ""Kyle @ jclMM_b-US"" (61.60) | #6 ""ieff @ FMYFFNvVDL"" (60.90) | #7 ""kciN @ 23ejw2m6D-"" (14.95)",2025-02-13T05:24:14.878Z,173942425487801
"-- starting hand #142 (id: oifsngwlem0v)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-13T05:24:14.878Z,173942425487800
"""kciN @ 23ejw2m6D-"" shows a 6♣, K♣.",2025-02-13T05:24:09.929Z,173942424992900
"Undealt cards: 4♦, 6♥, 5♣, K♠ [K♥]",2025-02-13T05:24:09.392Z,173942424939200
"-- ending hand #141 --",2025-02-13T05:24:08.223Z,173942424822302
"""kciN @ 23ejw2m6D-"" collected 4.00 from pot",2025-02-13T05:24:08.223Z,173942424822301
"Uncalled bet of 2.00 returned to ""kciN @ 23ejw2m6D-""",2025-02-13T05:24:08.223Z,173942424822300
"""ieff @ FMYFFNvVDL"" folds",2025-02-13T05:24:07.387Z,173942424738700
"""Kyle @ jclMM_b-US"" folds",2025-02-13T05:23:51.049Z,173942423104900
"""Gob @ bMuZUaFSt2"" folds",2025-02-13T05:23:39.736Z,173942421973600
"""kciN @ 23ejw2m6D-"" bets 2.00",2025-02-13T05:23:38.007Z,173942421800700
"""ieff @ FMYFFNvVDL"" checks",2025-02-13T05:23:34.840Z,173942421484000
"""Kyle @ jclMM_b-US"" checks",2025-02-13T05:23:33.967Z,173942421396700
"""Gob @ bMuZUaFSt2"" checks",2025-02-13T05:23:32.606Z,173942421260600
"Turn: 4♦, 6♥, 5♣ [K♠]",2025-02-13T05:23:30.971Z,173942421097100
"""kciN @ 23ejw2m6D-"" checks",2025-02-13T05:23:30.120Z,173942421012000
"""ieff @ FMYFFNvVDL"" checks",2025-02-13T05:23:29.252Z,173942420925200
"""Kyle @ jclMM_b-US"" checks",2025-02-13T05:23:24.567Z,173942420456700
"""Gob @ bMuZUaFSt2"" checks",2025-02-13T05:23:22.971Z,173942420297100
"Flop:  [4♦, 6♥, 5♣]",2025-02-13T05:23:21.462Z,173942420146200
"""ieff @ FMYFFNvVDL"" calls 1.00",2025-02-13T05:23:20.639Z,173942420063900
"""Kyle @ jclMM_b-US"" calls 1.00",2025-02-13T05:23:18.330Z,173942419833000
"""Gob @ bMuZUaFSt2"" calls 1.00",2025-02-13T05:23:16.348Z,173942419634800
"""kciN @ 23ejw2m6D-"" raises to 1.00",2025-02-13T05:23:13.719Z,173942419371900
"""ieff @ FMYFFNvVDL"" raises to 0.60",2025-02-13T05:23:11.156Z,173942419115600
"""Kyle @ jclMM_b-US"" posts a big blind of 0.20",2025-02-13T05:23:07.727Z,173942418772707
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-13T05:23:07.727Z,173942418772706
"Your hand is Q♠, J♥",2025-02-13T05:23:07.727Z,173942418772702
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (39.92) | #2 ""Kyle @ jclMM_b-US"" (62.60) | #6 ""ieff @ FMYFFNvVDL"" (61.90) | #7 ""kciN @ 23ejw2m6D-"" (11.95)",2025-02-13T05:23:07.727Z,173942418772701
"-- starting hand #141 (id: bck6dambi8jx)  (No Limit Texas Hold'em) (dealer: ""kciN @ 23ejw2m6D-"") --",2025-02-13T05:23:07.727Z,173942418772700
"""kciN @ 23ejw2m6D-"" shows a K♥.",2025-02-13T05:23:03.482Z,173942418348200
"Undealt cards: K♦, 3♦, A♣, 10♠ [J♣]",2025-02-13T05:23:02.483Z,173942418248300
"""Kyle @ jclMM_b-US"" shows a J♥, Q♥.",2025-02-13T05:23:00.855Z,173942418085500
"-- ending hand #140 --",2025-02-13T05:23:00.362Z,173942418036202
"""Kyle @ jclMM_b-US"" collected 1.90 from pot",2025-02-13T05:23:00.362Z,173942418036201
"Uncalled bet of 2.00 returned to ""Kyle @ jclMM_b-US""",2025-02-13T05:23:00.362Z,173942418036200
"""Gob @ bMuZUaFSt2"" folds",2025-02-13T05:22:59.520Z,173942417952000
"""ieff @ FMYFFNvVDL"" folds",2025-02-13T05:22:58.670Z,173942417867000
"""Kyle @ jclMM_b-US"" bets 2.00",2025-02-13T05:22:51.175Z,173942417117500
"""Gob @ bMuZUaFSt2"" checks",2025-02-13T05:22:48.028Z,173942416802800
"Turn: K♦, 3♦, A♣ [10♠]",2025-02-13T05:22:46.201Z,173942416620100
"""ieff @ FMYFFNvVDL"" checks",2025-02-13T05:22:45.346Z,173942416534600
"""Kyle @ jclMM_b-US"" checks",2025-02-13T05:22:43.201Z,173942416320100
"""Gob @ bMuZUaFSt2"" checks",2025-02-13T05:22:41.253Z,173942416125300
"Flop:  [K♦, 3♦, A♣]",2025-02-13T05:22:38.598Z,173942415859800
"""Kyle @ jclMM_b-US"" calls 0.60",2025-02-13T05:22:37.703Z,173942415770300
"""Gob @ bMuZUaFSt2"" calls 0.60",2025-02-13T05:22:36.692Z,173942415669200
"""kciN @ 23ejw2m6D-"" folds",2025-02-13T05:22:33.310Z,173942415331000
"""ieff @ FMYFFNvVDL"" raises to 0.60",2025-02-13T05:22:31.669Z,173942415166900
"""Kyle @ jclMM_b-US"" calls 0.20",2025-02-13T05:22:21.784Z,173942414178400
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-13T05:22:19.900Z,173942413990007
"""kciN @ 23ejw2m6D-"" posts a small blind of 0.10",2025-02-13T05:22:19.900Z,173942413990006
"Your hand is 7♦, 5♣",2025-02-13T05:22:19.900Z,173942413990002
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (40.52) | #2 ""Kyle @ jclMM_b-US"" (61.30) | #6 ""ieff @ FMYFFNvVDL"" (62.50) | #7 ""kciN @ 23ejw2m6D-"" (12.05)",2025-02-13T05:22:19.900Z,173942413990001
"-- starting hand #140 (id: ymspop777uow)  (No Limit Texas Hold'em) (dealer: ""ieff @ FMYFFNvVDL"") --",2025-02-13T05:22:19.900Z,173942413990000
"Undealt cards: 10♥, Q♦, 2♣ [2♠, 3♦]",2025-02-13T05:22:18.820Z,173942413882000
"""kciN @ 23ejw2m6D-"" shows a 9♦, 3♠.",2025-02-13T05:22:13.619Z,173942413361900
"""Kyle @ jclMM_b-US"" shows a Q♥, 9♣.",2025-02-13T05:22:13.122Z,173942413312200
"-- ending hand #139 --",2025-02-13T05:22:12.556Z,173942413255602
"""Kyle @ jclMM_b-US"" collected 0.50 from pot",2025-02-13T05:22:12.556Z,173942413255601
"Uncalled bet of 1.00 returned to ""Kyle @ jclMM_b-US""",2025-02-13T05:22:12.556Z,173942413255600
"""kciN @ 23ejw2m6D-"" folds",2025-02-13T05:22:11.732Z,173942413173200
"""Kyle @ jclMM_b-US"" bets 1.00",2025-02-13T05:22:10.798Z,173942413079800
"""kciN @ 23ejw2m6D-"" checks",2025-02-13T05:22:07.177Z,173942412717700
"Flop:  [10♥, Q♦, 2♣]",2025-02-13T05:22:05.638Z,173942412563800
"""kciN @ 23ejw2m6D-"" checks",2025-02-13T05:22:04.788Z,173942412478800
"""ieff @ FMYFFNvVDL"" folds",2025-02-13T05:22:03.899Z,173942412389900
"""Kyle @ jclMM_b-US"" calls 0.20",2025-02-13T05:22:02.985Z,173942412298500
"""Gob @ bMuZUaFSt2"" folds",2025-02-13T05:22:00.029Z,173942412002900
"""kciN @ 23ejw2m6D-"" posts a big blind of 0.20",2025-02-13T05:21:52.320Z,173942411232007
"""ieff @ FMYFFNvVDL"" posts a small blind of 0.10",2025-02-13T05:21:52.320Z,173942411232006
"Your hand is 4♣, 5♦",2025-02-13T05:21:52.320Z,173942411232002
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (40.52) | #2 ""Kyle @ jclMM_b-US"" (61.00) | #6 ""ieff @ FMYFFNvVDL"" (62.60) | #7 ""kciN @ 23ejw2m6D-"" (12.25)",2025-02-13T05:21:52.320Z,173942411232001
"-- starting hand #139 (id: tk51q5uieoas)  (No Limit Texas Hold'em) (dealer: ""Kyle @ jclMM_b-US"") --",2025-02-13T05:21:52.320Z,173942411232000
"Undealt cards: K♣, 6♣, J♣ [K♥, 3♦]",2025-02-13T05:21:51.241Z,173942411124100
"""kciN @ 23ejw2m6D-"" shows a 3♣, 8♠.",2025-02-13T05:21:48.352Z,173942410835200
"-- ending hand #138 --",2025-02-13T05:21:45.691Z,173942410569102
"""ieff @ FMYFFNvVDL"" collected 1.20 from pot",2025-02-13T05:21:45.691Z,173942410569101
"Uncalled bet of 0.60 returned to ""ieff @ FMYFFNvVDL""",2025-02-13T05:21:45.691Z,173942410569100
"""Kyle @ jclMM_b-US"" folds",2025-02-13T05:21:44.873Z,173942410487300
"""ieff @ FMYFFNvVDL"" bets 0.60",2025-02-13T05:21:39.578Z,173942409957800
"""Kyle @ jclMM_b-US"" checks",2025-02-13T05:21:27.227Z,173942408722700
"Flop:  [K♣, 6♣, J♣]",2025-02-13T05:21:23.329Z,173942408332900
"""Kyle @ jclMM_b-US"" calls 0.60",2025-02-13T05:21:22.502Z,173942408250200
"""ieff @ FMYFFNvVDL"" raises to 0.60",2025-02-13T05:21:21.347Z,173942408134700
"""Kyle @ jclMM_b-US"" calls 0.20",2025-02-13T05:21:18.040Z,173942407804000
"""Gob @ bMuZUaFSt2"" folds",2025-02-13T05:21:17.075Z,173942407707500
"""kciN @ 23ejw2m6D-"" folds",2025-02-13T05:21:16.230Z,173942407623000
"""ieff @ FMYFFNvVDL"" posts a big blind of 0.20",2025-02-13T05:21:14.200Z,173942407420007
"""Kyle @ jclMM_b-US"" posts a small blind of 0.10",2025-02-13T05:21:14.200Z,173942407420006
"Your hand is 5♠, 10♥",2025-02-13T05:21:14.200Z,173942407420002
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (40.52) | #2 ""Kyle @ jclMM_b-US"" (61.60) | #6 ""ieff @ FMYFFNvVDL"" (62.00) | #7 ""kciN @ 23ejw2m6D-"" (12.25)",2025-02-13T05:21:14.200Z,173942407420001
"-- starting hand #138 (id: uzwl9ygf5kzy)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-13T05:21:14.200Z,173942407420000
"-- ending hand #137 --",2025-02-13T05:21:11.262Z,173942407126202
"""Gob @ bMuZUaFSt2"" collected 2.80 from pot",2025-02-13T05:21:11.262Z,173942407126201
"Uncalled bet of 1.80 returned to ""Gob @ bMuZUaFSt2""",2025-02-13T05:21:11.262Z,173942407126200
"""ieff @ FMYFFNvVDL"" folds",2025-02-13T05:21:10.454Z,173942407045400
"""Gob @ bMuZUaFSt2"" bets 1.80",2025-02-13T05:21:06.310Z,173942406631000
"River: 5♠, 2♥, K♦, J♠ [9♣]",2025-02-13T05:21:00.158Z,173942406015800
"""ieff @ FMYFFNvVDL"" calls 0.70",2025-02-13T05:20:59.312Z,173942405931200
"""Gob @ bMuZUaFSt2"" bets 0.70",2025-02-13T05:20:50.367Z,173942405036700
"Turn: 5♠, 2♥, K♦ [J♠]",2025-02-13T05:20:46.121Z,173942404612100
"""ieff @ FMYFFNvVDL"" checks",2025-02-13T05:20:45.314Z,173942404531400
"""Gob @ bMuZUaFSt2"" checks",2025-02-13T05:20:44.392Z,173942404439200
"Flop:  [5♠, 2♥, K♦]",2025-02-13T05:20:42.113Z,173942404211300
"""Kyle @ jclMM_b-US"" folds",2025-02-13T05:20:41.275Z,173942404127500
"""Gob @ bMuZUaFSt2"" calls 0.60",2025-02-13T05:20:40.348Z,173942404034800
"""kciN @ 23ejw2m6D-"" folds",2025-02-13T05:20:38.532Z,173942403853200
"""ieff @ FMYFFNvVDL"" raises to 0.60",2025-02-13T05:20:37.673Z,173942403767300
"""Kyle @ jclMM_b-US"" posts a big blind of 0.20",2025-02-13T05:20:29.629Z,173942402962907
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-13T05:20:29.629Z,173942402962906
"Your hand is K♥, 10♠",2025-02-13T05:20:29.629Z,173942402962902
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (39.02) | #2 ""Kyle @ jclMM_b-US"" (61.80) | #6 ""ieff @ FMYFFNvVDL"" (63.30) | #7 ""kciN @ 23ejw2m6D-"" (12.25)",2025-02-13T05:20:29.629Z,173942402962901
"-- starting hand #137 (id: rbkbnzxpmpcd)  (No Limit Texas Hold'em) (dealer: ""kciN @ 23ejw2m6D-"") --",2025-02-13T05:20:29.629Z,173942402962900
"""Gob @ bMuZUaFSt2"" shows a K♣.",2025-02-13T05:20:25.487Z,173942402548700
"""kciN @ 23ejw2m6D-"" shows a Q♥.",2025-02-13T05:20:23.596Z,173942402359600
"Undealt cards: J♠, A♥, 8♠ [5♣, A♦]",2025-02-13T05:20:22.889Z,173942402288900
"-- ending hand #136 --",2025-02-13T05:20:22.226Z,173942402222602
"""Gob @ bMuZUaFSt2"" collected 1.60 from pot",2025-02-13T05:20:22.226Z,173942402222601
"Uncalled bet of 0.80 returned to ""Gob @ bMuZUaFSt2""",2025-02-13T05:20:22.226Z,173942402222600
"""kciN @ 23ejw2m6D-"" folds",2025-02-13T05:20:21.347Z,173942402134700
"""Gob @ bMuZUaFSt2"" bets 0.80",2025-02-13T05:20:20.494Z,173942402049400
"""kciN @ 23ejw2m6D-"" checks",2025-02-13T05:20:17.405Z,173942401740500
"Flop:  [J♠, A♥, 8♠]",2025-02-13T05:20:14.798Z,173942401479800
"""kciN @ 23ejw2m6D-"" calls 0.80",2025-02-13T05:20:13.938Z,173942401393800
"""Gob @ bMuZUaFSt2"" raises to 0.80",2025-02-13T05:20:12.045Z,173942401204500
"""kciN @ 23ejw2m6D-"" calls 0.20",2025-02-13T05:20:07.357Z,173942400735700
"""ieff @ FMYFFNvVDL"" folds",2025-02-13T05:20:00.374Z,173942400037400
"""Kyle @ jclMM_b-US"" folds",2025-02-13T05:19:42.010Z,173942398201000
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-13T05:19:39.856Z,173942397985607
"""kciN @ 23ejw2m6D-"" posts a small blind of 0.10",2025-02-13T05:19:39.856Z,173942397985606
"Your hand is K♣, 4♥",2025-02-13T05:19:39.856Z,173942397985602
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (38.22) | #2 ""Kyle @ jclMM_b-US"" (61.80) | #6 ""ieff @ FMYFFNvVDL"" (63.30) | #7 ""kciN @ 23ejw2m6D-"" (13.05)",2025-02-13T05:19:39.856Z,173942397985601
"-- starting hand #136 (id: 7kzx8i2redye)  (No Limit Texas Hold'em) (dealer: ""ieff @ FMYFFNvVDL"") --",2025-02-13T05:19:39.856Z,173942397985600
"-- ending hand #135 --",2025-02-13T05:19:33.844Z,173942397384405
"""ieff @ FMYFFNvVDL"" shows a Q♣, 8♣.",2025-02-13T05:19:33.844Z,173942397384404
