entry,at,order
"""glenny @ O4o2WcWz3Z"" posts a small blind of 0.10",2025-02-15T07:04:50.860Z,173960309086007
"Your hand is 4♠, 6♥",2025-02-15T07:04:50.860Z,173960309086002
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (47.52) | #6 ""Eli @ zx3OiOhUJQ"" (86.05) | #7 ""glenny @ O4o2WcWz3Z"" (9.90) | #8 ""Tyler @ Gx5KZdldWM"" (17.63) | #9 ""Nick @ 23ejw2m6D-"" (28.46)",2025-02-15T07:04:50.860Z,173960309086001
"-- starting hand #247 (id: 240iuqfqpxi2)  (No Limit Texas Hold'em) (dealer: ""Eli @ zx3OiOhUJQ"") --",2025-02-15T07:04:50.860Z,173960309086000
"""Gob @ bMuZUaFSt2"" shows a 9♦, 3♠.",2025-02-15T07:04:48.808Z,173960308880800
"""Tyler @ Gx5KZdldWM"" shows a 8♣, 5♦.",2025-02-15T07:04:45.909Z,173960308590900
"""Nick @ 23ejw2m6D-"" shows a 4♥, 9♥.",2025-02-15T07:04:43.734Z,173960308373400
"-- ending hand #246 --",2025-02-15T07:04:43.316Z,173960308331602
"""Eli @ zx3OiOhUJQ"" collected 2.80 from pot with Pair, A's (combination: A♣, A♠, 10♥, 9♠, 6♦)",2025-02-15T07:04:43.316Z,173960308331601
"""Eli @ zx3OiOhUJQ"" shows a 6♦, A♣.",2025-02-15T07:04:43.316Z,173960308331600
"""Gob @ bMuZUaFSt2"" checks",2025-02-15T07:04:42.506Z,173960308250600
"""Eli @ zx3OiOhUJQ"" checks",2025-02-15T07:04:41.016Z,173960308101600
"River: 5♥, A♠, 4♠, 9♠ [10♥]",2025-02-15T07:04:38.293Z,173960307829300
"""Gob @ bMuZUaFSt2"" checks",2025-02-15T07:04:37.485Z,173960307748500
"""Eli @ zx3OiOhUJQ"" checks",2025-02-15T07:04:34.668Z,173960307466800
"Turn: 5♥, A♠, 4♠ [9♠]",2025-02-15T07:04:26.740Z,173960306674000
"""Gob @ bMuZUaFSt2"" calls 0.70",2025-02-15T07:04:25.900Z,173960306590000
"""Nick @ 23ejw2m6D-"" folds",2025-02-15T07:04:23.584Z,173960306358400
"""Eli @ zx3OiOhUJQ"" bets 0.70",2025-02-15T07:04:13.923Z,173960305392300
"Flop:  [5♥, A♠, 4♠]",2025-02-15T07:04:08.248Z,173960304824800
"""glenny @ O4o2WcWz3Z"" folds",2025-02-15T07:04:07.410Z,173960304741000
"""Eli @ zx3OiOhUJQ"" calls 0.40",2025-02-15T07:04:06.455Z,173960304645500
"""Gob @ bMuZUaFSt2"" calls 0.40",2025-02-15T07:04:04.602Z,173960304460200
"""Nick @ 23ejw2m6D-"" raises to 0.40",2025-02-15T07:04:01.043Z,173960304104300
"""Tyler @ Gx5KZdldWM"" folds",2025-02-15T07:03:57.991Z,173960303799100
"""glenny @ O4o2WcWz3Z"" posts a big blind of 0.20",2025-02-15T07:03:56.703Z,173960303670308
"""Eli @ zx3OiOhUJQ"" posts a small blind of 0.10",2025-02-15T07:03:56.703Z,173960303670307
"Your hand is 9♦, 3♠",2025-02-15T07:03:56.703Z,173960303670302
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (48.62) | #6 ""Eli @ zx3OiOhUJQ"" (84.35) | #7 ""glenny @ O4o2WcWz3Z"" (10.10) | #8 ""Tyler @ Gx5KZdldWM"" (17.63) | #9 ""Nick @ 23ejw2m6D-"" (28.86)",2025-02-15T07:03:56.703Z,173960303670301
"-- starting hand #246 (id: whwyftrx3rno)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-15T07:03:56.703Z,173960303670300
"""glenny @ O4o2WcWz3Z"" shows a 5♠, 5♣.",2025-02-15T07:03:54.873Z,173960303487300
"Undealt cards: 2♦, Q♠, Q♦, 8♥ [A♦]",2025-02-15T07:03:51.010Z,173960303101000
"""Gob @ bMuZUaFSt2"" shows a Q♥, J♥.",2025-02-15T07:03:50.065Z,173960303006500
"""Nick @ 23ejw2m6D-"" shows a J♠, 7♦.",2025-02-15T07:03:49.856Z,173960302985600
"-- ending hand #245 --",2025-02-15T07:03:48.694Z,173960302869402
"""Gob @ bMuZUaFSt2"" collected 3.00 from pot",2025-02-15T07:03:48.694Z,173960302869401
"Uncalled bet of 1.50 returned to ""Gob @ bMuZUaFSt2""",2025-02-15T07:03:48.694Z,173960302869400
"""Nick @ 23ejw2m6D-"" folds",2025-02-15T07:03:47.878Z,173960302787800
"""Tyler @ Gx5KZdldWM"" folds",2025-02-15T07:03:47.008Z,173960302700800
"""glenny @ O4o2WcWz3Z"" folds",2025-02-15T07:03:46.157Z,173960302615700
"""Eli @ zx3OiOhUJQ"" folds",2025-02-15T07:03:44.518Z,173960302451800
"""Gob @ bMuZUaFSt2"" bets 1.50",2025-02-15T07:03:42.159Z,173960302215900
"Turn: 2♦, Q♠, Q♦ [8♥]",2025-02-15T07:03:35.762Z,173960301576200
"""Nick @ 23ejw2m6D-"" checks",2025-02-15T07:03:34.930Z,173960301493000
"""Tyler @ Gx5KZdldWM"" checks",2025-02-15T07:03:34.059Z,173960301405900
"""glenny @ O4o2WcWz3Z"" checks",2025-02-15T07:03:33.188Z,173960301318800
"""Eli @ zx3OiOhUJQ"" checks",2025-02-15T07:03:30.610Z,173960301061000
"""Gob @ bMuZUaFSt2"" checks",2025-02-15T07:03:29.016Z,173960300901600
"Flop:  [2♦, Q♠, Q♦]",2025-02-15T07:03:26.469Z,173960300646900
"""Eli @ zx3OiOhUJQ"" calls 0.60",2025-02-15T07:03:25.620Z,173960300562000
"""Gob @ bMuZUaFSt2"" calls 0.60",2025-02-15T07:03:16.345Z,173960299634500
"""Nick @ 23ejw2m6D-"" calls 0.60",2025-02-15T07:03:14.036Z,173960299403600
"""Tyler @ Gx5KZdldWM"" calls 0.60",2025-02-15T07:03:13.031Z,173960299303100
"""glenny @ O4o2WcWz3Z"" raises to 0.60",2025-02-15T07:03:10.320Z,173960299032000
"""Eli @ zx3OiOhUJQ"" posts a big blind of 0.20",2025-02-15T07:03:06.596Z,173960298659608
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-15T07:03:06.596Z,173960298659607
"Your hand is Q♥, J♥",2025-02-15T07:03:06.596Z,173960298659602
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (46.22) | #6 ""Eli @ zx3OiOhUJQ"" (84.95) | #7 ""glenny @ O4o2WcWz3Z"" (10.70) | #8 ""Tyler @ Gx5KZdldWM"" (18.23) | #9 ""Nick @ 23ejw2m6D-"" (29.46)",2025-02-15T07:03:06.596Z,173960298659601
"-- starting hand #245 (id: oyavhudqwimu)  (No Limit Texas Hold'em) (dealer: ""Nick @ 23ejw2m6D-"") --",2025-02-15T07:03:06.596Z,173960298659600
"""Eli @ zx3OiOhUJQ"" shows a 8♥, 9♣.",2025-02-15T07:03:04.215Z,173960298421500
"-- ending hand #244 --",2025-02-15T07:03:02.990Z,173960298299002
"""Eli @ zx3OiOhUJQ"" collected 2.70 from pot",2025-02-15T07:03:02.990Z,173960298299001
"Uncalled bet of 2.70 returned to ""Eli @ zx3OiOhUJQ""",2025-02-15T07:03:02.990Z,173960298299000
"""Tyler @ Gx5KZdldWM"" folds",2025-02-15T07:03:02.137Z,173960298213700
"""Eli @ zx3OiOhUJQ"" bets 2.70",2025-02-15T07:02:58.694Z,173960297869400
"River: 2♥, 7♥, 4♣, K♣ [9♦]",2025-02-15T07:02:49.780Z,173960296978000
"""Eli @ zx3OiOhUJQ"" calls 1.00",2025-02-15T07:02:48.965Z,173960296896500
"""Gob @ bMuZUaFSt2"" folds",2025-02-15T07:02:45.921Z,173960296592100
"""Tyler @ Gx5KZdldWM"" bets 1.00",2025-02-15T07:02:43.738Z,173960296373800
"""Eli @ zx3OiOhUJQ"" checks",2025-02-15T07:02:40.482Z,173960296048200
"""Gob @ bMuZUaFSt2"" checks",2025-02-15T07:02:36.426Z,173960295642600
"Turn: 2♥, 7♥, 4♣ [K♣]",2025-02-15T07:02:25.213Z,173960294521300
"""Tyler @ Gx5KZdldWM"" checks",2025-02-15T07:02:24.366Z,173960294436600
"""Eli @ zx3OiOhUJQ"" checks",2025-02-15T07:02:23.485Z,173960294348500
"""Gob @ bMuZUaFSt2"" checks",2025-02-15T07:02:21.683Z,173960294168300
"Flop:  [2♥, 7♥, 4♣]",2025-02-15T07:02:20.158Z,173960294015800
"""Gob @ bMuZUaFSt2"" checks",2025-02-15T07:02:19.338Z,173960293933800
"""Nick @ 23ejw2m6D-"" folds",2025-02-15T07:02:10.290Z,173960293029000
"""Tyler @ Gx5KZdldWM"" calls 0.20",2025-02-15T07:02:09.378Z,173960292937800
"""glenny @ O4o2WcWz3Z"" folds",2025-02-15T07:02:07.954Z,173960292795400
"""Eli @ zx3OiOhUJQ"" calls 0.20",2025-02-15T07:02:06.981Z,173960292698100
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-15T07:02:05.031Z,173960292503108
"""Nick @ 23ejw2m6D-"" posts a small blind of 0.10",2025-02-15T07:02:05.031Z,173960292503107
"Your hand is J♥, 2♠",2025-02-15T07:02:05.031Z,173960292503102
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (46.42) | #6 ""Eli @ zx3OiOhUJQ"" (83.45) | #7 ""glenny @ O4o2WcWz3Z"" (10.70) | #8 ""Tyler @ Gx5KZdldWM"" (19.43) | #9 ""Nick @ 23ejw2m6D-"" (29.56)",2025-02-15T07:02:05.031Z,173960292503101
"-- starting hand #244 (id: b0laozt7xun9)  (No Limit Texas Hold'em) (dealer: ""Tyler @ Gx5KZdldWM"") --",2025-02-15T07:02:05.031Z,173960292503100
"""Nick @ 23ejw2m6D-"" shows a 10♠, 6♦.",2025-02-15T07:01:56.942Z,173960291694200
"-- ending hand #243 --",2025-02-15T07:01:56.454Z,173960291645402
"""glenny @ O4o2WcWz3Z"" collected 5.35 from pot with A High on the second run  (combination: A♥, Q♣, J♣, 7♣, 6♣)",2025-02-15T07:01:56.454Z,173960291645401
"""glenny @ O4o2WcWz3Z"" collected 5.35 from pot with Flush, Qc High (combination: Q♣, J♣, 10♣, 7♣, 6♣)",2025-02-15T07:01:56.454Z,173960291645400
"River (second run): 6♣, Q♣, A♥, 4♥ [3♦]",2025-02-15T07:01:52.448Z,173960291244800
"Turn (second run): 6♣, Q♣, A♥ [4♥]",2025-02-15T07:01:48.429Z,173960290842900
"River: 6♣, Q♣, A♥, 10♣ [9♥]",2025-02-15T07:01:44.377Z,173960290437700
"Turn: 6♣, Q♣, A♥ [10♣]",2025-02-15T07:01:40.369Z,173960290036900
"""glenny @ O4o2WcWz3Z"" shows a 7♣, J♣.",2025-02-15T07:01:36.351Z,173960289635101
"""Eli @ zx3OiOhUJQ"" shows a 8♣, 2♥.",2025-02-15T07:01:36.351Z,173960289635100
"All players in hand choose to run it twice.",2025-02-15T07:01:35.541Z,173960289554101
"""Eli @ zx3OiOhUJQ"" chooses to  run it twice.",2025-02-15T07:01:35.541Z,173960289554100
"""glenny @ O4o2WcWz3Z"" chooses to  run it twice.",2025-02-15T07:01:34.394Z,173960289439400
"Remaining players decide whether to run it twice.",2025-02-15T07:01:34.281Z,173960289428101
"""Eli @ zx3OiOhUJQ"" calls 4.00",2025-02-15T07:01:34.281Z,173960289428100
"""Gob @ bMuZUaFSt2"" folds",2025-02-15T07:01:24.212Z,173960288421200
"""glenny @ O4o2WcWz3Z"" raises to 4.00 and go all in",2025-02-15T07:01:17.470Z,173960287747000
"""Eli @ zx3OiOhUJQ"" bets 1.35",2025-02-15T07:01:14.330Z,173960287433000
"""Gob @ bMuZUaFSt2"" checks",2025-02-15T07:01:10.460Z,173960287046000
"Flop:  [6♣, Q♣, A♥]",2025-02-15T07:01:05.099Z,173960286509900
"""Nick @ 23ejw2m6D-"" folds",2025-02-15T07:01:04.294Z,173960286429400
"""Tyler @ Gx5KZdldWM"" folds",2025-02-15T07:01:03.446Z,173960286344600
"""glenny @ O4o2WcWz3Z"" calls 0.80",2025-02-15T07:01:02.525Z,173960286252500
"""Eli @ zx3OiOhUJQ"" calls 0.80",2025-02-15T07:01:00.457Z,173960286045700
"""Gob @ bMuZUaFSt2"" raises to 0.80",2025-02-15T07:00:58.023Z,173960285802300
"""Nick @ 23ejw2m6D-"" posts a big blind of 0.20",2025-02-15T07:00:51.361Z,173960285136108
"""Tyler @ Gx5KZdldWM"" posts a small blind of 0.10",2025-02-15T07:00:51.361Z,173960285136107
"Your hand is Q♥, K♥",2025-02-15T07:00:51.361Z,173960285136102
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (47.22) | #6 ""Eli @ zx3OiOhUJQ"" (88.25) | #7 ""glenny @ O4o2WcWz3Z"" (4.80) | #8 ""Tyler @ Gx5KZdldWM"" (19.53) | #9 ""Nick @ 23ejw2m6D-"" (29.76)",2025-02-15T07:00:51.361Z,173960285136101
"-- starting hand #243 (id: suhg5aallkd8)  (No Limit Texas Hold'em) (dealer: ""glenny @ O4o2WcWz3Z"") --",2025-02-15T07:00:51.361Z,173960285136100
"""Gob @ bMuZUaFSt2"" shows a A♥, K♦.",2025-02-15T07:00:47.376Z,173960284737600
"""Nick @ 23ejw2m6D-"" shows a 6♣, 7♥.",2025-02-15T07:00:46.304Z,173960284630400
"Undealt cards: K♥, 8♦, 5♥ [3♦, 4♦]",2025-02-15T07:00:45.984Z,173960284598400
"-- ending hand #242 --",2025-02-15T07:00:44.048Z,173960284404802
"""Gob @ bMuZUaFSt2"" collected 1.80 from pot",2025-02-15T07:00:44.048Z,173960284404801
"Uncalled bet of 0.90 returned to ""Gob @ bMuZUaFSt2""",2025-02-15T07:00:44.048Z,173960284404800
"""glenny @ O4o2WcWz3Z"" folds",2025-02-15T07:00:43.230Z,173960284323000
"""Gob @ bMuZUaFSt2"" bets 0.90",2025-02-15T07:00:36.609Z,173960283660900
"""glenny @ O4o2WcWz3Z"" checks",2025-02-15T07:00:32.591Z,173960283259100
"Flop:  [K♥, 8♦, 5♥]",2025-02-15T07:00:30.839Z,173960283083900
"""Tyler @ Gx5KZdldWM"" folds",2025-02-15T07:00:29.919Z,173960282991900
"""glenny @ O4o2WcWz3Z"" calls 0.80",2025-02-15T07:00:28.772Z,173960282877200
"""Eli @ zx3OiOhUJQ"" folds",2025-02-15T07:00:27.319Z,173960282731900
"""Gob @ bMuZUaFSt2"" raises to 0.80",2025-02-15T07:00:25.093Z,173960282509300
"""Nick @ 23ejw2m6D-"" folds",2025-02-15T07:00:21.161Z,173960282116100
"""Tyler @ Gx5KZdldWM"" posts a big blind of 0.20",2025-02-15T07:00:18.454Z,173960281845408
"""glenny @ O4o2WcWz3Z"" posts a small blind of 0.10",2025-02-15T07:00:18.454Z,173960281845407
"Your hand is A♥, K♦",2025-02-15T07:00:18.454Z,173960281845402
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (46.22) | #6 ""Eli @ zx3OiOhUJQ"" (88.25) | #7 ""glenny @ O4o2WcWz3Z"" (5.60) | #8 ""Tyler @ Gx5KZdldWM"" (19.73) | #9 ""Nick @ 23ejw2m6D-"" (29.76)",2025-02-15T07:00:18.454Z,173960281845401
"-- starting hand #242 (id: xdqcvvvammhj)  (No Limit Texas Hold'em) (dealer: ""Eli @ zx3OiOhUJQ"") --",2025-02-15T07:00:18.454Z,173960281845400
"-- ending hand #241 --",2025-02-15T07:00:12.432Z,173960281243203
"""Eli @ zx3OiOhUJQ"" shows a A♦, 3♦.",2025-02-15T07:00:12.432Z,173960281243202
"""Gob @ bMuZUaFSt2"" collected 5.20 from pot with Pair, 10's (combination: 10♦, 10♠, K♥, Q♠, 5♥)",2025-02-15T07:00:12.432Z,173960281243201
"""Gob @ bMuZUaFSt2"" shows a Q♠, 10♦.",2025-02-15T07:00:12.432Z,173960281243200
"""Gob @ bMuZUaFSt2"" checks",2025-02-15T07:00:11.614Z,173960281161400
"""Eli @ zx3OiOhUJQ"" checks",2025-02-15T07:00:04.808Z,173960280480800
"River: 10♠, 5♥, K♥, 2♣ [3♥]",2025-02-15T07:00:01.606Z,173960280160600
"""Nick @ 23ejw2m6D-"" folds",2025-02-15T07:00:00.778Z,173960280077800
"""Eli @ zx3OiOhUJQ"" calls 1.30",2025-02-15T06:59:59.924Z,173960279992400
"""Gob @ bMuZUaFSt2"" bets 1.30",2025-02-15T06:59:57.473Z,173960279747300
"""Nick @ 23ejw2m6D-"" checks",2025-02-15T06:59:49.866Z,173960278986600
"""Eli @ zx3OiOhUJQ"" checks",2025-02-15T06:59:49.011Z,173960278901100
"Turn: 10♠, 5♥, K♥ [2♣]",2025-02-15T06:59:46.226Z,173960278622600
"""Gob @ bMuZUaFSt2"" checks",2025-02-15T06:59:45.383Z,173960278538300
"""Nick @ 23ejw2m6D-"" checks",2025-02-15T06:59:41.320Z,173960278132000
"""Eli @ zx3OiOhUJQ"" checks",2025-02-15T06:59:40.459Z,173960278045900
"Flop:  [10♠, 5♥, K♥]",2025-02-15T06:59:36.972Z,173960277697200
"""Nick @ 23ejw2m6D-"" calls 0.80",2025-02-15T06:59:36.150Z,173960277615000
"""glenny @ O4o2WcWz3Z"" folds",2025-02-15T06:59:35.292Z,173960277529200
"""Eli @ zx3OiOhUJQ"" calls 0.80",2025-02-15T06:59:33.516Z,173960277351600
"""Gob @ bMuZUaFSt2"" raises to 0.80",2025-02-15T06:59:25.923Z,173960276592300
"""Nick @ 23ejw2m6D-"" calls 0.20",2025-02-15T06:59:18.381Z,173960275838100
"""Tyler @ Gx5KZdldWM"" folds",2025-02-15T06:59:13.570Z,173960275357000
"""glenny @ O4o2WcWz3Z"" posts a big blind of 0.20",2025-02-15T06:59:12.153Z,173960275215308
"""Eli @ zx3OiOhUJQ"" posts a small blind of 0.10",2025-02-15T06:59:12.153Z,173960275215307
"Your hand is Q♠, 10♦",2025-02-15T06:59:12.153Z,173960275215302
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (43.12) | #6 ""Eli @ zx3OiOhUJQ"" (90.35) | #7 ""glenny @ O4o2WcWz3Z"" (5.80) | #8 ""Tyler @ Gx5KZdldWM"" (19.73) | #9 ""Nick @ 23ejw2m6D-"" (30.56)",2025-02-15T06:59:12.153Z,173960275215301
"-- starting hand #241 (id: egq6fxf8r5j2)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-15T06:59:12.153Z,173960275215300
"Undealt cards: A♣, Q♣, 5♥ [6♠, A♦]",2025-02-15T06:59:08.193Z,173960274819300
"-- ending hand #240 --",2025-02-15T06:59:06.218Z,173960274621802
"""Gob @ bMuZUaFSt2"" collected 4.40 from pot",2025-02-15T06:59:06.218Z,173960274621801
"Uncalled bet of 1.80 returned to ""Gob @ bMuZUaFSt2""",2025-02-15T06:59:06.218Z,173960274621800
"""Tyler @ Gx5KZdldWM"" folds",2025-02-15T06:59:05.382Z,173960274538200
"""glenny @ O4o2WcWz3Z"" folds",2025-02-15T06:59:04.506Z,173960274450600
"""Eli @ zx3OiOhUJQ"" folds",2025-02-15T06:58:58.591Z,173960273859100
"""Gob @ bMuZUaFSt2"" raises to 2.00",2025-02-15T06:58:57.290Z,173960273729000
"""Tyler @ Gx5KZdldWM"" bets 0.20",2025-02-15T06:58:51.812Z,173960273181200
"""glenny @ O4o2WcWz3Z"" checks",2025-02-15T06:58:50.598Z,173960273059800
"""Eli @ zx3OiOhUJQ"" checks",2025-02-15T06:58:46.429Z,173960272642900
"""Gob @ bMuZUaFSt2"" checks",2025-02-15T06:58:44.294Z,173960272429400
"Flop:  [A♣, Q♣, 5♥]",2025-02-15T06:58:32.846Z,173960271284600
"""Tyler @ Gx5KZdldWM"" calls 1.00",2025-02-15T06:58:32.007Z,173960271200700
"""glenny @ O4o2WcWz3Z"" calls 1.00",2025-02-15T06:58:30.419Z,173960271041900
"""Eli @ zx3OiOhUJQ"" calls 1.00",2025-02-15T06:58:28.308Z,173960270830800
"""Gob @ bMuZUaFSt2"" raises to 1.00",2025-02-15T06:58:26.088Z,173960270608800
"""Nick @ 23ejw2m6D-"" folds",2025-02-15T06:58:15.372Z,173960269537200
"""Tyler @ Gx5KZdldWM"" calls 0.20",2025-02-15T06:58:14.494Z,173960269449400
"""glenny @ O4o2WcWz3Z"" calls 0.20",2025-02-15T06:58:10.368Z,173960269036800
"""Eli @ zx3OiOhUJQ"" posts a big blind of 0.20",2025-02-15T06:58:09.045Z,173960268904508
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-15T06:58:09.045Z,173960268904507
"Your hand is A♠, 3♠",2025-02-15T06:58:09.045Z,173960268904502
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (39.92) | #6 ""Eli @ zx3OiOhUJQ"" (91.35) | #7 ""glenny @ O4o2WcWz3Z"" (6.80) | #8 ""Tyler @ Gx5KZdldWM"" (20.93) | #9 ""Nick @ 23ejw2m6D-"" (30.56)",2025-02-15T06:58:09.045Z,173960268904501
"-- starting hand #240 (id: 9vj08flljt9c)  (No Limit Texas Hold'em) (dealer: ""Nick @ 23ejw2m6D-"") --",2025-02-15T06:58:09.045Z,173960268904500
"""Nick @ 23ejw2m6D-"" shows a 3♦, 8♠.",2025-02-15T06:58:05.416Z,173960268541600
"-- ending hand #239 --",2025-02-15T06:58:02.522Z,173960268252203
"""Tyler @ Gx5KZdldWM"" shows a Q♠, 4♠.",2025-02-15T06:58:02.522Z,173960268252202
