entry,at,order
"""joshy @ sWbFzgCRRa"" calls 0.60",2025-02-17T04:30:11.655Z,173976661165500
"""Tyler @ Gx5KZdldWM"" calls 0.60",2025-02-17T04:30:10.681Z,173976661068100
"""Nick @ 23ejw2m6D-"" calls 0.60",2025-02-17T04:30:09.577Z,173976660957700
"""larry @ 0D790GTBvz"" calls 0.60",2025-02-17T04:30:04.790Z,173976660479000
"""Gob @ Q5QT7x8NUm"" raises to 0.60",2025-02-17T04:30:03.595Z,173976660359500
"""edwin @ M8D9HPGuve"" calls 0.20",2025-02-17T04:29:58.420Z,173976659842000
"""Kyle @ jclMM_b-US"" posts a big blind of 0.20",2025-02-17T04:29:55.905Z,173976659590510
"""joshy @ sWbFzgCRRa"" posts a small blind of 0.10",2025-02-17T04:29:55.905Z,173976659590509
"Your hand is 2♣, 6♠",2025-02-17T04:29:55.905Z,173976659590507
"Player stacks: #1 ""Tyler @ Gx5KZdldWM"" (32.55) | #3 ""joshy @ sWbFzgCRRa"" (27.80) | #4 ""Kyle @ jclMM_b-US"" (31.30) | #5 ""edwin @ M8D9HPGuve"" (99.51) | #6 ""Gob @ Q5QT7x8NUm"" (16.45) | #8 ""larry @ 0D790GTBvz"" (78.92) | #10 ""Nick @ 23ejw2m6D-"" (24.80)",2025-02-17T04:29:55.905Z,173976659590501
"-- starting hand #123 (id: 1hvzzhrvxa85)  (No Limit Texas Hold'em) (dealer: ""Tyler @ Gx5KZdldWM"") --",2025-02-17T04:29:55.905Z,173976659590500
"""Tyler @ Gx5KZdldWM"" shows a 4♦, J♥.",2025-02-17T04:29:50.420Z,173976659042000
"""Nick @ 23ejw2m6D-"" shows a 8♣, 10♥.",2025-02-17T04:29:49.416Z,173976658941600
"""joshy @ sWbFzgCRRa"" shows a 4♣, 6♥.",2025-02-17T04:29:48.847Z,173976658884700
"-- ending hand #122 --",2025-02-17T04:29:47.866Z,173976658786602
"""larry @ 0D790GTBvz"" collected 0.50 from pot",2025-02-17T04:29:47.866Z,173976658786601
"Uncalled bet of 0.80 returned to ""larry @ 0D790GTBvz""",2025-02-17T04:29:47.866Z,173976658786600
"""joshy @ sWbFzgCRRa"" folds",2025-02-17T04:29:47.053Z,173976658705300
"""Tyler @ Gx5KZdldWM"" folds",2025-02-17T04:29:45.433Z,173976658543300
"""Nick @ 23ejw2m6D-"" folds",2025-02-17T04:29:44.526Z,173976658452600
"""larry @ 0D790GTBvz"" raises to 1.00",2025-02-17T04:29:43.669Z,173976658366900
"""Gob @ Q5QT7x8NUm"" folds",2025-02-17T04:29:41.199Z,173976658119900
"""edwin @ M8D9HPGuve"" folds",2025-02-17T04:29:36.309Z,173976657630900
"""Kyle @ jclMM_b-US"" folds",2025-02-17T04:29:35.313Z,173976657531300
"""joshy @ sWbFzgCRRa"" posts a big blind of 0.20",2025-02-17T04:29:33.243Z,173976657324310
"""Tyler @ Gx5KZdldWM"" posts a small blind of 0.10",2025-02-17T04:29:33.243Z,173976657324309
"Your hand is Q♦, A♥",2025-02-17T04:29:33.243Z,173976657324307
"Player stacks: #1 ""Tyler @ Gx5KZdldWM"" (32.65) | #3 ""joshy @ sWbFzgCRRa"" (28.00) | #4 ""Kyle @ jclMM_b-US"" (31.30) | #5 ""edwin @ M8D9HPGuve"" (99.51) | #6 ""Gob @ Q5QT7x8NUm"" (16.45) | #8 ""larry @ 0D790GTBvz"" (78.62) | #10 ""Nick @ 23ejw2m6D-"" (24.80)",2025-02-17T04:29:33.243Z,173976657324301
"-- starting hand #122 (id: kvwb0mmtaisj)  (No Limit Texas Hold'em) (dealer: ""Nick @ 23ejw2m6D-"") --",2025-02-17T04:29:33.243Z,173976657324300
"""edwin @ M8D9HPGuve"" shows a 8♥, 7♣.",2025-02-17T04:29:28.806Z,173976656880600
"""Tyler @ Gx5KZdldWM"" shows a K♣, 10♣.",2025-02-17T04:29:26.950Z,173976656695000
"""Gob @ Q5QT7x8NUm"" shows a J♦, Q♠.",2025-02-17T04:29:26.704Z,173976656670400
"Undealt cards: Q♥, Q♣, 3♠, 5♦ [A♥]",2025-02-17T04:29:25.664Z,173976656566400
"""joshy @ sWbFzgCRRa"" shows a 7♥, 9♣.",2025-02-17T04:29:25.594Z,173976656559400
"""Nick @ 23ejw2m6D-"" shows a 3♦, 5♠.",2025-02-17T04:29:24.735Z,173976656473500
"-- ending hand #121 --",2025-02-17T04:29:23.829Z,173976656382902
"""Gob @ Q5QT7x8NUm"" collected 3.30 from pot",2025-02-17T04:29:23.829Z,173976656382901
"Uncalled bet of 1.65 returned to ""Gob @ Q5QT7x8NUm""",2025-02-17T04:29:23.829Z,173976656382900
"""edwin @ M8D9HPGuve"" folds",2025-02-17T04:29:22.997Z,173976656299700
"""Tyler @ Gx5KZdldWM"" folds",2025-02-17T04:29:19.987Z,173976655998700
"""larry @ 0D790GTBvz"" folds",2025-02-17T04:29:19.051Z,173976655905100
"""Gob @ Q5QT7x8NUm"" bets 1.65",2025-02-17T04:29:17.251Z,173976655725100
"""edwin @ M8D9HPGuve"" checks",2025-02-17T04:29:13.311Z,173976655331100
"""Tyler @ Gx5KZdldWM"" checks",2025-02-17T04:29:12.106Z,173976655210600
"Turn: Q♥, Q♣, 3♠ [5♦]",2025-02-17T04:29:10.796Z,173976655079600
"""larry @ 0D790GTBvz"" checks",2025-02-17T04:29:09.977Z,173976654997700
"""Gob @ Q5QT7x8NUm"" checks",2025-02-17T04:29:01.729Z,173976654172900
"""edwin @ M8D9HPGuve"" checks",2025-02-17T04:28:59.470Z,173976653947000
"""Tyler @ Gx5KZdldWM"" checks",2025-02-17T04:28:57.497Z,173976653749700
"Flop:  [Q♥, Q♣, 3♠]",2025-02-17T04:28:54.556Z,173976653455600
"""edwin @ M8D9HPGuve"" calls 0.80",2025-02-17T04:28:53.724Z,173976653372400
"""Tyler @ Gx5KZdldWM"" calls 0.80",2025-02-17T04:28:47.561Z,173976652756100
"""Nick @ 23ejw2m6D-"" folds",2025-02-17T04:28:46.639Z,173976652663900
"""larry @ 0D790GTBvz"" calls 0.80",2025-02-17T04:28:45.806Z,173976652580600
"""Gob @ Q5QT7x8NUm"" raises to 0.80",2025-02-17T04:28:43.655Z,173976652365500
"""edwin @ M8D9HPGuve"" calls 0.20",2025-02-17T04:28:37.585Z,173976651758500
"""Kyle @ jclMM_b-US"" folds",2025-02-17T04:28:30.221Z,173976651022100
"""joshy @ sWbFzgCRRa"" folds",2025-02-17T04:28:29.290Z,173976650929000
"""Tyler @ Gx5KZdldWM"" posts a big blind of 0.20",2025-02-17T04:28:26.066Z,173976650606610
"""Nick @ 23ejw2m6D-"" posts a small blind of 0.10",2025-02-17T04:28:26.066Z,173976650606609
"Your hand is 8♦, 6♠",2025-02-17T04:28:26.066Z,173976650606607
"Player stacks: #1 ""Tyler @ Gx5KZdldWM"" (33.45) | #3 ""joshy @ sWbFzgCRRa"" (28.00) | #4 ""Kyle @ jclMM_b-US"" (31.30) | #5 ""edwin @ M8D9HPGuve"" (100.31) | #6 ""Gob @ Q5QT7x8NUm"" (13.95) | #8 ""larry @ 0D790GTBvz"" (79.42) | #10 ""Nick @ 23ejw2m6D-"" (24.90)",2025-02-17T04:28:26.066Z,173976650606601
"-- starting hand #121 (id: abqrmb3adzll)  (No Limit Texas Hold'em) (dealer: ""larry @ 0D790GTBvz"") --",2025-02-17T04:28:26.066Z,173976650606600
"""joshy @ sWbFzgCRRa"" shows a 8♦, 8♥.",2025-02-17T04:28:25.112Z,173976650511200
"""larry @ 0D790GTBvz"" shows a A♦.",2025-02-17T04:28:22.236Z,173976650223600
"""Nick @ 23ejw2m6D-"" shows a 2♠, 4♦.",2025-02-17T04:28:21.472Z,173976650147200
"-- ending hand #120 --",2025-02-17T04:28:21.034Z,173976650103402
"""edwin @ M8D9HPGuve"" collected 19.60 from pot",2025-02-17T04:28:21.034Z,173976650103401
"Uncalled bet of 14.70 returned to ""edwin @ M8D9HPGuve""",2025-02-17T04:28:21.034Z,173976650103400
"""joshy @ sWbFzgCRRa"" folds",2025-02-17T04:28:20.198Z,173976650019800
"""edwin @ M8D9HPGuve"" bets 14.70",2025-02-17T04:28:18.183Z,173976649818300
"""joshy @ sWbFzgCRRa"" checks",2025-02-17T04:28:14.240Z,173976649424000
"River: Q♥, 9♠, 10♣, K♥ [J♣]",2025-02-17T04:28:10.131Z,173976649013100
"""edwin @ M8D9HPGuve"" checks",2025-02-17T04:28:09.324Z,173976648932400
"""joshy @ sWbFzgCRRa"" checks",2025-02-17T04:28:03.402Z,173976648340200
"Turn: Q♥, 9♠, 10♣ [K♥]",2025-02-17T04:28:01.526Z,173976648152600
"""larry @ 0D790GTBvz"" folds",2025-02-17T04:28:00.665Z,173976648066500
"""edwin @ M8D9HPGuve"" calls 4.00",2025-02-17T04:27:50.890Z,173976647089000
"""joshy @ sWbFzgCRRa"" bets 4.00",2025-02-17T04:27:48.283Z,173976646828300
"""larry @ 0D790GTBvz"" checks",2025-02-17T04:27:42.397Z,173976646239700
"Flop:  [Q♥, 9♠, 10♣]",2025-02-17T04:27:36.009Z,173976645600900
"""edwin @ M8D9HPGuve"" calls 3.60",2025-02-17T04:27:35.182Z,173976645518200
"""joshy @ sWbFzgCRRa"" calls 3.60",2025-02-17T04:27:33.662Z,173976645366200
"""Tyler @ Gx5KZdldWM"" folds",2025-02-17T04:27:14.453Z,173976643445300
"""Nick @ 23ejw2m6D-"" folds",2025-02-17T04:27:11.261Z,173976643126100
"""larry @ 0D790GTBvz"" raises to 3.60",2025-02-17T04:27:08.962Z,173976642896200
"""Gob @ Q5QT7x8NUm"" folds",2025-02-17T04:27:01.333Z,173976642133300
"""edwin @ M8D9HPGuve"" calls 0.60",2025-02-17T04:27:00.412Z,173976642041200
"""Kyle @ jclMM_b-US"" folds",2025-02-17T04:26:59.271Z,173976641927100
"""joshy @ sWbFzgCRRa"" calls 0.60",2025-02-17T04:26:58.286Z,173976641828600
"""Tyler @ Gx5KZdldWM"" raises to 0.60",2025-02-17T04:26:57.094Z,173976641709400
"""Nick @ 23ejw2m6D-"" posts a big blind of 0.20",2025-02-17T04:26:54.960Z,173976641496010
"""larry @ 0D790GTBvz"" posts a small blind of 0.10",2025-02-17T04:26:54.960Z,173976641496009
"Your hand is 9♦, A♦",2025-02-17T04:26:54.960Z,173976641496007
"Player stacks: #1 ""Tyler @ Gx5KZdldWM"" (34.05) | #3 ""joshy @ sWbFzgCRRa"" (35.60) | #4 ""Kyle @ jclMM_b-US"" (31.30) | #5 ""edwin @ M8D9HPGuve"" (88.31) | #6 ""Gob @ Q5QT7x8NUm"" (13.95) | #8 ""larry @ 0D790GTBvz"" (83.02) | #10 ""Nick @ 23ejw2m6D-"" (25.10)",2025-02-17T04:26:54.960Z,173976641496001
"-- starting hand #120 (id: ysiht9nj4ukg)  (No Limit Texas Hold'em) (dealer: ""Gob @ Q5QT7x8NUm"") --",2025-02-17T04:26:54.960Z,173976641496000
"""Gob @ Q5QT7x8NUm"" shows a K♠, 5♣.",2025-02-17T04:26:53.248Z,173976641324800
"""edwin @ M8D9HPGuve"" shows a Q♥.",2025-02-17T04:26:50.966Z,173976641096600
"""joshy @ sWbFzgCRRa"" shows a 9♣, K♦.",2025-02-17T04:26:47.585Z,173976640758500
"""Nick @ 23ejw2m6D-"" shows a 4♦, 4♣.",2025-02-17T04:26:47.530Z,173976640753000
"-- ending hand #119 --",2025-02-17T04:26:46.230Z,173976640623002
"""edwin @ M8D9HPGuve"" collected 3.30 from pot",2025-02-17T04:26:46.230Z,173976640623001
"Uncalled bet of 1.65 returned to ""edwin @ M8D9HPGuve""",2025-02-17T04:26:46.230Z,173976640623000
"""Tyler @ Gx5KZdldWM"" folds",2025-02-17T04:26:45.408Z,173976640540800
"""Nick @ 23ejw2m6D-"" folds",2025-02-17T04:26:44.489Z,173976640448900
"""larry @ 0D790GTBvz"" folds",2025-02-17T04:26:42.029Z,173976640202900
"""edwin @ M8D9HPGuve"" bets 1.65",2025-02-17T04:26:41.150Z,173976640115000
"""Tyler @ Gx5KZdldWM"" checks",2025-02-17T04:26:38.869Z,173976639886900
"""Nick @ 23ejw2m6D-"" checks",2025-02-17T04:26:37.982Z,173976639798200
"""larry @ 0D790GTBvz"" checks",2025-02-17T04:26:37.112Z,173976639711200
"Turn: 7♦, 3♠, K♣ [Q♦]",2025-02-17T04:26:35.781Z,173976639578100
"""edwin @ M8D9HPGuve"" checks",2025-02-17T04:26:34.942Z,173976639494200
"""Tyler @ Gx5KZdldWM"" checks",2025-02-17T04:26:33.401Z,173976639340100
"""Nick @ 23ejw2m6D-"" checks",2025-02-17T04:26:32.339Z,173976639233900
"""larry @ 0D790GTBvz"" checks",2025-02-17T04:26:31.486Z,173976639148600
"Flop:  [7♦, 3♠, K♣]",2025-02-17T04:26:29.579Z,173976638957900
"""larry @ 0D790GTBvz"" calls 0.80",2025-02-17T04:26:28.757Z,173976638875700
"""Gob @ Q5QT7x8NUm"" folds",2025-02-17T04:26:27.869Z,173976638786900
"""edwin @ M8D9HPGuve"" calls 0.80",2025-02-17T04:26:26.927Z,173976638692700
"""Kyle @ jclMM_b-US"" folds",2025-02-17T04:26:25.919Z,173976638591900
"""joshy @ sWbFzgCRRa"" folds",2025-02-17T04:26:24.974Z,173976638497400
"""Tyler @ Gx5KZdldWM"" calls 0.80",2025-02-17T04:26:23.037Z,173976638303700
"""Nick @ 23ejw2m6D-"" raises to 0.80",2025-02-17T04:26:20.983Z,173976638098300
"""larry @ 0D790GTBvz"" posts a big blind of 0.20",2025-02-17T04:26:18.274Z,173976637827410
"""Gob @ Q5QT7x8NUm"" posts a small blind of 0.10",2025-02-17T04:26:18.274Z,173976637827409
"Your hand is 9♦, 8♠",2025-02-17T04:26:18.274Z,173976637827407
"Player stacks: #1 ""Tyler @ Gx5KZdldWM"" (34.85) | #3 ""joshy @ sWbFzgCRRa"" (35.60) | #4 ""Kyle @ jclMM_b-US"" (31.30) | #5 ""edwin @ M8D9HPGuve"" (85.81) | #6 ""Gob @ Q5QT7x8NUm"" (14.05) | #8 ""larry @ 0D790GTBvz"" (83.82) | #10 ""Nick @ 23ejw2m6D-"" (25.90)",2025-02-17T04:26:18.274Z,173976637827401
"-- starting hand #119 (id: yljywjr4zatm)  (No Limit Texas Hold'em) (dealer: ""edwin @ M8D9HPGuve"") --",2025-02-17T04:26:18.274Z,173976637827400
"""Tyler @ Gx5KZdldWM"" shows a J♥, 3♥.",2025-02-17T04:26:15.537Z,173976637553700
"""joshy @ sWbFzgCRRa"" shows a 9♣, 8♦.",2025-02-17T04:26:14.232Z,173976637423200
"""Nick @ 23ejw2m6D-"" shows a 7♣, Q♦.",2025-02-17T04:26:13.858Z,173976637385800
"-- ending hand #118 --",2025-02-17T04:26:13.265Z,173976637326502
"""Tyler @ Gx5KZdldWM"" collected 4.00 from pot",2025-02-17T04:26:13.265Z,173976637326501
"Uncalled bet of 3.00 returned to ""Tyler @ Gx5KZdldWM""",2025-02-17T04:26:13.265Z,173976637326500
"""Gob @ Q5QT7x8NUm"" folds",2025-02-17T04:26:12.453Z,173976637245300
"""Tyler @ Gx5KZdldWM"" bets 3.00",2025-02-17T04:26:03.680Z,173976636368000
"""Gob @ Q5QT7x8NUm"" checks",2025-02-17T04:25:58.874Z,173976635887400
"River: A♠, 2♣, J♠, 3♦ [3♠]",2025-02-17T04:25:57.206Z,173976635720600
"""Gob @ Q5QT7x8NUm"" calls 0.80",2025-02-17T04:25:56.395Z,173976635639500
"""edwin @ M8D9HPGuve"" folds",2025-02-17T04:25:53.395Z,173976635339500
"""Kyle @ jclMM_b-US"" folds",2025-02-17T04:25:48.648Z,173976634864800
"""Tyler @ Gx5KZdldWM"" bets 0.80",2025-02-17T04:25:47.687Z,173976634768700
"""Gob @ Q5QT7x8NUm"" checks",2025-02-17T04:25:44.230Z,173976634423000
"""edwin @ M8D9HPGuve"" checks",2025-02-17T04:25:43.248Z,173976634324800
"Turn: A♠, 2♣, J♠ [3♦]",2025-02-17T04:25:37.913Z,173976633791300
"""Kyle @ jclMM_b-US"" checks",2025-02-17T04:25:37.102Z,173976633710200
"""Tyler @ Gx5KZdldWM"" checks",2025-02-17T04:25:36.105Z,173976633610500
"""Gob @ Q5QT7x8NUm"" checks",2025-02-17T04:25:35.205Z,173976633520500
"""edwin @ M8D9HPGuve"" checks",2025-02-17T04:25:33.772Z,173976633377200
"Flop:  [A♠, 2♣, J♠]",2025-02-17T04:25:32.554Z,173976633255400
"""Gob @ Q5QT7x8NUm"" calls 0.60",2025-02-17T04:25:31.734Z,173976633173400
"""edwin @ M8D9HPGuve"" calls 0.60",2025-02-17T04:25:30.027Z,173976633002700
"""Kyle @ jclMM_b-US"" calls 0.60",2025-02-17T04:25:28.494Z,173976632849400
"""joshy @ sWbFzgCRRa"" folds",2025-02-17T04:25:26.254Z,173976632625400
"""Tyler @ Gx5KZdldWM"" raises to 0.60",2025-02-17T04:25:23.127Z,173976632312700
"""Nick @ 23ejw2m6D-"" folds",2025-02-17T04:25:20.889Z,173976632088900
"""larry @ 0D790GTBvz"" folds",2025-02-17T04:25:20.019Z,173976632001900
"""Gob @ Q5QT7x8NUm"" posts a big blind of 0.20",2025-02-17T04:25:18.450Z,173976631845010
"""edwin @ M8D9HPGuve"" posts a small blind of 0.10",2025-02-17T04:25:18.450Z,173976631845009
"Your hand is 7♠, A♣",2025-02-17T04:25:18.450Z,173976631845007
"Player stacks: #1 ""Tyler @ Gx5KZdldWM"" (32.25) | #3 ""joshy @ sWbFzgCRRa"" (35.60) | #4 ""Kyle @ jclMM_b-US"" (31.90) | #5 ""edwin @ M8D9HPGuve"" (86.41) | #6 ""Gob @ Q5QT7x8NUm"" (15.45) | #8 ""larry @ 0D790GTBvz"" (83.82) | #10 ""Nick @ 23ejw2m6D-"" (25.90)",2025-02-17T04:25:18.450Z,173976631845001
"-- starting hand #118 (id: 4eokl362wjmo)  (No Limit Texas Hold'em) (dealer: ""Kyle @ jclMM_b-US"") --",2025-02-17T04:25:18.450Z,173976631845000
"""Tyler @ Gx5KZdldWM"" shows a 6♥.",2025-02-17T04:25:16.643Z,173976631664300
"""Tyler @ Gx5KZdldWM"" shows a 5♣.",2025-02-17T04:25:16.370Z,173976631637000
"""Nick @ 23ejw2m6D-"" shows a 7♥, 8♦.",2025-02-17T04:25:13.075Z,173976631307500
"""edwin @ M8D9HPGuve"" shows a 6♦, 2♦.",2025-02-17T04:25:10.496Z,173976631049600
"""joshy @ sWbFzgCRRa"" shows a 10♥, A♦.",2025-02-17T04:25:10.321Z,173976631032100
"-- ending hand #117 --",2025-02-17T04:25:09.724Z,173976630972402
"""joshy @ sWbFzgCRRa"" collected 1.80 from pot",2025-02-17T04:25:09.724Z,173976630972401
"Uncalled bet of 0.90 returned to ""joshy @ sWbFzgCRRa""",2025-02-17T04:25:09.724Z,173976630972400
"""edwin @ M8D9HPGuve"" folds",2025-02-17T04:25:08.880Z,173976630888000
