entry,at,order
"""glenny @ O4o2WcWz3Z"" shows a Q♦.",2025-02-04T08:03:14.537Z,173865619453700
"""Gob @ bMuZUaFSt2"" shows a A♣, 6♣.",2025-02-04T08:03:12.230Z,173865619223000
"""edwin @ 9M0NBGM9an"" shows a 10♠, 5♣.",2025-02-04T08:03:12.103Z,173865619210300
"""joshy @ Z_WOxDxS2G"" shows a J♠, 9♥.",2025-02-04T08:03:10.940Z,173865619094000
"-- ending hand #155 --",2025-02-04T08:03:10.478Z,173865619047802
"""glenny @ O4o2WcWz3Z"" collected 2.50 from pot",2025-02-04T08:03:10.478Z,173865619047801
"Uncalled bet of 0.90 returned to ""glenny @ O4o2WcWz3Z""",2025-02-04T08:03:10.478Z,173865619047800
"""joshy @ Z_WOxDxS2G"" folds",2025-02-04T08:03:09.620Z,173865618962000
"""Gob @ bMuZUaFSt2"" folds",2025-02-04T08:03:08.705Z,173865618870500
"""glenny @ O4o2WcWz3Z"" bets 0.90",2025-02-04T08:03:07.087Z,173865618708700
"River: 4♠, Q♥, Q♣, 10♥ [5♦]",2025-02-04T08:03:03.733Z,173865618373300
"""joshy @ Z_WOxDxS2G"" checks",2025-02-04T08:03:02.914Z,173865618291400
"""Gob @ bMuZUaFSt2"" checks",2025-02-04T08:02:59.649Z,173865617964900
"""glenny @ O4o2WcWz3Z"" checks",2025-02-04T08:02:55.099Z,173865617509900
"Turn: 4♠, Q♥, Q♣ [10♥]",2025-02-04T08:02:51.425Z,173865617142500
"""joshy @ Z_WOxDxS2G"" checks",2025-02-04T08:02:50.572Z,173865617057200
"""Gob @ bMuZUaFSt2"" checks",2025-02-04T08:02:47.231Z,173865616723100
"""glenny @ O4o2WcWz3Z"" checks",2025-02-04T08:02:45.036Z,173865616503600
"Flop:  [4♠, Q♥, Q♣]",2025-02-04T08:02:43.717Z,173865616371700
"""glenny @ O4o2WcWz3Z"" calls 0.80",2025-02-04T08:02:42.893Z,173865616289300
"""edwin @ 9M0NBGM9an"" folds",2025-02-04T08:02:40.821Z,173865616082100
"""joshy @ Z_WOxDxS2G"" calls 0.80",2025-02-04T08:02:39.869Z,173865615986900
"""Gob @ bMuZUaFSt2"" raises to 0.80",2025-02-04T08:02:38.209Z,173865615820900
"""Eli @ zx3OiOhUJQ"" folds",2025-02-04T08:02:34.027Z,173865615402700
"""glenny @ O4o2WcWz3Z"" posts a big blind of 0.20",2025-02-04T08:02:25.893Z,173865614589308
"""edwin @ 9M0NBGM9an"" posts a small blind of 0.10",2025-02-04T08:02:25.893Z,173865614589307
"Your hand is A♣, 6♣",2025-02-04T08:02:25.893Z,173865614589302
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (36.90) | #2 ""joshy @ Z_WOxDxS2G"" (19.15) | #3 ""edwin @ 9M0NBGM9an"" (39.20) | #5 ""glenny @ O4o2WcWz3Z"" (65.05) | #7 ""Eli @ zx3OiOhUJQ"" (60.15)",2025-02-04T08:02:25.893Z,173865614589301
"-- starting hand #155 (id: e5lnoc7hem06)  (No Limit Texas Hold'em) (dealer: ""joshy @ Z_WOxDxS2G"") --",2025-02-04T08:02:25.893Z,173865614589300
"""joshy @ Z_WOxDxS2G"" shows a 8♣, 6♦.",2025-02-04T08:02:20.051Z,173865614005100
"-- ending hand #154 --",2025-02-04T08:02:19.358Z,173865613935802
"""glenny @ O4o2WcWz3Z"" collected 22.80 from pot with Full House, Q's over 3's (combination: Q♥, Q♦, Q♠, 3♦, 3♥)",2025-02-04T08:02:19.358Z,173865613935801
"""glenny @ O4o2WcWz3Z"" shows a Q♥, 10♥.",2025-02-04T08:02:19.358Z,173865613935800
"""Eli @ zx3OiOhUJQ"" calls 6.00",2025-02-04T08:02:18.529Z,173865613852900
"""glenny @ O4o2WcWz3Z"" bets 6.00",2025-02-04T08:02:17.046Z,173865613704600
"River: 3♦, Q♦, A♥, 3♥ [Q♠]",2025-02-04T08:02:07.512Z,173865612751200
"""Eli @ zx3OiOhUJQ"" checks",2025-02-04T08:02:06.700Z,173865612670000
"""glenny @ O4o2WcWz3Z"" checks",2025-02-04T08:02:03.409Z,173865612340900
"Turn: 3♦, Q♦, A♥ [3♥]",2025-02-04T08:02:02.192Z,173865612219200
"""glenny @ O4o2WcWz3Z"" calls 3.40",2025-02-04T08:02:01.372Z,173865612137200
"""edwin @ 9M0NBGM9an"" folds",2025-02-04T08:01:53.439Z,173865611343900
"""joshy @ Z_WOxDxS2G"" folds",2025-02-04T08:01:52.476Z,173865611247600
"""Gob @ bMuZUaFSt2"" folds",2025-02-04T08:01:51.553Z,173865611155300
"""Eli @ zx3OiOhUJQ"" raises to 3.40",2025-02-04T08:01:50.722Z,173865611072200
"""glenny @ O4o2WcWz3Z"" bets 1.70",2025-02-04T08:01:45.636Z,173865610563600
"""edwin @ 9M0NBGM9an"" checks",2025-02-04T08:01:43.621Z,173865610362100
"""joshy @ Z_WOxDxS2G"" checks",2025-02-04T08:01:42.657Z,173865610265700
"Flop:  [3♦, Q♦, A♥]",2025-02-04T08:01:41.856Z,173865610185600
"""edwin @ 9M0NBGM9an"" calls 0.80",2025-02-04T08:01:41.048Z,173865610104800
"""joshy @ Z_WOxDxS2G"" calls 0.80",2025-02-04T08:01:40.143Z,173865610014300
"""Gob @ bMuZUaFSt2"" calls 0.80",2025-02-04T08:01:39.227Z,173865609922700
"""Eli @ zx3OiOhUJQ"" calls 0.80",2025-02-04T08:01:37.960Z,173865609796000
"""glenny @ O4o2WcWz3Z"" raises to 0.80",2025-02-04T08:01:36.596Z,173865609659600
"""edwin @ 9M0NBGM9an"" posts a big blind of 0.20",2025-02-04T08:01:33.832Z,173865609383209
"""joshy @ Z_WOxDxS2G"" posts a small blind of 0.10",2025-02-04T08:01:33.832Z,173865609383208
"Your hand is 10♣, 4♠",2025-02-04T08:01:33.832Z,173865609383203
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (37.70) | #2 ""joshy @ Z_WOxDxS2G"" (19.95) | #3 ""edwin @ 9M0NBGM9an"" (40.00) | #5 ""glenny @ O4o2WcWz3Z"" (52.45) | #7 ""Eli @ zx3OiOhUJQ"" (70.35)",2025-02-04T08:01:33.832Z,173865609383202
"-- starting hand #154 (id: dpxzmws1zyhb)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-04T08:01:33.832Z,173865609383201
"The player ""edwin @ 9M0NBGM9an"" joined the game with a stack of 40.00.",2025-02-04T08:01:33.832Z,173865609383200
"-- ending hand #153 --",2025-02-04T08:01:27.828Z,173865608782804
"""joshy @ Z_WOxDxS2G"" shows a 8♣, J♥.",2025-02-04T08:01:27.828Z,173865608782803
"""Gob @ bMuZUaFSt2"" shows a 3♣, 2♠.",2025-02-04T08:01:27.828Z,173865608782802
"""glenny @ O4o2WcWz3Z"" collected 2.40 from pot with Pair, K's (combination: K♦, K♣, Q♠, 10♠, 7♠)",2025-02-04T08:01:27.828Z,173865608782801
"""glenny @ O4o2WcWz3Z"" shows a 6♠, Q♠.",2025-02-04T08:01:27.828Z,173865608782800
"""glenny @ O4o2WcWz3Z"" checks",2025-02-04T08:01:27.010Z,173865608701000
"""joshy @ Z_WOxDxS2G"" checks",2025-02-04T08:01:26.025Z,173865608602500
"""Gob @ bMuZUaFSt2"" checks",2025-02-04T08:01:24.017Z,173865608401700
"River: K♦, 10♠, K♣, 7♠ [4♦]",2025-02-04T08:01:22.709Z,173865608270900
"""glenny @ O4o2WcWz3Z"" checks",2025-02-04T08:01:21.813Z,173865608181300
"""joshy @ Z_WOxDxS2G"" checks",2025-02-04T08:01:19.845Z,173865607984500
"""Gob @ bMuZUaFSt2"" checks",2025-02-04T08:01:18.906Z,173865607890600
"Turn: K♦, 10♠, K♣ [7♠]",2025-02-04T08:01:06.882Z,173865606688200
"""glenny @ O4o2WcWz3Z"" checks",2025-02-04T08:01:06.017Z,173865606601700
"""joshy @ Z_WOxDxS2G"" checks",2025-02-04T08:01:05.012Z,173865606501200
"""Gob @ bMuZUaFSt2"" checks",2025-02-04T08:01:04.088Z,173865606408800
"Flop:  [K♦, 10♠, K♣]",2025-02-04T08:01:02.712Z,173865606271200
"""joshy @ Z_WOxDxS2G"" calls 0.80",2025-02-04T08:01:01.899Z,173865606189900
"""Gob @ bMuZUaFSt2"" calls 0.80",2025-02-04T08:01:00.647Z,173865606064700
"The admin approved the player ""edwin @ 9M0NBGM9an"" participation with a stack of 40.00.",2025-02-04T08:00:57.876Z,173865605787600
"The player ""edwin @ 9M0NBGM9an"" requested a seat.",2025-02-04T08:00:53.936Z,173865605393600
"""Eli @ zx3OiOhUJQ"" folds",2025-02-04T08:00:53.591Z,173865605359100
"""glenny @ O4o2WcWz3Z"" raises to 0.80",2025-02-04T08:00:52.398Z,173865605239800
"""joshy @ Z_WOxDxS2G"" posts a big blind of 0.20",2025-02-04T08:00:49.613Z,173865604961307
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-04T08:00:49.613Z,173865604961306
"Your hand is 3♣, 2♠",2025-02-04T08:00:49.613Z,173865604961302
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (38.50) | #2 ""joshy @ Z_WOxDxS2G"" (20.75) | #5 ""glenny @ O4o2WcWz3Z"" (50.85) | #7 ""Eli @ zx3OiOhUJQ"" (70.35)",2025-02-04T08:00:49.613Z,173865604961301
"-- starting hand #153 (id: xhpxirghhfew)  (No Limit Texas Hold'em) (dealer: ""Eli @ zx3OiOhUJQ"") --",2025-02-04T08:00:49.613Z,173865604961300
"""Gob @ bMuZUaFSt2"" shows a 10♠, 3♠.",2025-02-04T08:00:45.262Z,173865604526200
"""Eli @ zx3OiOhUJQ"" shows a 6♥, 2♣.",2025-02-04T08:00:44.282Z,173865604428200
"Undealt cards: A♥, J♥, 5♣ [5♥, K♥]",2025-02-04T08:00:43.790Z,173865604379000
"""joshy @ Z_WOxDxS2G"" shows a 6♦, 9♥.",2025-02-04T08:00:41.817Z,173865604181700
"-- ending hand #152 --",2025-02-04T08:00:41.589Z,173865604158902
"""joshy @ Z_WOxDxS2G"" collected 1.30 from pot",2025-02-04T08:00:41.589Z,173865604158901
"Uncalled bet of 0.70 returned to ""joshy @ Z_WOxDxS2G""",2025-02-04T08:00:41.589Z,173865604158900
"""Gob @ bMuZUaFSt2"" folds",2025-02-04T08:00:40.774Z,173865604077400
"""joshy @ Z_WOxDxS2G"" bets 0.70",2025-02-04T08:00:37.870Z,173865603787000
"""Gob @ bMuZUaFSt2"" checks",2025-02-04T08:00:32.483Z,173865603248300
"Flop:  [A♥, J♥, 5♣]",2025-02-04T08:00:31.224Z,173865603122400
"""Gob @ bMuZUaFSt2"" calls 0.60",2025-02-04T08:00:30.346Z,173865603034600
"""Eli @ zx3OiOhUJQ"" folds",2025-02-04T08:00:28.804Z,173865602880400
"""glenny @ O4o2WcWz3Z"" folds",2025-02-04T08:00:27.924Z,173865602792400
"""joshy @ Z_WOxDxS2G"" raises to 0.60",2025-02-04T08:00:26.964Z,173865602696400
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-04T08:00:22.012Z,173865602201207
"""Eli @ zx3OiOhUJQ"" posts a small blind of 0.10",2025-02-04T08:00:22.012Z,173865602201206
"Your hand is 10♠, 3♠",2025-02-04T08:00:22.012Z,173865602201202
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (39.10) | #2 ""joshy @ Z_WOxDxS2G"" (20.05) | #5 ""glenny @ O4o2WcWz3Z"" (50.85) | #7 ""Eli @ zx3OiOhUJQ"" (70.45)",2025-02-04T08:00:22.012Z,173865602201201
"-- starting hand #152 (id: elz4spdclrss)  (No Limit Texas Hold'em) (dealer: ""glenny @ O4o2WcWz3Z"") --",2025-02-04T08:00:22.012Z,173865602201200
"-- ending hand #151 --",2025-02-04T08:00:15.999Z,173865601599903
"""Gob @ bMuZUaFSt2"" shows a 10♦, 10♣.",2025-02-04T08:00:15.999Z,173865601599902
"""joshy @ Z_WOxDxS2G"" collected 5.00 from pot with Pair, J's (combination: J♦, J♠, 9♦, 7♥, 4♠)",2025-02-04T08:00:15.999Z,173865601599901
"""joshy @ Z_WOxDxS2G"" shows a J♦, 3♥.",2025-02-04T08:00:15.999Z,173865601599900
"""joshy @ Z_WOxDxS2G"" checks",2025-02-04T08:00:15.135Z,173865601513500
"""Gob @ bMuZUaFSt2"" checks",2025-02-04T08:00:13.999Z,173865601399900
"River: 2♥, 4♠, J♠, 9♦ [7♥]",2025-02-04T08:00:09.829Z,173865600982900
"""joshy @ Z_WOxDxS2G"" checks",2025-02-04T08:00:09.020Z,173865600902000
"""Gob @ bMuZUaFSt2"" checks",2025-02-04T08:00:06.267Z,173865600626700
"Turn: 2♥, 4♠, J♠ [9♦]",2025-02-04T08:00:04.766Z,173865600476600
"""Gob @ bMuZUaFSt2"" calls 1.25",2025-02-04T08:00:03.945Z,173865600394500
"""Eli @ zx3OiOhUJQ"" folds",2025-02-04T07:59:59.541Z,173865599954100
"""joshy @ Z_WOxDxS2G"" bets 1.25",2025-02-04T07:59:58.273Z,173865599827300
"""Gob @ bMuZUaFSt2"" checks",2025-02-04T07:59:55.477Z,173865599547700
"""Eli @ zx3OiOhUJQ"" checks",2025-02-04T07:59:53.486Z,173865599348600
"Flop:  [2♥, 4♠, J♠]",2025-02-04T07:59:50.251Z,173865599025100
"""Eli @ zx3OiOhUJQ"" calls 0.80",2025-02-04T07:59:49.424Z,173865598942400
"""glenny @ O4o2WcWz3Z"" folds",2025-02-04T07:59:41.206Z,173865598120600
"""joshy @ Z_WOxDxS2G"" calls 0.80",2025-02-04T07:59:40.288Z,173865598028800
"""Gob @ bMuZUaFSt2"" raises to 0.80",2025-02-04T07:59:39.090Z,173865597909000
"""Eli @ zx3OiOhUJQ"" posts a big blind of 0.20",2025-02-04T07:59:36.695Z,173865597669507
"""glenny @ O4o2WcWz3Z"" posts a small blind of 0.10",2025-02-04T07:59:36.695Z,173865597669506
"Your hand is 10♦, 10♣",2025-02-04T07:59:36.695Z,173865597669502
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (41.15) | #2 ""joshy @ Z_WOxDxS2G"" (17.10) | #5 ""glenny @ O4o2WcWz3Z"" (50.95) | #7 ""Eli @ zx3OiOhUJQ"" (71.25)",2025-02-04T07:59:36.695Z,173865597669501
"-- starting hand #151 (id: e7bsvpsyoehv)  (No Limit Texas Hold'em) (dealer: ""joshy @ Z_WOxDxS2G"") --",2025-02-04T07:59:36.695Z,173865597669500
"""Gob @ bMuZUaFSt2"" shows a 6♥, 3♣.",2025-02-04T07:59:33.365Z,173865597336500
"""glenny @ O4o2WcWz3Z"" shows a 6♠, 2♦.",2025-02-04T07:59:31.171Z,173865597117100
"Undealt cards:  [A♣, 7♣, 8♦, J♥, K♥]",2025-02-04T07:59:30.019Z,173865597001900
"""joshy @ Z_WOxDxS2G"" shows a J♣, 10♣.",2025-02-04T07:59:28.935Z,173865596893500
"-- ending hand #150 --",2025-02-04T07:59:28.688Z,173865596868802
"""joshy @ Z_WOxDxS2G"" collected 0.40 from pot",2025-02-04T07:59:28.688Z,173865596868801
"Uncalled bet of 0.60 returned to ""joshy @ Z_WOxDxS2G""",2025-02-04T07:59:28.688Z,173865596868800
"""glenny @ O4o2WcWz3Z"" folds",2025-02-04T07:59:27.860Z,173865596786000
"""joshy @ Z_WOxDxS2G"" raises to 0.80",2025-02-04T07:59:26.066Z,173865596606600
"""Gob @ bMuZUaFSt2"" folds",2025-02-04T07:59:23.033Z,173865596303300
"""Eli @ zx3OiOhUJQ"" folds",2025-02-04T07:59:20.781Z,173865596078100
"""glenny @ O4o2WcWz3Z"" posts a big blind of 0.20",2025-02-04T07:59:19.410Z,173865595941007
"""joshy @ Z_WOxDxS2G"" posts a small blind of 0.10",2025-02-04T07:59:19.410Z,173865595941006
"Your hand is 6♥, 3♣",2025-02-04T07:59:19.410Z,173865595941002
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (41.15) | #2 ""joshy @ Z_WOxDxS2G"" (16.90) | #5 ""glenny @ O4o2WcWz3Z"" (51.15) | #7 ""Eli @ zx3OiOhUJQ"" (71.25)",2025-02-04T07:59:19.410Z,173865595941001
"-- starting hand #150 (id: edxwagxpjs3f)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-04T07:59:19.410Z,173865595941000
"""Eli @ zx3OiOhUJQ"" shows a 7♥, 7♦.",2025-02-04T07:59:15.893Z,173865595589300
"Undealt cards: 2♥, 9♣, Q♠ [10♥, 6♠]",2025-02-04T07:59:14.501Z,173865595450100
"-- ending hand #149 --",2025-02-04T07:59:12.794Z,173865595279402
"""Eli @ zx3OiOhUJQ"" collected 1.70 from pot",2025-02-04T07:59:12.794Z,173865595279401
"Uncalled bet of 1.20 returned to ""Eli @ zx3OiOhUJQ""",2025-02-04T07:59:12.794Z,173865595279400
"""joshy @ Z_WOxDxS2G"" folds",2025-02-04T07:59:11.945Z,173865595194500
"""Eli @ zx3OiOhUJQ"" bets 1.20",2025-02-04T07:59:11.018Z,173865595101800
"""joshy @ Z_WOxDxS2G"" checks",2025-02-04T07:59:07.599Z,173865594759900
"Flop:  [2♥, 9♣, Q♠]",2025-02-04T07:59:05.988Z,173865594598800
"""joshy @ Z_WOxDxS2G"" calls 0.80",2025-02-04T07:59:05.106Z,173865594510600
"""Gob @ bMuZUaFSt2"" folds",2025-02-04T07:59:03.952Z,173865594395200
"""Eli @ zx3OiOhUJQ"" raises to 0.80",2025-02-04T07:58:58.341Z,173865593834100
"""glenny @ O4o2WcWz3Z"" folds",2025-02-04T07:58:50.772Z,173865593077200
"""joshy @ Z_WOxDxS2G"" posts a big blind of 0.20",2025-02-04T07:58:49.523Z,173865592952307
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-04T07:58:49.523Z,173865592952306
"Your hand is 2♣, 3♠",2025-02-04T07:58:49.523Z,173865592952302
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (41.25) | #2 ""joshy @ Z_WOxDxS2G"" (17.70) | #5 ""glenny @ O4o2WcWz3Z"" (51.15) | #7 ""Eli @ zx3OiOhUJQ"" (70.35)",2025-02-04T07:58:49.523Z,173865592952301
"-- starting hand #149 (id: q81ur7parm6f)  (No Limit Texas Hold'em) (dealer: ""Eli @ zx3OiOhUJQ"") --",2025-02-04T07:58:49.523Z,173865592952300
"""joshy @ Z_WOxDxS2G"" shows a J♥, 2♠.",2025-02-04T07:58:44.142Z,173865592414200
"Undealt cards: K♠, Q♥, 8♣ [Q♣, Q♦]",2025-02-04T07:58:43.070Z,173865592307000
"-- ending hand #148 --",2025-02-04T07:58:42.905Z,173865592290502
"""Eli @ zx3OiOhUJQ"" collected 0.40 from pot",2025-02-04T07:58:42.905Z,173865592290501
"Uncalled bet of 0.80 returned to ""Eli @ zx3OiOhUJQ""",2025-02-04T07:58:42.905Z,173865592290500
"""Gob @ bMuZUaFSt2"" folds",2025-02-04T07:58:42.067Z,173865592206700
"""Eli @ zx3OiOhUJQ"" bets 0.80",2025-02-04T07:58:40.019Z,173865592001900
"Flop:  [K♠, Q♥, 8♣]",2025-02-04T07:58:31.231Z,173865591123100
"""Gob @ bMuZUaFSt2"" checks",2025-02-04T07:58:30.397Z,173865591039700
"""Eli @ zx3OiOhUJQ"" calls 0.20",2025-02-04T07:58:25.204Z,173865590520400
"""glenny @ O4o2WcWz3Z"" folds",2025-02-04T07:58:19.482Z,173865589948200
"""joshy @ Z_WOxDxS2G"" folds",2025-02-04T07:58:17.375Z,173865589737500
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-04T07:58:16.412Z,173865589641207
"""Eli @ zx3OiOhUJQ"" posts a small blind of 0.10",2025-02-04T07:58:16.412Z,173865589641206
"Your hand is 10♥, 2♥",2025-02-04T07:58:16.412Z,173865589641202
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (41.45) | #2 ""joshy @ Z_WOxDxS2G"" (17.70) | #5 ""glenny @ O4o2WcWz3Z"" (51.15) | #7 ""Eli @ zx3OiOhUJQ"" (70.15)",2025-02-04T07:58:16.412Z,173865589641201
"-- starting hand #148 (id: eoazgeddryyi)  (No Limit Texas Hold'em) (dealer: ""glenny @ O4o2WcWz3Z"") --",2025-02-04T07:58:16.412Z,173865589641200
"-- ending hand #147 --",2025-02-04T07:58:13.413Z,173865589341302
"""Eli @ zx3OiOhUJQ"" collected 3.00 from pot",2025-02-04T07:58:13.413Z,173865589341301
"Uncalled bet of 1.20 returned to ""Eli @ zx3OiOhUJQ""",2025-02-04T07:58:13.413Z,173865589341300
"""joshy @ Z_WOxDxS2G"" folds",2025-02-04T07:58:12.524Z,173865589252400
"""Eli @ zx3OiOhUJQ"" bets 1.20",2025-02-04T07:58:11.572Z,173865589157200
"River: 7♥, 4♠, 7♠, 6♥ [J♠]",2025-02-04T07:58:00.766Z,173865588076600
"""Eli @ zx3OiOhUJQ"" calls 0.60",2025-02-04T07:57:59.886Z,173865587988600
"""glenny @ O4o2WcWz3Z"" folds",2025-02-04T07:57:50.650Z,173865587065000
