entry,at,order
"The player ""ieff @ FMYFFNvVDL"" quits the game with a stack of 19.70.",2025-03-10T06:20:40.531Z,174158764053102
"The player ""Tyler @ Gx5KZdldWM"" quits the game with a stack of 52.89.",2025-03-10T06:20:40.531Z,174158764053101
"The player ""Nick @ 23ejw2m6D-"" quits the game with a stack of 21.20.",2025-03-10T06:20:40.531Z,174158764053100
"""Nick @ 23ejw2m6D-"" shows a 2♣, 4♦.",2025-03-10T06:20:35.531Z,174158763553100
"Undealt cards: Q♣, Q♠, K♥ [4♥, 7♠]",2025-03-10T06:20:34.515Z,174158763451500
"-- ending hand #226 --",2025-03-10T06:20:33.900Z,174158763390002
"""Gob @ bMuZUaFSt2"" collected 0.40 from pot",2025-03-10T06:20:33.900Z,174158763390001
"Uncalled bet of 0.20 returned to ""Gob @ bMuZUaFSt2""",2025-03-10T06:20:33.900Z,174158763390000
"""Tyler @ Gx5KZdldWM"" folds",2025-03-10T06:20:33.071Z,174158763307100
"""Gob @ bMuZUaFSt2"" bets 0.20",2025-03-10T06:20:32.157Z,174158763215700
"""Tyler @ Gx5KZdldWM"" checks",2025-03-10T06:20:29.252Z,174158762925200
"Flop:  [Q♣, Q♠, K♥]",2025-03-10T06:20:27.396Z,174158762739600
"""Gob @ bMuZUaFSt2"" checks",2025-03-10T06:20:26.526Z,174158762652600
"""Tyler @ Gx5KZdldWM"" calls 0.20",2025-03-10T06:20:24.878Z,174158762487800
"""Nick @ 23ejw2m6D-"" folds",2025-03-10T06:20:21.765Z,174158762176500
"""ieff @ FMYFFNvVDL"" folds",2025-03-10T06:20:18.614Z,174158761861400
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-03-10T06:20:17.079Z,174158761707908
"""Tyler @ Gx5KZdldWM"" posts a small blind of 0.10",2025-03-10T06:20:17.079Z,174158761707907
"Your hand is K♠, 3♦",2025-03-10T06:20:17.079Z,174158761707906
"Player stacks: #1 ""ieff @ FMYFFNvVDL"" (19.70) | #2 ""Nick @ 23ejw2m6D-"" (21.20) | #3 ""Tyler @ Gx5KZdldWM"" (53.09) | #6 ""Gob @ bMuZUaFSt2"" (74.94)",2025-03-10T06:20:17.079Z,174158761707902
"-- starting hand #226 (id: kxjfyyapzxcu)  (No Limit Texas Hold'em) (dealer: ""Nick @ 23ejw2m6D-"") --",2025-03-10T06:20:17.079Z,174158761707901
"The player ""edwin @ 9M0NBGM9an"" quits the game with a stack of 114.05.",2025-03-10T06:20:17.079Z,174158761707900
"Undealt cards: Q♠, 9♣, 6♣ [7♦, 3♦]",2025-03-10T06:20:11.607Z,174158761160700
"""Nick @ 23ejw2m6D-"" shows a 6♠, A♦.",2025-03-10T06:20:11.378Z,174158761137800
"-- ending hand #225 --",2025-03-10T06:20:10.467Z,174158761046702
"""Tyler @ Gx5KZdldWM"" collected 2.00 from pot",2025-03-10T06:20:10.467Z,174158761046701
"Uncalled bet of 1.00 returned to ""Tyler @ Gx5KZdldWM""",2025-03-10T06:20:10.467Z,174158761046700
"""Nick @ 23ejw2m6D-"" folds",2025-03-10T06:20:09.634Z,174158760963400
"""Tyler @ Gx5KZdldWM"" bets 1.00",2025-03-10T06:20:08.078Z,174158760807800
"""Nick @ 23ejw2m6D-"" checks",2025-03-10T06:20:04.164Z,174158760416400
"Flop:  [Q♠, 9♣, 6♣]",2025-03-10T06:20:02.693Z,174158760269300
"""Tyler @ Gx5KZdldWM"" calls 1.00",2025-03-10T06:20:01.884Z,174158760188400
"""Nick @ 23ejw2m6D-"" raises to 1.00",2025-03-10T06:19:59.307Z,174158759930700
"""ieff @ FMYFFNvVDL"" folds",2025-03-10T06:19:56.662Z,174158759666200
"""edwin @ 9M0NBGM9an"" folds",2025-03-10T06:19:53.357Z,174158759335700
"""Gob @ bMuZUaFSt2"" folds",2025-03-10T06:19:52.390Z,174158759239000
"""Tyler @ Gx5KZdldWM"" posts a big blind of 0.20",2025-03-10T06:19:51.108Z,174158759110808
"""Nick @ 23ejw2m6D-"" posts a small blind of 0.10",2025-03-10T06:19:51.108Z,174158759110807
"Your hand is 2♠, J♥",2025-03-10T06:19:51.108Z,174158759110805
"Player stacks: #1 ""ieff @ FMYFFNvVDL"" (19.70) | #2 ""Nick @ 23ejw2m6D-"" (22.20) | #3 ""Tyler @ Gx5KZdldWM"" (52.09) | #6 ""Gob @ bMuZUaFSt2"" (74.94) | #9 ""edwin @ 9M0NBGM9an"" (114.05)",2025-03-10T06:19:51.108Z,174158759110801
"-- starting hand #225 (id: gby87qzioav7)  (No Limit Texas Hold'em) (dealer: ""ieff @ FMYFFNvVDL"") --",2025-03-10T06:19:51.108Z,174158759110800
"""Tyler @ Gx5KZdldWM"" shows a 10♠, J♦.",2025-03-10T06:19:47.148Z,174158758714800
"""Gob @ bMuZUaFSt2"" shows a 9♠, A♥.",2025-03-10T06:19:45.948Z,174158758594800
"-- ending hand #224 --",2025-03-10T06:19:44.098Z,174158758409802
"""Nick @ 23ejw2m6D-"" collected 0.70 from pot with Pair, 2's (combination: 2♣, 2♥, K♥, Q♥, 8♦)",2025-03-10T06:19:44.098Z,174158758409801
"""Nick @ 23ejw2m6D-"" shows a Q♥, 2♣.",2025-03-10T06:19:44.098Z,174158758409800
"""Gob @ bMuZUaFSt2"" checks",2025-03-10T06:19:43.291Z,174158758329100
"""Tyler @ Gx5KZdldWM"" checks",2025-03-10T06:19:41.556Z,174158758155600
"""Nick @ 23ejw2m6D-"" checks",2025-03-10T06:19:40.704Z,174158758070400
"River: 2♥, 8♦, 4♠, 7♠ [K♥]",2025-03-10T06:19:40.218Z,174158758021800
"""Gob @ bMuZUaFSt2"" checks",2025-03-10T06:19:39.406Z,174158757940600
"""Tyler @ Gx5KZdldWM"" checks",2025-03-10T06:19:37.805Z,174158757780500
"""Nick @ 23ejw2m6D-"" checks",2025-03-10T06:19:36.732Z,174158757673200
"Turn: 2♥, 8♦, 4♠ [7♠]",2025-03-10T06:19:36.086Z,174158757608600
"""Gob @ bMuZUaFSt2"" checks",2025-03-10T06:19:35.229Z,174158757522900
"""Tyler @ Gx5KZdldWM"" checks",2025-03-10T06:19:34.136Z,174158757413600
"""Nick @ 23ejw2m6D-"" checks",2025-03-10T06:19:33.227Z,174158757322700
"Flop:  [2♥, 8♦, 4♠]",2025-03-10T06:19:30.268Z,174158757026800
"""Nick @ 23ejw2m6D-"" checks",2025-03-10T06:19:29.463Z,174158756946300
"""ieff @ FMYFFNvVDL"" folds",2025-03-10T06:19:23.436Z,174158756343600
"""edwin @ 9M0NBGM9an"" folds",2025-03-10T06:19:22.565Z,174158756256500
"""Gob @ bMuZUaFSt2"" calls 0.20",2025-03-10T06:19:21.603Z,174158756160300
"""Tyler @ Gx5KZdldWM"" calls 0.20",2025-03-10T06:19:15.676Z,174158755567600
"""Nick @ 23ejw2m6D-"" posts a big blind of 0.20",2025-03-10T06:19:13.527Z,174158755352709
"""ieff @ FMYFFNvVDL"" posts a small blind of 0.10",2025-03-10T06:19:13.527Z,174158755352708
"Your hand is 9♠, A♥",2025-03-10T06:19:13.527Z,174158755352706
"Player stacks: #1 ""ieff @ FMYFFNvVDL"" (19.80) | #2 ""Nick @ 23ejw2m6D-"" (21.70) | #3 ""Tyler @ Gx5KZdldWM"" (52.29) | #6 ""Gob @ bMuZUaFSt2"" (75.14) | #9 ""edwin @ 9M0NBGM9an"" (114.05)",2025-03-10T06:19:13.527Z,174158755352702
"-- starting hand #224 (id: t93xapwcxnlx)  (No Limit Texas Hold'em) (dealer: ""edwin @ 9M0NBGM9an"") --",2025-03-10T06:19:13.527Z,174158755352701
"The player ""Kyle2 @ jclMM_b-US"" quits the game with a stack of 0.00.",2025-03-10T06:19:13.527Z,174158755352700
"""Tyler @ Gx5KZdldWM"" shows a A♠, 6♦.",2025-03-10T06:19:10.413Z,174158755041300
"""Nick @ 23ejw2m6D-"" shows a Q♣, K♦.",2025-03-10T06:19:09.027Z,174158754902700
"-- ending hand #223 --",2025-03-10T06:19:04.490Z,174158754449002
"""edwin @ 9M0NBGM9an"" collected 39.63 from pot with Two Pair, Q's & 7's on the second run  (combination: Q♥, Q♦, 7♥, 7♣, 10♥)",2025-03-10T06:19:04.490Z,174158754449001
"""edwin @ 9M0NBGM9an"" collected 39.63 from pot with Three of a Kind, Q's (combination: Q♥, Q♦, Q♠, 10♥, 7♥)",2025-03-10T06:19:04.490Z,174158754449000
"River (second run): 7♥, 6♥, 10♥, 7♣ [5♦]",2025-03-10T06:19:00.484Z,174158754048400
"Turn (second run): 7♥, 6♥, 10♥ [7♣]",2025-03-10T06:18:56.473Z,174158753647300
"River: 7♥, 6♥, 10♥, 2♦ [Q♠]",2025-03-10T06:18:52.466Z,174158753246600
"Turn: 7♥, 6♥, 10♥ [2♦]",2025-03-10T06:18:48.439Z,174158752843900
"""edwin @ 9M0NBGM9an"" shows a Q♥, Q♦.",2025-03-10T06:18:44.378Z,174158752437801
"""Kyle2 @ jclMM_b-US"" shows a 9♥, J♦.",2025-03-10T06:18:44.378Z,174158752437800
"All players in hand choose to run it twice.",2025-03-10T06:18:43.564Z,174158752356401
"""Kyle2 @ jclMM_b-US"" chooses to  run it twice.",2025-03-10T06:18:43.564Z,174158752356400
"""edwin @ 9M0NBGM9an"" chooses to  run it twice.",2025-03-10T06:18:43.360Z,174158752336000
"Remaining players decide whether to run it twice.",2025-03-10T06:18:42.153Z,174158752215301
"""edwin @ 9M0NBGM9an"" calls 32.33",2025-03-10T06:18:42.153Z,174158752215300
"""Kyle2 @ jclMM_b-US"" raises to 32.33 and go all in",2025-03-10T06:18:33.026Z,174158751302600
"""edwin @ 9M0NBGM9an"" bets 10.95",2025-03-10T06:18:30.790Z,174158751079000
"Flop:  [7♥, 6♥, 10♥]",2025-03-10T06:18:25.950Z,174158750595000
"""Kyle2 @ jclMM_b-US"" calls 6.20",2025-03-10T06:18:25.104Z,174158750510400
"""Tyler @ Gx5KZdldWM"" folds",2025-03-10T06:18:22.964Z,174158750296400
"""Nick @ 23ejw2m6D-"" folds",2025-03-10T06:18:21.673Z,174158750167300
"""ieff @ FMYFFNvVDL"" folds",2025-03-10T06:18:19.786Z,174158749978600
"""edwin @ 9M0NBGM9an"" raises to 6.20",2025-03-10T06:18:12.464Z,174158749246400
"""Kyle2 @ jclMM_b-US"" calls 1.00",2025-03-10T06:18:08.855Z,174158748885500
"""Gob @ bMuZUaFSt2"" folds",2025-03-10T06:18:07.960Z,174158748796000
"""Tyler @ Gx5KZdldWM"" calls 1.00",2025-03-10T06:18:03.015Z,174158748301500
"""Nick @ 23ejw2m6D-"" raises to 1.00",2025-03-10T06:18:01.054Z,174158748105400
"""ieff @ FMYFFNvVDL"" posts a big blind of 0.20",2025-03-10T06:17:55.163Z,174158747516309
"""edwin @ 9M0NBGM9an"" posts a small blind of 0.10",2025-03-10T06:17:55.163Z,174158747516308
"Your hand is J♥, 2♠",2025-03-10T06:17:55.163Z,174158747516305
"Player stacks: #1 ""ieff @ FMYFFNvVDL"" (20.00) | #2 ""Nick @ 23ejw2m6D-"" (22.70) | #3 ""Tyler @ Gx5KZdldWM"" (53.29) | #6 ""Gob @ bMuZUaFSt2"" (75.14) | #7 ""Kyle2 @ jclMM_b-US"" (38.53) | #9 ""edwin @ 9M0NBGM9an"" (73.32)",2025-03-10T06:17:55.163Z,174158747516301
"-- starting hand #223 (id: 0sippihaw7uj)  (No Limit Texas Hold'em) (dealer: ""Kyle2 @ jclMM_b-US"") --",2025-03-10T06:17:55.163Z,174158747516300
"-- ending hand #222 --",2025-03-10T06:17:49.156Z,174158746915602
"""Gob @ bMuZUaFSt2"" collected 28.00 from pot with Flush, Ac High (combination: A♣, K♣, 10♣, 7♣, 6♣)",2025-03-10T06:17:49.156Z,174158746915601
"""Gob @ bMuZUaFSt2"" shows a 6♣, A♣.",2025-03-10T06:17:49.156Z,174158746915600
"""Kyle2 @ jclMM_b-US"" calls 10.00",2025-03-10T06:17:48.303Z,174158746830300
"""Gob @ bMuZUaFSt2"" raises to 10.00",2025-03-10T06:17:47.305Z,174158746730500
"""Kyle2 @ jclMM_b-US"" bets 4.00",2025-03-10T06:17:39.353Z,174158745935300
"River: 7♣, 10♣, 5♦, 8♦ [K♣]",2025-03-10T06:17:37.230Z,174158745723000
"""Gob @ bMuZUaFSt2"" calls 2.00",2025-03-10T06:17:36.405Z,174158745640500
"""Kyle2 @ jclMM_b-US"" bets 2.00",2025-03-10T06:17:34.508Z,174158745450800
"Turn: 7♣, 10♣, 5♦ [8♦]",2025-03-10T06:17:31.882Z,174158745188200
"""Gob @ bMuZUaFSt2"" calls 1.20",2025-03-10T06:17:31.045Z,174158745104500
"""Kyle2 @ jclMM_b-US"" bets 1.20",2025-03-10T06:17:28.250Z,174158744825000
"Flop:  [7♣, 10♣, 5♦]",2025-03-10T06:17:23.808Z,174158744380800
"""edwin @ 9M0NBGM9an"" folds",2025-03-10T06:17:22.992Z,174158744299200
"""Kyle2 @ jclMM_b-US"" calls 0.70",2025-03-10T06:17:22.041Z,174158744204100
"""Gob @ bMuZUaFSt2"" raises to 0.70",2025-03-10T06:17:19.019Z,174158743901900
"""Tyler @ Gx5KZdldWM"" folds",2025-03-10T06:17:16.051Z,174158743605100
"""Nick @ 23ejw2m6D-"" folds",2025-03-10T06:17:14.946Z,174158743494600
"""ieff @ FMYFFNvVDL"" folds",2025-03-10T06:17:14.081Z,174158743408100
"""edwin @ 9M0NBGM9an"" posts a big blind of 0.20",2025-03-10T06:17:10.302Z,174158743030209
"""Kyle2 @ jclMM_b-US"" posts a small blind of 0.10",2025-03-10T06:17:10.302Z,174158743030208
"Your hand is 6♣, A♣",2025-03-10T06:17:10.302Z,174158743030205
"Player stacks: #1 ""ieff @ FMYFFNvVDL"" (20.00) | #2 ""Nick @ 23ejw2m6D-"" (22.70) | #3 ""Tyler @ Gx5KZdldWM"" (53.29) | #6 ""Gob @ bMuZUaFSt2"" (61.04) | #7 ""Kyle2 @ jclMM_b-US"" (52.43) | #9 ""edwin @ 9M0NBGM9an"" (73.52)",2025-03-10T06:17:10.302Z,174158743030201
"-- starting hand #222 (id: na4ahdokv81a)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-03-10T06:17:10.302Z,174158743030200
"-- ending hand #221 --",2025-03-10T06:17:04.267Z,174158742426703
"""Gob @ bMuZUaFSt2"" shows a 6♠, 6♣.",2025-03-10T06:17:04.267Z,174158742426702
"""Tyler @ Gx5KZdldWM"" collected 8.70 from pot with Two Pair, K's & 8's (combination: K♦, K♣, 8♦, 8♣, 10♦)",2025-03-10T06:17:04.267Z,174158742426701
"""Tyler @ Gx5KZdldWM"" shows a 8♦, 10♦.",2025-03-10T06:17:04.267Z,174158742426700
"""Tyler @ Gx5KZdldWM"" checks",2025-03-10T06:17:03.454Z,174158742345400
"""Gob @ bMuZUaFSt2"" checks",2025-03-10T06:16:57.559Z,174158741755900
"River: 2♦, K♦, 4♥, K♣ [8♣]",2025-03-10T06:16:55.548Z,174158741554800
"""Gob @ bMuZUaFSt2"" calls 2.00",2025-03-10T06:16:54.739Z,174158741473900
"""Tyler @ Gx5KZdldWM"" bets 2.00",2025-03-10T06:16:43.775Z,174158740377500
"""Gob @ bMuZUaFSt2"" checks",2025-03-10T06:16:40.008Z,174158740000800
"Turn: 2♦, K♦, 4♥ [K♣]",2025-03-10T06:16:38.446Z,174158739844600
"""Kyle2 @ jclMM_b-US"" folds",2025-03-10T06:16:37.614Z,174158739761400
"""Gob @ bMuZUaFSt2"" calls 1.00",2025-03-10T06:16:36.700Z,174158739670000
"""Tyler @ Gx5KZdldWM"" bets 1.00",2025-03-10T06:16:34.505Z,174158739450500
"""Kyle2 @ jclMM_b-US"" checks",2025-03-10T06:16:29.945Z,174158738994500
"""Gob @ bMuZUaFSt2"" checks",2025-03-10T06:16:28.816Z,174158738881600
"Flop:  [2♦, K♦, 4♥]",2025-03-10T06:16:26.806Z,174158738680600
"""Tyler @ Gx5KZdldWM"" calls 0.90",2025-03-10T06:16:25.998Z,174158738599800
"""Kyle2 @ jclMM_b-US"" calls 0.90",2025-03-10T06:16:24.555Z,174158738455500
"""Gob @ bMuZUaFSt2"" raises to 0.90",2025-03-10T06:16:23.148Z,174158738314800
"""Tyler @ Gx5KZdldWM"" calls 0.20",2025-03-10T06:16:16.613Z,174158737661300
"""Nick @ 23ejw2m6D-"" folds",2025-03-10T06:16:14.108Z,174158737410800
"""ieff @ FMYFFNvVDL"" folds",2025-03-10T06:16:13.256Z,174158737325600
"""edwin @ 9M0NBGM9an"" folds",2025-03-10T06:16:12.365Z,174158737236500
"""Kyle2 @ jclMM_b-US"" posts a big blind of 0.20",2025-03-10T06:16:10.793Z,174158737079310
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-03-10T06:16:10.793Z,174158737079309
"Your hand is 6♠, 6♣",2025-03-10T06:16:10.793Z,174158737079306
"Player stacks: #1 ""ieff @ FMYFFNvVDL"" (20.00) | #2 ""Nick @ 23ejw2m6D-"" (22.70) | #3 ""Tyler @ Gx5KZdldWM"" (48.49) | #6 ""Gob @ bMuZUaFSt2"" (64.94) | #7 ""Kyle2 @ jclMM_b-US"" (53.33) | #9 ""edwin @ 9M0NBGM9an"" (73.52)",2025-03-10T06:16:10.793Z,174158737079302
"-- starting hand #221 (id: lrydjtzexixh)  (No Limit Texas Hold'em) (dealer: ""Tyler @ Gx5KZdldWM"") --",2025-03-10T06:16:10.793Z,174158737079301
"The player ""ieff @ FMYFFNvVDL"" joined the game with a stack of 20.00.",2025-03-10T06:16:10.793Z,174158737079300
"-- ending hand #220 --",2025-03-10T06:16:04.778Z,174158736477803
"""Gob @ bMuZUaFSt2"" shows a 8♠, A♠.",2025-03-10T06:16:04.778Z,174158736477802
"""Kyle2 @ jclMM_b-US"" collected 11.20 from pot with Two Pair, Q's & 10's (combination: Q♥, Q♦, 10♥, 10♣, K♦)",2025-03-10T06:16:04.778Z,174158736477801
"""Kyle2 @ jclMM_b-US"" shows a 10♥, 6♥.",2025-03-10T06:16:04.778Z,174158736477800
"""Kyle2 @ jclMM_b-US"" checks",2025-03-10T06:16:03.974Z,174158736397400
"""Gob @ bMuZUaFSt2"" checks",2025-03-10T06:16:03.017Z,174158736301700
"River: Q♥, 10♣, K♦, 4♠ [Q♦]",2025-03-10T06:15:55.191Z,174158735519100
"""Kyle2 @ jclMM_b-US"" calls 2.80",2025-03-10T06:15:54.366Z,174158735436600
"""Gob @ bMuZUaFSt2"" bets 2.80",2025-03-10T06:15:53.286Z,174158735328600
"Turn: Q♥, 10♣, K♦ [4♠]",2025-03-10T06:15:46.316Z,174158734631600
"""Kyle2 @ jclMM_b-US"" calls 1.40",2025-03-10T06:15:45.477Z,174158734547700
"""Gob @ bMuZUaFSt2"" bets 1.40",2025-03-10T06:15:44.448Z,174158734444800
"Flop:  [Q♥, 10♣, K♦]",2025-03-10T06:15:38.420Z,174158733842000
"""Tyler @ Gx5KZdldWM"" folds",2025-03-10T06:15:37.603Z,174158733760300
"""Nick @ 23ejw2m6D-"" folds",2025-03-10T06:15:36.725Z,174158733672500
"""Kyle2 @ jclMM_b-US"" calls 1.20",2025-03-10T06:15:35.847Z,174158733584700
"""Gob @ bMuZUaFSt2"" raises to 1.20",2025-03-10T06:15:34.128Z,174158733412800
"""Tyler @ Gx5KZdldWM"" calls 0.20",2025-03-10T06:15:29.472Z,174158732947200
"""Nick @ 23ejw2m6D-"" calls 0.20",2025-03-10T06:15:28.611Z,174158732861100
"The admin approved the player ""ieff @ FMYFFNvVDL"" participation with a stack of 20.00.",2025-03-10T06:15:25.453Z,174158732545300
"The player ""ieff @ FMYFFNvVDL"" requested a seat.",2025-03-10T06:15:17.955Z,174158731795500
"""edwin @ 9M0NBGM9an"" folds",2025-03-10T06:15:15.198Z,174158731519800
"""Kyle2 @ jclMM_b-US"" calls 0.20",2025-03-10T06:15:14.281Z,174158731428100
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-03-10T06:15:12.763Z,174158731276308
"""Tyler @ Gx5KZdldWM"" posts a small blind of 0.10",2025-03-10T06:15:12.763Z,174158731276307
"Your hand is 8♠, A♠",2025-03-10T06:15:12.763Z,174158731276304
"Player stacks: #2 ""Nick @ 23ejw2m6D-"" (22.90) | #3 ""Tyler @ Gx5KZdldWM"" (48.69) | #6 ""Gob @ bMuZUaFSt2"" (70.34) | #7 ""Kyle2 @ jclMM_b-US"" (47.53) | #9 ""edwin @ 9M0NBGM9an"" (73.52)",2025-03-10T06:15:12.763Z,174158731276301
"-- starting hand #220 (id: j4svudbydrkx)  (No Limit Texas Hold'em) (dealer: ""Nick @ 23ejw2m6D-"") --",2025-03-10T06:15:12.763Z,174158731276300
"""Nick @ 23ejw2m6D-"" shows a 6♣, Q♦.",2025-03-10T06:15:09.787Z,174158730978700
"-- ending hand #219 --",2025-03-10T06:15:06.235Z,174158730623502
"""Gob @ bMuZUaFSt2"" collected 34.20 from pot with Full House, 10's over 2's (combination: 10♠, 10♣, 10♦, 2♣, 2♦)",2025-03-10T06:15:06.235Z,174158730623501
"""Gob @ bMuZUaFSt2"" shows a 10♠, 10♣.",2025-03-10T06:15:06.235Z,174158730623500
"""edwin @ 9M0NBGM9an"" calls 11.40",2025-03-10T06:15:05.407Z,174158730540700
"""Gob @ bMuZUaFSt2"" bets 11.40",2025-03-10T06:14:53.514Z,174158729351400
"River: 2♣, 10♦, 8♥, 3♣ [2♦]",2025-03-10T06:14:48.377Z,174158728837700
"""edwin @ 9M0NBGM9an"" checks",2025-03-10T06:14:47.527Z,174158728752700
"""Gob @ bMuZUaFSt2"" checks",2025-03-10T06:14:46.015Z,174158728601500
"Turn: 2♣, 10♦, 8♥ [3♣]",2025-03-10T06:14:44.173Z,174158728417300
"""Gob @ bMuZUaFSt2"" calls 2.85",2025-03-10T06:14:43.316Z,174158728331600
"""edwin @ 9M0NBGM9an"" bets 2.85",2025-03-10T06:14:39.895Z,174158727989500
"""Gob @ bMuZUaFSt2"" checks",2025-03-10T06:14:37.481Z,174158727748100
"Flop:  [2♣, 10♦, 8♥]",2025-03-10T06:14:35.902Z,174158727590200
"""Gob @ bMuZUaFSt2"" calls 2.70",2025-03-10T06:14:35.092Z,174158727509200
"""Tyler @ Gx5KZdldWM"" folds",2025-03-10T06:14:33.123Z,174158727312300
"""Nick @ 23ejw2m6D-"" folds",2025-03-10T06:14:30.364Z,174158727036400
"""edwin @ 9M0NBGM9an"" raises to 2.70",2025-03-10T06:14:29.505Z,174158726950500
"""Kyle2 @ jclMM_b-US"" folds",2025-03-10T06:14:26.076Z,174158726607600
"""Gob @ bMuZUaFSt2"" raises to 0.80",2025-03-10T06:14:22.010Z,174158726201000
"""Tyler @ Gx5KZdldWM"" posts a big blind of 0.20",2025-03-10T06:14:19.596Z,174158725959609
"""Nick @ 23ejw2m6D-"" posts a small blind of 0.10",2025-03-10T06:14:19.596Z,174158725959608
"Your hand is 10♠, 10♣",2025-03-10T06:14:19.596Z,174158725959605
"Player stacks: #2 ""Nick @ 23ejw2m6D-"" (23.00) | #3 ""Tyler @ Gx5KZdldWM"" (48.89) | #6 ""Gob @ bMuZUaFSt2"" (53.09) | #7 ""Kyle2 @ jclMM_b-US"" (47.53) | #9 ""edwin @ 9M0NBGM9an"" (90.47)",2025-03-10T06:14:19.596Z,174158725959602
"-- starting hand #219 (id: 8qk6wzcwgggl)  (No Limit Texas Hold'em) (dead button) --",2025-03-10T06:14:19.596Z,174158725959601
"The player ""ieff @ FMYFFNvVDL"" quits the game with a stack of 0.00.",2025-03-10T06:14:19.596Z,174158725959600
"""Nick @ 23ejw2m6D-"" shows a 6♣, Q♦.",2025-03-10T06:14:15.438Z,174158725543800
"-- ending hand #218 --",2025-03-10T06:14:13.091Z,174158725309101
"""Tyler @ Gx5KZdldWM"" collected 21.00 from pot with Three of a Kind, J's (combination: J♠, J♦, J♣, K♥, 8♠)",2025-03-10T06:14:13.091Z,174158725309100
"River: 2♥, J♣, 4♦, K♥ [8♠]",2025-03-10T06:14:09.083Z,174158724908300
"""Tyler @ Gx5KZdldWM"" shows a J♠, J♦.",2025-03-10T06:14:05.079Z,174158724507901
"""ieff @ FMYFFNvVDL"" shows a K♣, A♠.",2025-03-10T06:14:05.079Z,174158724507900
"Some players choose to not run it twice.",2025-03-10T06:14:04.275Z,174158724427501
"""Tyler @ Gx5KZdldWM"" chooses to not run it twice.",2025-03-10T06:14:04.275Z,174158724427500
"""ieff @ FMYFFNvVDL"" chooses to  run it twice.",2025-03-10T06:14:03.839Z,174158724383900
"Remaining players decide whether to run it twice.",2025-03-10T06:14:02.911Z,174158724291101
"""ieff @ FMYFFNvVDL"" calls 8.25 and go all in",2025-03-10T06:14:02.911Z,174158724291100
"""Tyler @ Gx5KZdldWM"" raises to 8.25",2025-03-10T06:13:58.702Z,174158723870200
"""ieff @ FMYFFNvVDL"" bets 2.25",2025-03-10T06:13:47.566Z,174158722756600
"Turn: 2♥, J♣, 4♦ [K♥]",2025-03-10T06:13:27.351Z,174158720735100
"""Tyler @ Gx5KZdldWM"" checks",2025-03-10T06:13:26.518Z,174158720651800
"""ieff @ FMYFFNvVDL"" checks",2025-03-10T06:13:23.825Z,174158720382500
"Flop:  [2♥, J♣, 4♦]",2025-03-10T06:13:02.919Z,174158718291900
"""Tyler @ Gx5KZdldWM"" calls 2.15",2025-03-10T06:13:02.085Z,174158718208500
"""Nick @ 23ejw2m6D-"" folds",2025-03-10T06:13:00.635Z,174158718063500
"""ieff @ FMYFFNvVDL"" raises to 2.15",2025-03-10T06:12:58.907Z,174158717890700
"""edwin @ 9M0NBGM9an"" folds",2025-03-10T06:12:39.156Z,174158715915600
"""Kyle2 @ jclMM_b-US"" folds",2025-03-10T06:12:38.201Z,174158715820100
"""Gob @ bMuZUaFSt2"" folds",2025-03-10T06:12:35.567Z,174158715556700
"""Tyler @ Gx5KZdldWM"" raises to 0.80",2025-03-10T06:12:32.449Z,174158715244900
"""Nick @ 23ejw2m6D-"" posts a big blind of 0.20",2025-03-10T06:12:28.722Z,174158714872209
"""ieff @ FMYFFNvVDL"" posts a small blind of 0.10",2025-03-10T06:12:28.722Z,174158714872208
"Your hand is 2♦, 10♦",2025-03-10T06:12:28.722Z,174158714872205
"Player stacks: #1 ""ieff @ FMYFFNvVDL"" (10.40) | #2 ""Nick @ 23ejw2m6D-"" (23.20) | #3 ""Tyler @ Gx5KZdldWM"" (38.29) | #6 ""Gob @ bMuZUaFSt2"" (53.09) | #7 ""Kyle2 @ jclMM_b-US"" (47.53) | #9 ""edwin @ 9M0NBGM9an"" (90.47)",2025-03-10T06:12:28.722Z,174158714872201
"-- starting hand #218 (id: vxk3i1cikaro)  (No Limit Texas Hold'em) (dealer: ""edwin @ 9M0NBGM9an"") --",2025-03-10T06:12:28.722Z,174158714872200
"""Nick @ 23ejw2m6D-"" shows a 9♠.",2025-03-10T06:12:27.435Z,174158714743500
"""Nick @ 23ejw2m6D-"" shows a Q♣.",2025-03-10T06:12:23.730Z,174158714373000
"""Kyle2 @ jclMM_b-US"" shows a A♠, Q♠.",2025-03-10T06:12:22.194Z,174158714219400
"Undealt cards: A♦, K♦, 2♦ [8♥, 6♦]",2025-03-10T06:12:22.118Z,174158714211800
"-- ending hand #217 --",2025-03-10T06:12:21.364Z,174158714136402
"""Kyle2 @ jclMM_b-US"" collected 5.10 from pot",2025-03-10T06:12:21.364Z,174158714136401
"Uncalled bet of 3.82 returned to ""Kyle2 @ jclMM_b-US""",2025-03-10T06:12:21.364Z,174158714136400
"""Nick @ 23ejw2m6D-"" folds",2025-03-10T06:12:20.524Z,174158714052400
"""Kyle2 @ jclMM_b-US"" bets 3.82",2025-03-10T06:12:19.190Z,174158713919000
